team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4339622641509434,0.5185185185185185,0.34615384615384615,0.2,-4
Los Angeles Lakers,0.21153846153846154,0.25,0.17857142857142858,0.2,2
Memphis Grizzlies,0.6,0.7307692307692307,0.4583333333333333,0.9,5
Philadelphia 76ers,0.14,0.17391304347826086,0.1111111111111111,0.3,-4
San Antonio Spurs,0.84,1.0,0.6521739130434783,0.8,3
Houston Rockets,0.5192307692307693,0.5714285714285714,0.4583333333333333,0.5,2
Detroit Pistons,0.5294117647058824,0.6666666666666666,0.4074074074074074,0.5,1
Boston Celtics,0.5769230769230769,0.6,0.5555555555555556,0.8,3
Miami Heat,0.5686274509803921,0.64,0.5,0.6,2
Orlando Magic,0.42857142857142855,0.52,0.3333333333333333,0.1,-3
Portland Trail Blazers,0.47058823529411764,0.5769230769230769,0.36,0.7,-1
Golden State Warriors,0.9183673469387755,1.0,0.8518518518518519,0.9,8
Chicago Bulls,0.5510204081632653,0.64,0.4583333333333333,0.4,-1
Washington Wizards,0.4583333333333333,0.4074074074074074,0.5238095238095238,0.3,1
Dallas Mavericks,0.5283018867924528,0.6,0.4642857142857143,0.4,-3
Minnesota Timberwolves,0.29411764705882354,0.28,0.3076923076923077,0.3,1
Oklahoma City Thunder,0.7450980392156863,0.8275862068965517,0.6363636363636364,0.9,5
Charlotte Hornets,0.48,0.6538461538461539,0.2916666666666667,0.6,-1
Milwaukee Bucks,0.38461538461538464,0.6190476190476191,0.22580645161290322,0.3,-5
Los Angeles Clippers,0.66,0.68,0.64,0.7,1
Toronto Raptors,0.68,0.75,0.6153846153846154,0.9,2
Utah Jazz,0.4897959183673469,0.6296296296296297,0.3181818181818182,0.7,5
Phoenix Suns,0.27450980392156865,0.4,0.15384615384615385,0.1,-6
Sacramento Kings,0.42,0.5,0.3333333333333333,0.4,-2
New Orleans Pelicans,0.3673469387755102,0.52,0.20833333333333334,0.5,-3
Cleveland Cavaliers,0.7142857142857143,0.8260869565217391,0.6153846153846154,0.7,-2
Atlanta Hawks,0.5769230769230769,0.68,0.48148148148148145,0.5,3
Brooklyn Nets,0.2549019607843137,0.3103448275862069,0.18181818181818182,0.2,1
Indiana Pacers,0.52,0.6521739130434783,0.4074074074074074,0.4,-1
Denver Nuggets,0.39215686274509803,0.4230769230769231,0.36,0.4,1
