Visitor,Home,Prediction,Result,Prediction_Outcome
Philadelphia 76ers,Detroit Pistons,0,0,1
New York Knicks,Los Angeles Lakers,0,0,1
Golden State Warriors,Minnesota Timberwolves,0,0,1
Boston Celtics,Oklahoma City Thunder,0,1,0
New Orleans Pelicans,Phoenix Suns,0,0,1
