team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
San Antonio Spurs,36.8,83.2,8.2,23.8,28.6,59.4,16.8,21.7,.775,9.7,31.6,41.3,21.2,7.6,3.9,14.5,20.1,98.6
Utah Jazz,36.2,81.9,8.3,23.0,28.0,59.0,15.9,20.9,.761,9.0,31.2,40.3,17.9,7.2,3.8,12.3,20.4,96.5
Dallas Mavericks,36.8,78.5,9.5,24.9,27.3,53.5,17.3,22.5,.771,8.7,35.6,44.2,21.0,6.4,3.4,15.1,19.7,100.4
Memphis Grizzlies,34.8,78.8,9.8,28.1,24.9,50.7,20.9,27.7,.755,9.1,33.2,42.3,20.0,6.9,5.1,14.6,21.3,100.3
Miami Heat,37.8,84.3,7.8,22.5,30.0,61.8,18.5,23.8,.777,10.2,33.4,43.6,19.6,6.7,5.0,13.5,18.6,102.0
Toronto Raptors,37.4,82.9,9.8,27.3,27.6,55.5,18.7,24.0,.780,10.0,32.4,42.4,22.0,6.5,4.8,14.7,20.5,103.3
Detroit Pistons,38.2,83.1,9.2,25.2,29.0,57.8,16.7,21.3,.780,8.1,34.7,42.8,23.3,6.7,4.1,12.7,17.6,102.2
Minnesota Timberwolves,39.2,83.3,9.6,26.8,29.6,56.5,17.4,22.7,.765,9.8,30.6,40.4,22.6,7.7,5.0,14.2,20.4,105.4
Charlotte Hornets,39.2,87.2,11.3,31.6,27.9,55.6,14.3,18.5,.771,9.2,35.5,44.7,24.1,6.8,5.7,12.9,20.0,104.0
Milwaukee Bucks,38.0,82.9,10.1,28.1,28.0,54.8,18.0,23.5,.768,10.3,31.9,42.2,23.9,7.2,4.8,14.9,19.6,104.2
Golden State Warriors,38.7,89.1,9.2,28.0,29.6,61.0,17.9,23.4,.762,11.6,32.2,43.8,22.6,8.6,4.0,15.6,19.8,104.5
Atlanta Hawks,39.0,87.2,11.0,30.3,28.0,57.0,15.5,20.2,.767,10.8,33.2,44.0,23.3,9.1,5.3,15.5,21.6,104.5
Chicago Bulls,39.9,86.6,9.1,25.6,30.8,61.0,14.4,18.8,.769,10.3,32.8,43.1,23.9,7.3,4.7,13.3,19.0,103.3
Indiana Pacers,38.1,84.8,10.2,29.0,28.0,55.8,18.7,23.8,.784,10.9,33.8,44.7,22.5,8.1,5.1,14.9,19.5,105.0
Cleveland Cavaliers,40.6,88.8,10.3,28.3,30.2,60.5,15.1,19.6,.774,11.1,33.1,44.2,24.5,7.2,4.4,12.6,20.7,106.6
New Orleans Pelicans,39.6,88.8,10.4,30.1,29.2,58.7,16.0,21.0,.765,10.5,37.6,48.1,23.0,7.6,4.3,13.9,19.4,105.7
Oklahoma City Thunder,39.3,85.7,8.8,24.5,30.6,61.2,18.5,24.2,.762,9.4,31.3,40.6,21.3,8.4,5.5,13.7,20.9,105.9
Los Angeles Clippers,38.5,85.3,9.2,26.3,29.3,59.0,18.6,23.8,.782,10.3,33.1,43.4,23.0,7.2,3.3,13.3,22.2,104.8
Boston Celtics,38.6,85.6,9.0,27.0,29.6,58.5,18.6,24.5,.759,10.8,33.8,44.6,22.5,7.5,5.2,14.1,20.0,104.9
Sacramento Kings,38.3,82.6,11.1,29.8,27.2,52.9,18.8,24.2,.777,9.9,32.9,42.8,23.6,8.4,5.2,14.3,20.5,106.5
Washington Wizards,39.3,85.2,9.9,27.3,29.4,57.9,18.2,24.3,.749,10.7,32.7,43.4,22.7,7.4,4.5,15.5,19.9,106.7
Philadelphia 76ers,39.3,85.9,8.9,25.1,30.4,60.7,20.3,26.3,.772,10.7,34.3,45.0,22.5,8.6,5.5,15.2,19.9,107.8
Orlando Magic,39.8,85.8,9.6,26.1,30.2,59.7,17.3,22.5,.771,9.8,35.5,45.3,23.3,7.6,5.1,13.2,18.8,106.5
Portland Trail Blazers,39.3,86.5,9.8,26.0,29.5,60.6,21.3,27.1,.785,10.2,34.0,44.2,20.8,8.0,5.2,12.8,20.0,109.7
Houston Rockets,40.6,87.9,9.9,28.7,30.7,59.2,17.4,22.4,.776,10.5,33.2,43.7,23.5,8.4,4.9,15.5,20.5,108.6
New York Knicks,39.9,88.1,9.7,28.3,30.2,59.8,19.1,24.7,.773,11.8,33.4,45.2,22.1,7.5,4.6,12.7,18.4,108.7
Denver Nuggets,41.9,87.6,9.8,25.8,32.2,61.8,17.3,22.1,.784,9.1,31.0,40.1,24.3,8.4,4.8,12.2,20.3,111.0
Brooklyn Nets,42.0,90.7,10.0,27.1,32.0,63.6,19.6,25.3,.774,10.7,36.0,46.8,23.0,9.6,5.7,13.0,20.5,113.6
Los Angeles Lakers,41.7,86.3,10.3,27.7,31.4,58.5,18.6,24.4,.761,10.4,34.4,44.8,25.5,8.5,5.3,14.3,18.7,112.2
Phoenix Suns,40.0,85.6,9.8,25.5,30.2,60.1,22.7,28.9,.785,10.0,33.6,43.6,21.9,8.2,5.5,15.1,22.1,112.5
