Visitor,Home,Prediction,Result,Prediction_Outcome
Golden State Warriors,Brooklyn Nets,0,0,1
Boston Celtics,Indiana Pacers,0,0,1
San Antonio Spurs,Los Angeles Clippers,0,1,0
Los Angeles Lakers,Miami Heat,0,1,0
Orlando Magic,New York Knicks,0,1,0
