team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4027777777777778,0.45714285714285713,0.35135135135135137,0.4,1
Los Angeles Lakers,0.2112676056338028,0.2857142857142857,0.1388888888888889,0.3,-1
Memphis Grizzlies,0.5694444444444444,0.6944444444444444,0.4444444444444444,0.4,-1
Philadelphia 76ers,0.125,0.16666666666666666,0.08333333333333333,0.1,-7
San Antonio Spurs,0.8450704225352113,1.0,0.6857142857142857,0.8,1
Houston Rockets,0.4861111111111111,0.5428571428571428,0.43243243243243246,0.5,-3
Detroit Pistons,0.5277777777777778,0.6571428571428571,0.40540540540540543,0.7,4
Boston Celtics,0.5833333333333334,0.6756756756756757,0.4857142857142857,0.5,3
Miami Heat,0.5774647887323944,0.6388888888888888,0.5142857142857142,0.6,-1
Orlando Magic,0.4084507042253521,0.5142857142857142,0.3055555555555556,0.2,-5
Portland Trail Blazers,0.5138888888888888,0.6470588235294118,0.39473684210526316,0.4,1
Golden State Warriors,0.9014084507042254,1.0,0.8157894736842105,0.9,2
Chicago Bulls,0.5142857142857142,0.6486486486486487,0.36363636363636365,0.6,-1
Washington Wizards,0.49295774647887325,0.5135135135135135,0.47058823529411764,0.5,-1
Dallas Mavericks,0.49295774647887325,0.5405405405405406,0.4411764705882353,0.2,-1
Minnesota Timberwolves,0.323943661971831,0.34285714285714286,0.3055555555555556,0.4,1
Oklahoma City Thunder,0.6901408450704225,0.7567567567567568,0.6176470588235294,0.7,5
Charlotte Hornets,0.5774647887323944,0.7105263157894737,0.42424242424242425,0.8,2
Milwaukee Bucks,0.4166666666666667,0.6,0.24324324324324326,0.4,-3
Los Angeles Clippers,0.6142857142857143,0.6470588235294118,0.5833333333333334,0.3,-3
Toronto Raptors,0.6857142857142857,0.7777777777777778,0.5882352941176471,0.7,-1
Utah Jazz,0.49295774647887325,0.6285714285714286,0.3611111111111111,0.7,2
Phoenix Suns,0.28169014084507044,0.3611111111111111,0.2,0.5,1
Sacramento Kings,0.38028169014084506,0.4117647058823529,0.35135135135135137,0.2,-2
New Orleans Pelicans,0.37142857142857144,0.5142857142857142,0.22857142857142856,0.3,-1
Cleveland Cavaliers,0.7183098591549296,0.8333333333333334,0.6,0.7,2
Atlanta Hawks,0.5833333333333334,0.6388888888888888,0.5277777777777778,0.8,1
Brooklyn Nets,0.2714285714285714,0.3333333333333333,0.20588235294117646,0.2,-3
Indiana Pacers,0.5285714285714286,0.6176470588235294,0.4444444444444444,0.6,1
Denver Nuggets,0.4166666666666667,0.4722222222222222,0.3611111111111111,0.6,1
