team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.44,0.4166666666666667,0.46153846153846156,0.3,1
Los Angeles Lakers,0.125,0.14285714285714285,0.11764705882352941,0.1,-6
Memphis Grizzlies,0.52,0.5384615384615384,0.5,0.5,-2
Philadelphia 76ers,0.04,0.09090909090909091,0.0,0.1,-6
San Antonio Spurs,0.8,1.0,0.6153846153846154,0.8,2
Houston Rockets,0.5,0.5,0.5,0.7,2
Detroit Pistons,0.56,0.75,0.38461538461538464,0.6,2
Boston Celtics,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7,1
Miami Heat,0.5909090909090909,0.7333333333333333,0.2857142857142857,0.5,1
Orlando Magic,0.5217391304347826,0.6363636363636364,0.4166666666666667,0.6,-2
Portland Trail Blazers,0.4,0.45454545454545453,0.35714285714285715,0.4,-1
Golden State Warriors,0.96,1.0,0.9333333333333333,0.9,-1
Chicago Bulls,0.6190476190476191,0.75,0.4444444444444444,0.5,2
Washington Wizards,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.4,1
Dallas Mavericks,0.5416666666666666,0.5,0.5714285714285714,0.4,-2
Minnesota Timberwolves,0.391304347826087,0.25,0.5454545454545454,0.4,-2
Oklahoma City Thunder,0.6666666666666666,0.7857142857142857,0.5,0.8,5
Charlotte Hornets,0.6086956521739131,0.7142857142857143,0.4444444444444444,0.7,-1
Milwaukee Bucks,0.4,0.6153846153846154,0.16666666666666666,0.4,1
Los Angeles Clippers,0.5833333333333334,0.6428571428571429,0.5,0.7,1
Toronto Raptors,0.64,0.6666666666666666,0.6153846153846154,0.7,4
Utah Jazz,0.45454545454545453,0.5,0.4166666666666667,0.4,-2
Phoenix Suns,0.44,0.5384615384615384,0.3333333333333333,0.4,1
Sacramento Kings,0.375,0.5,0.2,0.4,2
New Orleans Pelicans,0.2608695652173913,0.45454545454545453,0.08333333333333333,0.4,-1
Cleveland Cavaliers,0.6818181818181818,0.9090909090909091,0.45454545454545453,0.6,2
Atlanta Hawks,0.56,0.6153846153846154,0.5,0.5,-2
Brooklyn Nets,0.30434782608695654,0.5454545454545454,0.08333333333333333,0.5,-1
Indiana Pacers,0.5909090909090909,0.7,0.5,0.6,-1
Denver Nuggets,0.391304347826087,0.36363636363636365,0.4166666666666667,0.3,1
