team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,10610,.450,13.7,.676,.266,.142,.113,.155,.324,.494,.592,.422,.409,.453,.358,.483,.043,140,.226,434,.827,.230,.417
Boston Celtics,10370,.450,13.5,.687,.276,.165,.096,.150,.313,.496,.611,.422,.416,.415,.349,.510,.040,134,.244,484,.852,.211,.386
Brooklyn Nets,10370,.465,13.4,.688,.284,.153,.102,.150,.312,.511,.620,.429,.411,.451,.364,.469,.052,183,.254,524,.781,.233,.372
Chicago Bulls,10825,.458,12.6,.723,.308,.159,.101,.155,.277,.496,.608,.400,.413,.424,.358,.541,.049,169,.278,557,.856,.247,.395
Charlotte Hornets,10635,.444,14.0,.652,.287,.116,.094,.155,.348,.493,.569,.444,.451,.413,.353,.511,.031,100,.260,522,.875,.221,.375
Cleveland Cavaliers,10130,.453,13.3,.678,.296,.151,.102,.129,.322,.498,.637,.367,.403,.413,.357,.529,.046,140,.253,531,.837,.239,.367
Dallas Mavericks,10395,.472,13.6,.683,.268,.145,.105,.165,.317,.503,.664,.418,.418,.372,.404,.493,.044,132,.225,451,.795,.258,.434
Denver Nuggets,10155,.473,13.3,.710,.281,.151,.110,.168,.290,.513,.636,.468,.446,.393,.373,.496,.048,165,.240,502,.839,.201,.422
Detroit Pistons,10850,.456,13.5,.703,.260,.163,.118,.162,.297,.494,.635,.392,.437,.412,.368,.547,.034,110,.229,493,.851,.222,.368
Golden State Warriors,10395,.432,13.7,.680,.270,.158,.101,.150,.320,.484,.629,.366,.405,.404,.321,.476,.044,151,.237,516,.829,.205,.355
Houston Rockets,11355,.456,13.4,.680,.283,.172,.083,.141,.320,.502,.683,.398,.351,.355,.358,.467,.045,167,.253,628,.819,.242,.389
Indiana Pacers,10420,.450,14.1,.657,.265,.145,.093,.155,.343,.504,.622,.446,.448,.391,.345,.489,.045,148,.250,494,.881,.256,.369
Los Angeles Clippers,10850,.442,13.5,.708,.256,.157,.127,.169,.292,.482,.643,.433,.383,.361,.344,.496,.047,162,.226,486,.840,.225,.354
Los Angeles Lakers,11280,.481,13.3,.680,.293,.150,.095,.142,.320,.536,.696,.438,.397,.399,.363,.534,.065,235,.241,603,.852,.214,.384
Memphis Grizzlies,11240,.435,14.0,.645,.274,.153,.084,.134,.355,.488,.615,.416,.380,.378,.340,.474,.041,133,.250,477,.835,.221,.401
Miami Heat,10635,.449,12.8,.720,.289,.163,.118,.150,.280,.486,.582,.441,.454,.376,.353,.454,.041,137,.254,489,.848,.252,.367
Milwaukee Bucks,10370,.446,13.4,.651,.308,.134,.093,.116,.349,.495,.620,.397,.357,.388,.355,.550,.049,151,.261,515,.889,.291,.407
Minnesota Timberwolves,10370,.469,13.0,.679,.315,.138,.092,.133,.321,.522,.652,.419,.402,.406,.356,.483,.060,199,.266,540,.866,.217,.394
New Orleans Pelicans,10710,.441,13.7,.665,.278,.157,.099,.132,.335,.488,.643,.371,.373,.380,.348,.505,.048,173,.242,541,.853,.217,.388
New York Knicks,10875,.451,12.7,.685,.323,.148,.086,.128,.315,.494,.599,.414,.404,.387,.355,.487,.051,175,.280,582,.847,.228,.428
Oklahoma City Thunder,10660,.456,12.1,.710,.326,.180,.094,.109,.290,.498,.621,.394,.397,.389,.353,.476,.053,176,.280,605,.841,.227,.372
Orlando Magic,10850,.463,12.8,.707,.314,.152,.103,.138,.293,.509,.623,.448,.392,.401,.352,.490,.063,198,.259,557,.826,.192,.408
Philadelphia 76ers,10180,.450,13.1,.702,.290,.157,.110,.146,.298,.490,.627,.370,.434,.387,.355,.478,.047,146,.253,494,.843,.214,.425
Phoenix Suns,10445,.469,13.3,.696,.291,.139,.114,.152,.304,.505,.645,.369,.441,.411,.387,.465,.045,148,.254,534,.825,.217,.462
Portland Trail Blazers,11190,.457,13.3,.699,.275,.166,.101,.157,.301,.489,.580,.437,.436,.419,.382,.440,.043,143,.236,467,.817,.204,.368
Sacramento Kings,10395,.462,14.2,.645,.243,.173,.080,.149,.355,.509,.651,.444,.410,.404,.378,.513,.050,149,.216,424,.844,.241,.439
San Antonio Spurs,10370,.445,13.0,.708,.293,.159,.099,.158,.292,.488,.611,.374,.411,.423,.342,.510,.050,155,.255,487,.844,.249,.333
Toronto Raptors,10370,.454,13.3,.666,.284,.171,.092,.120,.334,.502,.657,.382,.388,.392,.359,.502,.054,174,.258,507,.843,.224,.376
Utah Jazz,10825,.431,12.6,.724,.299,.170,.113,.142,.276,.460,.586,.360,.357,.399,.354,.407,.047,147,.254,476,.787,.193,.381
Washington Wizards,10395,.464,13.6,.680,.285,.146,.101,.148,.320,.507,.639,.393,.443,.410,.372,.503,.049,159,.244,496,.835,.219,.405
