Visitor,Home,Prediction,Result,Prediction_Outcome
Los Angeles Lakers,Dallas Mavericks,,,
Portland Trail Blazers,Oklahoma City Thunder,,,
Washington Wizards,Phoenix Suns,,,
Los Angeles Lakers,Dallas Mavericks,,,
Portland Trail Blazers,Oklahoma City Thunder,,,
Washington Wizards,Phoenix Suns,,,
