team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,5280,.447,13.6,.691,.270,.139,.114,.167,.309,.488,.579,.418,.414,.452,.356,.474,.043,74,.224,216,.815,.224,.406
Boston Celtics,5040,.443,13.5,.683,.280,.164,.098,.141,.317,.492,.608,.410,.400,.418,.339,.510,.041,67,.246,246,.833,.198,.366
Brooklyn Nets,4850,.472,13.4,.679,.291,.145,.094,.150,.321,.519,.611,.449,.430,.458,.373,.492,.054,86,.257,262,.817,.253,.405
Chicago Bulls,4800,.446,12.7,.716,.290,.176,.100,.150,.284,.478,.622,.407,.351,.369,.367,.526,.042,68,.272,264,.873,.252,.339
Charlotte Hornets,5115,.436,14.0,.656,.293,.108,.091,.165,.344,.483,.567,.436,.444,.383,.347,.500,.034,58,.259,258,.876,.214,.345
Cleveland Cavaliers,4560,.450,13.4,.688,.287,.147,.109,.144,.312,.493,.638,.336,.438,.412,.355,.510,.036,55,.249,251,.841,.203,.343
Dallas Mavericks,4850,.461,13.9,.679,.259,.145,.097,.178,.321,.494,.649,.394,.397,.399,.391,.495,.044,64,.221,207,.765,.242,.388
Denver Nuggets,5115,.458,13.0,.723,.285,.161,.109,.168,.277,.499,.629,.453,.443,.356,.351,.475,.050,88,.240,257,.845,.223,.391
Detroit Pistons,5280,.434,13.4,.700,.263,.172,.107,.158,.300,.474,.626,.385,.381,.383,.339,.517,.032,51,.237,263,.856,.234,.341
Golden State Warriors,5090,.433,13.4,.700,.269,.167,.102,.161,.300,.479,.632,.348,.412,.404,.326,.485,.041,69,.239,265,.860,.215,.358
Houston Rockets,5090,.459,13.4,.683,.276,.170,.091,.146,.317,.502,.667,.392,.410,.374,.367,.467,.042,72,.249,280,.848,.242,.417
Indiana Pacers,5140,.453,14.0,.658,.279,.135,.087,.156,.342,.514,.609,.486,.453,.406,.333,.502,.046,78,.263,263,.881,.251,.367
Los Angeles Clippers,5330,.435,13.3,.724,.255,.171,.131,.166,.276,.463,.630,.417,.365,.331,.361,.473,.040,68,.235,245,.820,.227,.339
Los Angeles Lakers,5520,.477,13.3,.678,.307,.135,.092,.146,.322,.539,.703,.423,.368,.408,.346,.559,.068,127,.248,315,.869,.219,.414
Memphis Grizzlies,5430,.439,13.7,.662,.286,.147,.086,.144,.338,.488,.623,.382,.392,.386,.342,.467,.040,63,.258,254,.820,.243,.373
Miami Heat,4825,.434,12.6,.735,.282,.175,.119,.159,.265,.460,.542,.433,.415,.378,.363,.451,.033,48,.252,211,.901,.273,.372
Milwaukee Bucks,4585,.427,13.7,.643,.294,.135,.094,.121,.357,.492,.628,.355,.408,.383,.311,.533,.046,64,.249,232,.878,.269,.365
Minnesota Timberwolves,4825,.469,12.9,.684,.321,.142,.085,.136,.316,.526,.655,.435,.396,.401,.346,.474,.059,90,.274,264,.816,.214,.405
New Orleans Pelicans,5405,.441,13.3,.679,.282,.169,.099,.130,.321,.487,.664,.353,.374,.359,.343,.525,.052,93,.246,296,.885,.231,.363
New York Knicks,4825,.447,12.4,.703,.329,.154,.084,.135,.297,.489,.589,.430,.400,.371,.347,.454,.050,76,.286,260,.808,.220,.446
Oklahoma City Thunder,5380,.444,12.0,.711,.318,.187,.102,.104,.289,.487,.633,.357,.379,.386,.339,.458,.052,87,.276,309,.842,.260,.349
Orlando Magic,5040,.438,12.8,.723,.304,.157,.116,.145,.277,.479,.608,.401,.368,.383,.330,.486,.061,85,.251,253,.854,.201,.360
Philadelphia 76ers,5140,.460,13.2,.697,.288,.152,.109,.148,.303,.505,.646,.398,.433,.395,.355,.469,.046,78,.253,272,.838,.189,.419
Phoenix Suns,4875,.463,13.3,.711,.284,.136,.132,.160,.289,.492,.619,.378,.435,.411,.392,.485,.036,60,.248,248,.848,.200,.485
Portland Trail Blazers,5355,.459,13.0,.706,.293,.163,.105,.146,.294,.498,.593,.448,.419,.418,.364,.438,.048,80,.247,254,.783,.193,.355
Sacramento Kings,4875,.454,14.2,.654,.239,.172,.087,.159,.346,.500,.648,.472,.406,.360,.366,.530,.047,68,.215,212,.827,.257,.418
San Antonio Spurs,5040,.451,13.3,.697,.279,.164,.097,.158,.303,.497,.597,.418,.458,.421,.345,.503,.052,77,.244,228,.828,.274,.329
Toronto Raptors,5065,.449,13.3,.660,.285,.174,.085,.116,.340,.500,.639,.383,.376,.429,.350,.503,.056,89,.262,247,.841,.226,.366
Utah Jazz,5280,.429,12.4,.732,.311,.171,.096,.153,.268,.454,.579,.330,.358,.398,.362,.421,.046,73,.266,257,.797,.180,.409
Washington Wizards,4635,.464,13.5,.683,.286,.141,.110,.148,.317,.503,.618,.422,.449,.398,.381,.502,.044,65,.259,234,.839,.195,.455
