team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Los Angeles Clippers,29.8,14,3,12.29,-0.28,12.01,114.2,101.4,96.4,.363,.312,.577,.533,11.3,21.1,.273,.483,14.6,77.7,.215
Golden State Warriors,28.2,14,3,13.18,-1.81,11.36,117.9,104.8,100.4,.272,.362,.611,.576,13.3,22.4,.216,.482,12.7,74.6,.200
Cleveland Cavaliers,29.2,11,3,9.57,-1.23,8.35,115.1,105.3,97.3,.275,.399,.572,.535,11.6,24.3,.212,.495,11.4,77.0,.155
San Antonio Spurs,29.7,12,5,5.76,1.19,6.96,111.8,105.6,93.4,.293,.274,.569,.520,11.9,21.9,.246,.505,13.1,78.2,.189
Toronto Raptors,26.2,10,6,3.44,2.14,5.58,112.8,109.3,95.4,.302,.273,.558,.510,10.9,24.7,.245,.520,14.4,76.0,.240
Chicago Bulls,27.8,11,5,6.31,-1.77,4.54,110.7,104.1,95.1,.275,.240,.531,.484,11.7,30.1,.224,.492,12.2,76.4,.155
Utah Jazz,26.2,11,6,3.82,0.18,4.01,105.6,101.5,91.5,.277,.330,.547,.509,12.6,19.7,.211,.470,11.4,79.6,.190
Houston Rockets,27.2,10,6,3.56,-0.05,3.52,112.0,108.3,96.9,.250,.436,.575,.545,15.2,27.3,.188,.515,12.9,77.7,.209
Atlanta Hawks,28.2,10,6,3.63,-1.22,2.41,103.0,99.3,99.2,.286,.303,.542,.510,15.6,24.6,.201,.483,15.0,78.0,.166
Charlotte Hornets,26.8,9,7,2.44,-0.39,2.04,107.3,104.8,97.4,.306,.338,.540,.500,10.6,19.5,.225,.500,12.1,79.6,.161
Detroit Pistons,25.9,9,9,0.44,1.02,1.47,103.7,103.2,94.0,.219,.223,.513,.479,10.8,21.5,.168,.484,12.4,76.9,.193
Oklahoma City Thunder,24.5,10,8,1.39,-0.01,1.38,106.0,104.6,99.0,.269,.291,.541,.506,13.8,24.6,.198,.503,13.1,78.1,.195
Boston Celtics,25.7,8,8,0.63,-0.08,0.55,108.1,107.5,96.2,.237,.358,.546,.512,11.9,22.1,.182,.490,12.8,73.3,.219
Memphis Grizzlies,28.9,9,8,0.71,-0.41,0.30,103.0,102.3,92.5,.296,.304,.524,.475,13.4,22.7,.235,.494,14.3,80.6,.256
Denver Nuggets,25.0,7,9,-2.38,1.54,-0.84,105.1,107.5,99.1,.318,.283,.527,.483,13.9,27.6,.236,.506,10.9,80.5,.205
Miami Heat,25.8,7,9,-1.81,0.69,-1.13,101.3,103.2,93.7,.250,.295,.501,.472,12.4,25.4,.167,.472,12.9,75.5,.219
Minnesota Timberwolves,23.6,8,8,-0.44,-0.78,-1.22,107.7,108.1,95.7,.308,.286,.543,.499,13.6,26.9,.234,.523,14.9,77.2,.247
Sacramento Kings,29.0,6,10,-3.00,1.08,-1.92,107.4,110.5,94.2,.308,.285,.548,.501,13.2,22.2,.242,.524,12.8,77.0,.256
New York Knicks,27.6,6,10,-3.00,0.84,-2.16,106.6,109.7,96.3,.211,.281,.531,.498,12.7,26.2,.164,.505,12.4,74.6,.238
Los Angeles Lakers,26.1,7,10,-3.71,1.42,-2.29,108.0,111.7,100.2,.262,.306,.558,.517,14.2,24.1,.210,.542,13.4,77.2,.213
Milwaukee Bucks,25.4,6,8,-1.29,-1.07,-2.35,104.8,106.1,96.1,.242,.288,.535,.498,13.5,23.4,.188,.490,13.2,75.8,.236
New Orleans Pelicans,25.7,7,10,-2.76,0.23,-2.54,102.9,105.6,99.3,.276,.283,.538,.498,12.2,16.1,.212,.496,12.6,78.2,.193
Portland Trail Blazers,25.1,7,11,-3.39,0.82,-2.57,108.9,112.3,98.8,.265,.343,.557,.516,12.3,20.3,.211,.507,11.1,75.0,.246
Washington Wizards,26.2,6,9,-3.00,-0.08,-3.08,105.6,108.7,96.0,.244,.246,.529,.492,12.9,25.7,.187,.527,14.2,75.1,.205
Indiana Pacers,27.3,7,10,-2.94,-1.71,-4.66,103.5,106.5,98.3,.226,.262,.535,.501,13.5,20.8,.175,.506,14.6,73.6,.207
Phoenix Suns,25.6,5,12,-6.12,-0.62,-6.74,102.0,107.9,101.7,.298,.254,.525,.483,14.0,24.3,.223,.508,13.5,78.5,.257
Orlando Magic,25.4,4,12,-6.69,-1.54,-8.22,97.6,104.7,94.2,.243,.294,.490,.456,12.9,24.2,.173,.489,11.7,77.3,.171
Dallas Mavericks,27.6,3,12,-10.13,1.89,-8.25,97.2,108.0,92.9,.214,.352,.502,.465,12.7,19.7,.170,.533,15.4,79.0,.217
Brooklyn Nets,26.7,4,11,-8.60,-0.27,-8.87,102.8,111.2,102.0,.279,.398,.546,.503,15.1,20.0,.219,.530,12.8,75.3,.183
Philadelphia 76ers,25.1,3,13,-9.31,-0.05,-9.36,97.4,106.7,97.5,.237,.340,.526,.494,16.2,18.5,.173,.505,12.1,75.5,.180
