team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.46938775510204084,0.5833333333333334,0.36,0.4,1
Los Angeles Lakers,0.1836734693877551,0.22727272727272727,0.14814814814814814,0.1,-9
Memphis Grizzlies,0.5833333333333334,0.7307692307692307,0.4090909090909091,0.8,3
Philadelphia 76ers,0.14583333333333334,0.18181818181818182,0.11538461538461539,0.3,-2
San Antonio Spurs,0.8297872340425532,1.0,0.6363636363636364,0.8,-1
Houston Rockets,0.5,0.5555555555555556,0.43478260869565216,0.4,-3
Detroit Pistons,0.5208333333333334,0.6521739130434783,0.4,0.4,-2
Boston Celtics,0.5625,0.5833333333333334,0.5416666666666666,0.8,5
Miami Heat,0.5531914893617021,0.625,0.4782608695652174,0.4,3
Orlando Magic,0.4444444444444444,0.5217391304347826,0.36363636363636365,0.1,-8
Portland Trail Blazers,0.4583333333333333,0.5652173913043478,0.36,0.7,3
Golden State Warriors,0.9148936170212766,1.0,0.84,0.8,6
Chicago Bulls,0.5777777777777777,0.64,0.5,0.4,1
Washington Wizards,0.4666666666666667,0.4,0.55,0.5,1
Dallas Mavericks,0.5510204081632653,0.6363636363636364,0.48148148148148145,0.5,1
Minnesota Timberwolves,0.2916666666666667,0.28,0.30434782608695654,0.2,-3
Oklahoma City Thunder,0.7346938775510204,0.8148148148148148,0.6363636363636364,0.9,3
Charlotte Hornets,0.46808510638297873,0.6666666666666666,0.2608695652173913,0.5,-2
Milwaukee Bucks,0.40816326530612246,0.6190476190476191,0.25,0.5,-2
Los Angeles Clippers,0.6595744680851063,0.6956521739130435,0.625,0.7,3
Toronto Raptors,0.6808510638297872,0.75,0.6086956521739131,1.0,11
Utah Jazz,0.45652173913043476,0.5833333333333334,0.3181818181818182,0.5,2
Phoenix Suns,0.2916666666666667,0.43478260869565216,0.16,0.1,-3
Sacramento Kings,0.425531914893617,0.5,0.34782608695652173,0.5,-4
New Orleans Pelicans,0.391304347826087,0.5652173913043478,0.21739130434782608,0.7,2
Cleveland Cavaliers,0.7391304347826086,0.8636363636363636,0.625,0.7,4
Atlanta Hawks,0.5625,0.6521739130434783,0.48,0.4,-2
Brooklyn Nets,0.25,0.3076923076923077,0.18181818181818182,0.2,-3
Indiana Pacers,0.5319148936170213,0.6818181818181818,0.4,0.4,2
Denver Nuggets,0.375,0.375,0.375,0.4,-1
