team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,20,4,12.17,-1.17,11.00,116.8,104.8,100.2,.284,.362,.604,.568,13.4,22.9,.222,.480,12.8,74.1,.211
Toronto Raptors,26.1,17,6,8.30,1.27,9.58,116.4,107.7,94.9,.302,.286,.578,.532,11.0,25.2,.247,.510,14.4,74.4,.215
Los Angeles Clippers,30.0,19,5,9.25,-0.10,9.15,112.4,102.9,96.4,.325,.320,.568,.526,11.7,22.8,.246,.488,13.9,78.2,.221
Cleveland Cavaliers,29.1,16,6,7.86,0.50,8.36,115.4,107.2,96.6,.295,.400,.583,.546,12.7,24.1,.226,.498,11.7,74.5,.162
Houston Rockets,27.2,16,8,5.92,0.34,6.26,113.9,107.9,97.2,.266,.432,.581,.548,14.4,27.4,.200,.509,13.1,77.0,.211
San Antonio Spurs,29.7,16,8,5.63,-0.06,5.57,110.3,104.3,93.8,.277,.276,.563,.518,12.2,21.6,.226,.499,13.6,78.3,.197
Detroit Pistons,25.8,16,9,3.84,0.77,4.61,106.2,102.1,94.0,.207,.243,.526,.496,10.8,22.0,.156,.479,11.6,79.4,.196
Utah Jazz,26.4,17,8,5.00,-0.49,4.51,109.7,104.3,91.6,.294,.341,.567,.526,12.7,21.0,.229,.480,11.4,77.6,.189
Charlotte Hornets,26.7,14,10,2.83,-0.46,2.38,106.7,103.8,96.9,.309,.322,.538,.496,10.8,19.7,.231,.495,11.7,80.1,.153
Oklahoma City Thunder,24.6,13,10,2.35,-0.12,2.23,106.1,103.7,99.1,.277,.297,.542,.508,13.9,24.5,.199,.491,12.6,77.8,.200
Chicago Bulls,27.8,14,9,3.13,-1.27,1.86,108.0,104.7,95.4,.293,.228,.526,.475,12.3,29.6,.237,.496,12.3,75.9,.151
Boston Celtics,25.8,13,10,1.70,-0.18,1.52,109.2,107.4,96.0,.242,.361,.549,.513,11.4,21.4,.191,.494,12.9,74.7,.230
Milwaukee Bucks,25.5,12,10,1.45,-1.30,0.15,106.8,105.3,97.1,.268,.294,.551,.512,13.6,22.5,.208,.489,13.2,76.6,.224
Memphis Grizzlies,28.1,13,12,0.48,-0.82,-0.34,102.5,102.0,93.3,.291,.298,.517,.470,12.7,23.3,.227,.490,14.6,79.8,.258
Atlanta Hawks,28.3,11,13,-1.46,-0.20,-1.66,101.9,103.3,99.0,.268,.307,.534,.503,15.2,23.7,.189,.503,14.5,77.0,.166
New York Knicks,27.5,9,14,-2.65,0.98,-1.67,107.8,110.5,96.3,.221,.291,.533,.498,12.6,27.0,.173,.501,11.8,74.1,.245
Sacramento Kings,28.9,10,13,-1.83,0.05,-1.78,106.0,107.9,95.2,.294,.283,.536,.491,12.7,22.4,.229,.516,14.2,76.1,.239
Denver Nuggets,25.3,10,14,-2.54,0.38,-2.16,106.1,108.6,98.8,.302,.293,.531,.489,14.2,28.6,.224,.509,11.0,79.9,.218
Portland Trail Blazers,25.2,11,14,-2.52,0.09,-2.43,109.9,112.4,98.1,.266,.347,.557,.517,12.1,21.4,.212,.512,11.4,75.6,.256
Washington Wizards,26.1,10,12,-1.95,-0.62,-2.58,106.0,108.0,96.7,.248,.251,.536,.499,13.1,24.9,.191,.527,15.0,74.9,.213
Miami Heat,26.2,9,15,-3.71,0.97,-2.74,102.9,106.9,93.7,.252,.289,.506,.477,11.9,25.7,.170,.490,12.3,74.7,.209
Minnesota Timberwolves,23.6,9,14,-3.13,0.21,-2.92,108.6,111.8,95.1,.297,.278,.545,.501,13.3,27.1,.230,.531,13.6,75.9,.243
Indiana Pacers,27.4,10,14,-2.67,-0.84,-3.51,105.4,108.1,97.8,.265,.258,.547,.504,13.5,20.7,.214,.513,14.4,74.0,.210
New Orleans Pelicans,25.6,8,16,-4.50,0.03,-4.47,101.9,106.4,97.8,.268,.284,.526,.486,12.0,17.6,.205,.503,12.1,77.8,.175
Los Angeles Lakers,26.2,8,17,-5.76,1.11,-4.65,105.7,111.5,99.3,.274,.284,.538,.496,14.4,26.0,.213,.537,12.7,76.4,.199
Orlando Magic,25.4,8,17,-5.28,-0.82,-6.10,100.4,106.0,94.4,.250,.298,.507,.473,12.2,21.7,.178,.495,11.6,76.7,.179
Dallas Mavericks,27.5,5,18,-8.13,1.86,-6.27,100.0,108.7,91.9,.217,.363,.512,.475,12.3,19.7,.172,.534,14.9,79.1,.230
Phoenix Suns,25.8,7,16,-6.74,-0.39,-7.13,103.3,109.9,101.5,.292,.266,.530,.487,13.7,24.2,.223,.520,13.9,78.4,.268
Brooklyn Nets,26.6,5,17,-8.95,0.28,-8.68,103.4,112.1,101.6,.285,.393,.543,.500,14.7,20.6,.222,.531,12.5,75.2,.189
Philadelphia 76ers,25.2,5,18,-8.70,-0.01,-8.70,99.1,107.9,96.8,.225,.360,.523,.494,15.4,20.4,.162,.505,12.0,76.0,.208
