team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,41,8,13.16,-0.43,12.73,116.6,103.6,100.7,.268,.358,.605,.570,13.4,22.1,.212,.485,13.0,76.2,.196
San Antonio Spurs,29.7,36,12,8.25,-0.25,8.00,113.2,104.5,94.5,.278,.272,.576,.534,12.2,22.8,.226,.496,13.4,77.8,.202
Houston Rockets,27.4,36,16,6.08,-0.04,6.03,114.5,108.4,99.0,.285,.458,.586,.551,13.9,24.8,.218,.518,13.3,76.6,.202
Cleveland Cavaliers,29.0,32,16,5.10,-0.33,4.77,112.9,107.6,96.8,.292,.391,.569,.533,12.6,23.6,.218,.511,12.4,75.9,.170
Toronto Raptors,26.1,33,17,4.74,-0.14,4.60,114.0,109.1,95.4,.299,.293,.565,.519,11.1,25.1,.241,.514,14.1,75.0,.224
Utah Jazz,26.6,32,18,4.04,-0.33,3.71,108.7,104.3,91.2,.304,.333,.562,.523,13.3,22.0,.230,.484,11.8,77.9,.189
Los Angeles Clippers,30.1,31,18,4.08,-0.58,3.50,111.8,107.6,96.3,.306,.324,.569,.530,12.2,22.3,.230,.499,12.2,76.7,.219
Boston Celtics,25.9,29,20,2.55,0.08,2.63,112.0,109.4,96.0,.254,.381,.565,.524,11.6,21.7,.208,.508,12.8,74.4,.223
Memphis Grizzlies,29.1,27,24,1.08,0.52,1.60,106.6,105.5,92.8,.280,.310,.531,.487,11.9,24.4,.219,.497,13.9,78.6,.272
Washington Wizards,26.0,27,21,1.94,-0.62,1.32,109.8,107.9,96.7,.238,.271,.561,.527,13.2,24.1,.186,.516,14.0,75.6,.213
Charlotte Hornets,26.7,27,23,0.90,0.01,0.91,108.3,107.3,96.6,.291,.320,.544,.497,11.1,20.6,.234,.510,11.4,79.6,.164
Oklahoma City Thunder,24.5,25,25,-0.06,0.35,0.29,107.0,107.1,97.9,.295,.302,.540,.500,13.3,25.8,.220,.507,12.4,77.9,.208
Chicago Bulls,27.5,26,24,0.52,-0.76,-0.24,107.4,106.9,94.9,.286,.233,.525,.476,12.2,28.8,.230,.507,12.2,76.7,.163
Milwaukee Bucks,25.4,24,24,-0.27,-0.03,-0.30,108.8,109.1,95.3,.275,.278,.558,.521,13.2,23.1,.208,.514,13.3,75.6,.214
Detroit Pistons,25.4,23,26,-0.65,0.19,-0.46,106.5,107.2,94.6,.218,.265,.530,.501,11.2,22.6,.160,.513,12.2,80.5,.208
Minnesota Timberwolves,23.6,23,26,-1.08,0.02,-1.07,109.2,110.3,94.7,.283,.267,.550,.508,13.4,26.9,.222,.528,13.2,77.1,.219
Denver Nuggets,25.3,22,26,-1.23,0.05,-1.18,111.6,112.8,98.1,.299,.308,.558,.517,13.5,28.4,.229,.528,10.7,78.7,.207
Atlanta Hawks,28.2,23,26,-0.67,-0.64,-1.32,105.2,105.9,97.2,.275,.305,.540,.505,13.8,23.8,.200,.509,14.0,75.7,.173
Portland Trail Blazers,25.1,21,29,-2.22,0.81,-1.41,109.2,111.5,97.4,.270,.327,.555,.515,12.3,21.9,.212,.511,12.0,76.1,.251
Indiana Pacers,27.1,23,25,-0.48,-1.08,-1.56,107.5,108.0,97.3,.271,.267,.559,.515,13.1,19.5,.222,.509,13.9,74.9,.221
Miami Heat,26.4,22,28,-2.00,0.26,-1.74,104.4,106.5,95.1,.250,.302,.527,.500,12.2,22.8,.170,.496,12.3,76.7,.206
Dallas Mavericks,27.9,20,29,-2.59,0.80,-1.80,105.7,108.5,91.5,.217,.366,.539,.503,11.6,19.1,.175,.531,14.9,77.9,.229
New Orleans Pelicans,25.5,20,30,-3.06,0.35,-2.71,104.1,107.2,97.9,.249,.306,.532,.497,11.5,18.5,.186,.506,12.1,77.4,.174
Sacramento Kings,28.9,19,30,-3.10,0.39,-2.71,108.1,111.4,94.2,.306,.307,.553,.509,13.3,22.3,.237,.532,13.7,75.8,.237
New York Knicks,27.6,21,30,-2.71,-0.36,-3.07,107.9,110.7,96.7,.237,.284,.531,.494,12.5,27.7,.186,.506,11.6,75.1,.222
Phoenix Suns,25.8,16,33,-5.82,0.94,-4.88,106.4,112.2,99.1,.295,.264,.539,.494,13.7,26.6,.231,.529,13.6,76.7,.262
Orlando Magic,25.7,16,35,-5.63,-0.03,-5.66,103.5,109.3,95.9,.236,.305,.523,.492,12.1,21.5,.169,.518,12.1,77.3,.198
Los Angeles Lakers,25.9,16,35,-6.20,0.51,-5.69,106.3,112.7,97.8,.267,.298,.537,.498,13.6,25.4,.204,.535,12.5,75.3,.206
Philadelphia 76ers,25.0,16,32,-5.35,-0.34,-5.69,102.4,107.9,97.5,.254,.351,.539,.503,15.4,21.8,.193,.508,13.2,75.4,.224
Brooklyn Nets,26.3,12,37,-9.04,0.55,-8.49,103.4,112.2,101.6,.274,.378,.549,.506,14.9,19.4,.217,.521,11.4,75.5,.203
