team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Houston Rockets,40.8,86.8,14.9,39.8,25.9,47.0,18.1,23.9,.755,11.2,33.6,44.8,25.8,8.1,4.6,15.7,19.7,114.6
Golden State Warriors,43.5,87.2,11.7,30.9,31.8,56.3,18.8,23.7,.794,9.2,35.9,45.1,31.1,9.4,6.2,15.2,19.7,117.5
Los Angeles Lakers,38.8,86.6,9.3,26.2,29.6,60.4,18.4,23.9,.770,11.7,32.5,44.2,20.7,8.0,3.5,15.4,20.5,105.3
Los Angeles Clippers,38.9,83.9,10.3,27.3,28.7,56.6,19.8,26.2,.755,9.4,34.5,43.8,22.3,7.8,4.7,13.2,20.5,107.9
Portland Trail Blazers,39.5,85.8,10.5,28.8,29.0,56.9,18.7,24.0,.780,9.3,32.6,42.0,22.2,7.0,4.8,13.9,22.2,108.2
Toronto Raptors,39.8,85.1,9.5,24.5,30.4,60.6,21.4,26.4,.813,10.9,31.6,42.5,19.2,9.2,4.8,12.0,21.0,110.6
Oklahoma City Thunder,39.6,86.4,8.6,26.1,31.0,60.4,19.0,25.9,.733,11.2,34.5,45.7,21.5,7.6,5.3,14.8,20.6,106.8
Phoenix Suns,39.3,88.3,8.1,23.7,31.2,64.6,19.2,25.1,.765,12.0,33.1,45.1,18.4,8.7,4.5,16.1,25.1,105.9
Indiana Pacers,39.3,85.6,8.3,22.6,31.0,62.9,18.9,23.1,.820,8.6,34.0,42.6,22.5,8.4,5.6,14.0,19.4,105.8
Charlotte Hornets,37.8,85.6,9.3,26.6,28.4,59.0,20.3,26.0,.782,9.3,36.2,45.5,23.3,6.6,5.2,11.9,16.9,105.2
Denver Nuggets,39.5,87.6,9.7,27.0,29.8,60.5,19.4,25.7,.754,12.4,34.7,47.1,23.1,6.6,3.9,15.5,20.8,108.0
Memphis Grizzlies,35.9,84.4,9.0,25.8,26.9,58.6,18.6,23.6,.785,10.6,32.8,43.4,20.7,8.7,4.8,13.0,24.0,99.3
Cleveland Cavaliers,39.1,85.3,12.9,33.1,26.2,52.2,19.3,25.3,.761,10.3,34.1,44.4,21.8,7.5,4.0,13.7,17.8,110.3
Boston Celtics,38.8,86.0,11.8,31.9,27.0,54.1,17.4,21.6,.808,9.4,31.8,41.2,25.2,7.6,4.6,12.5,20.8,106.8
San Antonio Spurs,39.3,82.4,9.3,22.5,30.0,60.0,18.2,22.2,.821,9.5,33.7,43.2,24.2,8.1,5.9,13.2,18.2,106.0
New York Knicks,39.8,89.5,9.2,25.3,30.5,64.3,16.9,21.6,.783,12.1,33.6,45.7,21.9,7.3,5.8,14.2,21.1,105.7
Detroit Pistons,39.2,86.9,7.7,22.7,31.5,64.2,14.1,18.9,.747,10.0,34.1,44.1,21.2,7.0,3.8,11.8,17.7,100.3
New Orleans Pelicans,38.0,87.1,9.1,25.9,28.9,61.2,17.1,22.6,.756,8.6,36.0,44.6,22.8,7.4,5.9,12.8,18.5,102.2
Orlando Magic,37.9,86.5,8.9,26.4,29.0,60.2,14.3,20.1,.714,10.1,33.0,43.1,22.2,6.6,5.5,13.0,18.4,98.9
Utah Jazz,35.7,77.2,9.6,26.0,26.2,51.2,17.3,22.8,.759,8.5,33.8,42.4,19.0,6.3,5.1,13.8,19.2,98.3
Miami Heat,37.6,85.9,8.6,25.3,29.0,60.6,14.3,21.3,.673,11.0,33.5,44.5,20.8,6.8,5.7,13.4,20.5,98.1
Minnesota Timberwolves,38.1,84.2,8.2,23.3,29.9,60.9,18.6,23.8,.783,12.1,30.9,42.9,22.3,7.5,4.6,14.7,20.6,103.1
Washington Wizards,40.4,85.7,8.2,22.9,32.2,62.7,16.6,21.3,.779,10.0,31.9,41.9,22.9,8.6,3.9,14.7,21.6,105.4
Brooklyn Nets,37.6,85.3,11.0,32.7,26.6,52.6,19.2,24.5,.782,9.1,35.1,44.2,20.8,7.4,4.6,17.3,21.1,105.4
Atlanta Hawks,38.5,84.9,8.8,25.7,29.8,59.1,16.5,22.8,.722,10.4,33.8,44.2,23.9,8.7,5.0,15.7,17.7,102.3
Sacramento Kings,37.3,82.9,8.8,24.9,28.5,58.0,18.8,24.2,.778,9.1,31.5,40.6,21.8,8.0,4.0,13.8,20.3,102.3
Milwaukee Bucks,39.6,83.4,8.7,23.8,30.9,59.6,17.1,22.6,.759,9.1,33.6,42.7,24.6,8.1,5.4,13.8,19.9,105.0
Chicago Bulls,37.8,86.9,6.4,20.4,31.4,66.5,19.7,24.4,.808,13.8,34.0,47.8,21.1,7.6,5.3,13.5,17.8,101.8
Dallas Mavericks,35.3,82.0,10.4,30.2,24.8,51.8,14.2,17.8,.801,8.5,30.0,38.5,19.5,7.8,3.7,12.4,19.2,95.2
Philadelphia 76ers,36.7,84.5,10.5,29.7,26.2,54.8,15.5,20.4,.757,9.4,33.7,43.1,22.5,7.9,5.8,16.7,21.9,99.2
