Visitor,Home,Prediction,Result,Prediction_Outcome
Toronto Raptors,Brooklyn Nets,0,0,1
Dallas Mavericks,Chicago Bulls,0,0,1
Denver Nuggets,Los Angeles Lakers,0,0,1
Houston Rockets,Miami Heat,0,1,0
Minnesota Timberwolves,San Antonio Spurs,0,1,0
