team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.452,13.0,.697,.316,.125,.105,.152,.303,.509,.638,.333,.451,.420,.321,.541,.056,100,.266,289,.889,.248,.384,2,0
Boston Celtics,.451,13.9,.645,.294,.143,.069,.138,.355,.504,.624,.360,.412,.447,.356,.554,.029,52,.279,307,.842,.211,.465,6,0
Brooklyn Nets,.437,13.5,.603,.293,.182,.062,.068,.397,.507,.599,.461,.411,.317,.330,.417,.030,49,.294,302,.857,.217,.325,2,0
Chicago Bulls,.440,12.4,.766,.284,.176,.114,.193,.234,.479,.585,.503,.353,.374,.312,.488,.039,64,.263,277,.835,.229,.363,2,0
Charlotte Hornets,.438,13.5,.674,.296,.135,.089,.153,.326,.482,.603,.424,.375,.363,.346,.570,.029,52,.271,287,.807,.139,.376,5,0
Cleveland Cavaliers,.457,14.7,.596,.270,.114,.096,.117,.404,.495,.627,.328,.454,.382,.401,.433,.055,83,.222,207,.848,.267,.473,2,0
Dallas Mavericks,.412,15.0,.642,.212,.128,.115,.188,.358,.461,.593,.417,.405,.378,.324,.440,.037,55,.181,166,.832,.181,.354,2,0
Denver Nuggets,.432,12.4,.705,.333,.166,.085,.121,.295,.467,.561,.399,.353,.378,.351,.463,.044,79,.294,301,.867,.198,.395,5,0
Detroit Pistons,.451,12.6,.761,.256,.201,.139,.165,.239,.486,.634,.395,.430,.414,.342,.468,.044,88,.213,256,.836,.216,.417,10,0
Golden State Warriors,.501,14.3,.637,.289,.109,.108,.132,.363,.571,.728,.438,.404,.470,.380,.670,.070,132,.230,304,.863,.209,.401,9,0
Houston Rockets,.469,13.8,.571,.323,.147,.044,.057,.429,.538,.674,.358,.373,.370,.377,.529,.073,123,.275,321,.756,.197,.356,3,0
Indiana Pacers,.455,13.0,.749,.257,.183,.106,.203,.251,.492,.616,.477,.371,.410,.344,.496,.028,49,.253,285,.848,.228,.376,5,0
Los Angeles Clippers,.461,14.2,.683,.275,.118,.085,.205,.317,.502,.658,.313,.405,.441,.372,.497,.061,103,.230,261,.780,.223,.412,5,0
Los Angeles Lakers,.447,12.7,.717,.275,.195,.117,.129,.283,.488,.660,.353,.388,.420,.343,.454,.060,114,.222,274,.818,.225,.346,7,1
Memphis Grizzlies,.419,13.2,.702,.295,.158,.096,.152,.298,.456,.543,.442,.381,.346,.333,.482,.033,54,.275,282,.820,.218,.397,7,0
Miami Heat,.431,12.4,.708,.322,.171,.081,.136,.292,.468,.587,.376,.342,.375,.341,.425,.053,90,.272,267,.915,.307,.391,3,0
Milwaukee Bucks,.458,11.8,.707,.355,.171,.079,.101,.293,.508,.643,.361,.328,.427,.338,.521,.076,115,.278,265,.946,.265,.290,3,0
Minnesota Timberwolves,.452,12.6,.719,.312,.159,.089,.161,.281,.491,.616,.434,.352,.381,.350,.498,.059,103,.259,260,.847,.247,.372,1,0
New Orleans Pelicans,.439,13.3,.714,.268,.180,.102,.163,.286,.489,.609,.433,.426,.391,.314,.526,.041,75,.241,271,.844,.207,.347,5,0
New York Knicks,.447,13.3,.711,.297,.115,.135,.165,.289,.484,.603,.363,.411,.412,.356,.461,.038,68,.260,280,.871,.208,.441,10,0
Oklahoma City Thunder,.460,12.0,.705,.339,.145,.122,.099,.295,.509,.633,.390,.429,.359,.340,.481,.066,110,.276,312,.831,.293,.405,4,0
Orlando Magic,.423,13.4,.706,.260,.183,.098,.166,.294,.461,.602,.384,.431,.341,.333,.493,.035,60,.233,244,.889,.183,.317,8,0
Philadelphia 76ers,.429,14.1,.640,.269,.141,.103,.126,.360,.468,.635,.349,.351,.346,.360,.515,.032,57,.244,281,.862,.170,.370,4,0
Phoenix Suns,.441,12.8,.737,.294,.154,.122,.167,.263,.482,.598,.420,.395,.397,.327,.382,.043,72,.256,277,.821,.312,.294,7,0
Portland Trail Blazers,.452,13.8,.657,.278,.149,.093,.137,.343,.498,.599,.422,.429,.422,.363,.461,.037,73,.242,283,.814,.232,.369,5,0
Sacramento Kings,.448,12.7,.719,.285,.192,.089,.153,.281,.487,.648,.383,.401,.367,.347,.506,.055,87,.266,272,.866,.257,.331,5,0
San Antonio Spurs,.459,13.8,.724,.236,.164,.118,.208,.276,.485,.617,.394,.409,.447,.393,.521,.044,67,.206,220,.887,.269,.453,6,0
Toronto Raptors,.478,13.3,.712,.250,.180,.120,.163,.288,.512,.646,.436,.473,.421,.393,.410,.046,80,.223,237,.820,.294,.411,4,1
Utah Jazz,.463,13.5,.660,.288,.142,.104,.126,.340,.518,.656,.437,.464,.340,.358,.433,.062,106,.233,260,.782,.228,.342,4,0
Washington Wizards,.454,12.9,.748,.271,.161,.130,.186,.252,.485,.594,.436,.435,.405,.359,.469,.029,44,.258,269,.819,.242,.313,3,0
