team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Golden State Warriors,43.8,87.4,12.0,31.7,31.8,55.7,19.7,24.9,.789,9.5,35.2,44.7,31.8,9.7,6.6,14.8,20.3,119.3
Portland Trail Blazers,39.7,87.9,11.0,30.2,28.8,57.8,18.8,23.7,.792,9.6,33.3,43.0,22.2,6.9,4.8,13.3,22.7,109.1
Los Angeles Lakers,38.9,87.1,8.5,24.7,30.5,62.4,18.2,23.4,.778,11.8,32.5,44.3,20.8,8.6,3.5,16.4,20.8,104.5
Los Angeles Clippers,38.6,83.7,9.9,26.6,28.7,57.2,21.3,28.2,.755,9.7,34.4,44.2,22.0,8.8,4.8,12.9,20.8,108.3
Houston Rockets,40.5,86.3,14.0,37.0,26.5,49.3,17.2,22.6,.763,11.5,32.8,44.3,24.6,8.0,5.0,16.3,20.1,112.2
Toronto Raptors,40.5,84.8,9.6,24.4,31.0,60.4,20.8,25.5,.813,10.8,31.4,42.2,20.5,8.9,4.6,12.0,21.5,111.5
Denver Nuggets,38.3,88.5,9.2,26.1,29.1,62.3,19.8,26.7,.741,13.3,36.3,49.6,21.4,6.7,4.3,16.8,21.0,105.5
Utah Jazz,36.4,78.5,9.5,26.7,26.8,51.8,18.0,23.3,.776,8.1,34.1,42.2,19.1,6.3,5.2,12.5,19.6,100.3
Detroit Pistons,39.3,87.1,7.1,20.8,32.2,66.3,13.4,17.8,.750,9.6,35.4,45.0,21.0,6.9,4.2,11.7,17.3,99.2
Oklahoma City Thunder,40.6,88.4,8.9,26.0,31.8,62.4,17.3,24.1,.716,10.6,35.5,46.1,22.6,7.8,5.2,15.8,20.9,107.4
San Antonio Spurs,37.4,81.4,8.8,22.5,28.6,58.9,18.7,22.9,.816,9.0,32.7,41.7,22.7,8.0,5.7,12.9,18.0,102.3
Memphis Grizzlies,35.2,84.0,8.3,25.0,26.9,58.9,18.8,24.3,.775,10.3,33.4,43.8,19.8,8.5,5.4,13.9,24.0,97.5
New Orleans Pelicans,38.0,86.7,7.8,24.8,30.3,61.9,17.8,23.0,.772,8.1,36.2,44.3,22.5,7.9,6.3,13.1,19.0,101.7
Phoenix Suns,39.0,88.5,7.6,23.3,31.4,65.2,20.0,26.1,.765,11.4,33.8,45.1,18.3,8.9,4.1,16.3,25.7,105.7
Boston Celtics,39.0,86.3,10.9,30.6,28.0,55.7,16.5,20.8,.793,9.5,32.7,42.3,24.7,7.2,4.6,12.2,21.1,105.3
Atlanta Hawks,38.2,84.4,8.2,25.6,30.0,58.9,15.7,22.3,.704,10.3,33.6,43.9,23.5,9.3,5.3,16.9,17.7,100.3
Charlotte Hornets,37.5,85.6,9.6,27.9,27.8,57.7,20.0,26.7,.747,8.5,37.4,45.9,23.6,6.5,5.2,11.6,16.7,104.5
Indiana Pacers,39.5,86.9,7.5,21.8,32.0,65.1,17.9,22.4,.797,9.2,33.3,42.5,22.3,9.3,5.7,15.1,20.1,104.5
Minnesota Timberwolves,38.2,84.5,8.3,23.8,29.9,60.8,19.7,25.2,.780,12.0,30.3,42.3,21.9,7.9,4.8,14.7,21.7,104.4
New York Knicks,40.0,89.4,9.2,25.8,30.8,63.5,15.2,19.5,.779,12.2,33.4,45.6,22.2,7.3,5.6,14.0,21.5,104.3
Chicago Bulls,38.2,86.8,6.3,20.3,31.9,66.5,20.2,25.1,.805,13.5,35.1,48.6,20.8,7.8,5.6,13.8,17.7,102.9
Philadelphia 76ers,36.4,84.9,11.0,30.5,25.4,54.3,13.7,19.1,.720,9.0,34.4,43.4,22.6,7.8,6.0,17.0,22.1,97.6
Brooklyn Nets,37.9,86.7,11.3,34.4,26.5,52.3,19.1,24.7,.776,9.5,34.4,43.9,20.8,8.0,4.5,16.9,20.2,106.2
Cleveland Cavaliers,39.0,85.3,13.8,34.5,25.2,50.9,19.4,25.1,.773,10.1,34.4,44.4,22.6,6.8,4.5,13.8,18.2,111.1
Washington Wizards,39.7,87.4,7.9,22.0,31.8,65.4,16.5,21.3,.772,10.9,31.7,42.5,21.4,9.1,4.0,14.8,22.2,103.7
Orlando Magic,35.5,83.8,8.2,24.7,27.3,59.2,15.1,21.3,.712,10.0,34.2,44.3,20.7,6.5,5.9,13.6,18.0,94.3
Sacramento Kings,37.6,84.0,8.2,23.6,29.4,60.4,19.8,25.3,.782,9.8,32.6,42.3,22.0,8.0,4.1,14.4,20.9,103.2
Miami Heat,37.0,85.8,8.5,25.0,28.5,60.8,14.7,22.0,.671,11.5,32.9,44.3,20.0,7.3,5.8,12.9,20.3,97.3
Milwaukee Bucks,38.7,84.4,8.4,24.7,30.3,59.7,18.2,23.5,.776,9.9,34.8,44.6,23.7,8.7,5.8,14.6,20.8,103.9
Dallas Mavericks,34.2,83.0,9.6,29.7,24.6,53.3,14.1,17.9,.792,9.2,31.0,40.3,18.8,7.6,3.7,13.1,19.6,92.1
