team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Milwaukee Bucks,36.6,85.5,9.9,31.0,26.7,54.5,18.9,23.8,.792,10.6,33.4,44.0,22.9,8.0,5.5,14.7,20.3,101.8
Cleveland Cavaliers,40.1,89.6,10.0,28.2,30.1,61.4,14.3,18.7,.765,11.3,32.1,43.3,23.8,7.1,5.0,12.8,22.0,104.5
Dallas Mavericks,36.5,78.3,9.8,24.9,26.7,53.4,17.6,23.0,.764,8.2,36.7,44.9,20.8,7.0,3.8,15.5,19.8,100.4
Sacramento Kings,37.0,82.0,10.4,28.5,26.7,53.5,19.6,25.7,.764,9.9,32.9,42.8,22.6,8.0,5.9,15.0,22.3,104.1
Miami Heat,37.2,84.6,7.8,22.2,29.4,62.5,17.5,22.0,.795,10.9,34.6,45.5,20.5,6.3,6.1,13.4,18.9,99.7
Chicago Bulls,38.8,87.2,9.0,24.6,29.8,62.6,13.3,18.1,.736,11.0,32.1,43.1,23.5,8.0,5.0,13.5,20.0,99.9
Washington Wizards,38.9,83.8,10.1,26.9,28.8,56.9,18.1,25.5,.710,10.7,33.0,43.7,23.1,8.1,4.9,16.5,20.5,106.0
Charlotte Hornets,39.0,89.8,10.4,30.7,28.5,59.1,13.5,17.5,.772,9.4,36.5,45.8,23.5,6.8,5.5,12.8,21.5,101.9
San Antonio Spurs,36.7,81.7,8.3,24.2,28.4,57.4,15.9,20.6,.770,9.0,32.5,41.6,21.4,7.3,4.1,14.2,20.0,97.7
Toronto Raptors,37.6,83.2,9.8,28.2,27.8,55.0,18.0,23.5,.764,11.1,31.4,42.5,22.0,6.2,4.2,15.8,20.8,103.1
Boston Celtics,37.4,84.9,9.2,27.0,28.1,57.9,19.3,25.1,.768,11.3,34.6,45.9,22.1,7.0,5.6,14.3,19.4,103.2
Orlando Magic,37.9,85.7,7.9,23.7,30.0,62.0,15.0,20.0,.752,10.2,34.9,45.1,21.3,7.3,5.7,12.4,18.9,98.8
Los Angeles Clippers,36.5,83.6,8.3,23.3,28.3,60.3,18.5,23.8,.779,9.6,33.1,42.7,20.6,7.1,3.1,15.2,24.0,99.8
Utah Jazz,35.9,82.8,8.1,22.3,27.8,60.5,16.1,21.3,.757,9.8,31.7,41.5,18.2,6.7,3.9,12.0,20.3,96.0
Oklahoma City Thunder,39.3,88.4,8.6,25.5,30.6,62.9,17.6,23.6,.746,9.9,32.4,42.2,21.4,8.7,5.5,14.2,19.8,104.8
Detroit Pistons,35.9,83.5,8.1,24.5,27.8,59.0,16.4,21.4,.767,9.3,34.6,43.8,21.0,6.4,4.8,12.2,16.5,96.3
Minnesota Timberwolves,38.6,81.8,9.2,25.9,29.5,55.9,20.0,25.6,.778,9.5,31.7,41.3,21.4,8.0,5.3,15.0,20.9,106.4
Atlanta Hawks,38.8,87.0,9.7,27.0,29.2,60.1,14.7,19.1,.766,10.1,33.0,43.1,21.7,10.0,5.1,16.3,20.7,102.0
Memphis Grizzlies,34.0,78.9,9.2,27.2,24.8,51.7,20.7,28.0,.741,8.4,34.3,42.7,19.2,7.1,5.8,15.2,21.8,97.9
Houston Rockets,39.5,86.5,9.8,27.0,29.6,59.5,18.1,22.9,.793,10.1,30.8,41.0,22.0,8.8,4.9,14.6,19.2,106.9
New York Knicks,38.4,85.7,9.5,26.1,28.8,59.6,20.9,27.2,.769,12.0,33.0,45.0,20.7,7.8,4.8,13.4,18.4,107.2
Indiana Pacers,39.5,87.6,10.0,30.1,29.5,57.5,18.5,23.3,.793,12.0,35.1,47.1,23.4,8.9,5.9,16.5,20.5,107.3
Brooklyn Nets,43.0,91.8,10.9,29.6,32.0,62.2,17.4,22.5,.773,11.5,36.7,48.2,24.4,10.3,5.4,14.7,21.3,114.2
New Orleans Pelicans,39.5,89.8,10.0,29.3,29.6,60.6,16.1,21.0,.767,10.3,38.5,48.7,24.4,7.7,4.4,13.7,19.8,105.1
Golden State Warriors,39.0,90.7,8.9,27.6,30.2,63.0,18.8,24.2,.776,12.3,31.7,44.0,22.0,8.6,3.2,15.0,21.3,105.7
Philadelphia 76ers,39.6,87.2,9.0,26.0,30.6,61.1,18.2,24.6,.739,10.9,35.4,46.3,22.0,8.7,5.6,13.3,19.4,106.3
Phoenix Suns,40.0,86.4,9.9,25.2,30.2,61.1,23.0,29.3,.786,9.3,35.0,44.3,23.0,8.2,6.0,16.0,21.9,113.0
Denver Nuggets,40.3,88.0,8.5,24.4,31.8,63.6,19.3,24.9,.776,9.3,33.0,42.3,22.3,9.3,5.7,12.5,22.4,108.5
Los Angeles Lakers,41.6,86.6,9.8,28.1,31.8,58.5,17.3,23.3,.746,10.2,33.3,43.4,26.4,9.8,5.0,14.4,19.2,110.3
Portland Trail Blazers,39.9,87.4,9.3,25.5,30.6,61.9,22.3,28.6,.780,10.8,35.5,46.3,20.5,7.5,5.4,12.9,19.6,111.5
