team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Utah Jazz,35.8,82.3,8.2,22.9,27.6,59.5,15.6,20.4,.764,9.5,31.2,40.7,17.7,7.0,3.6,12.2,20.6,95.4
San Antonio Spurs,37.0,83.4,8.4,24.8,28.5,58.6,16.6,21.3,.778,9.8,31.5,41.3,21.3,7.6,4.1,14.7,20.2,98.9
Dallas Mavericks,36.4,77.7,9.5,24.4,26.9,53.2,17.7,23.0,.769,8.6,35.4,44.0,20.4,6.2,3.4,15.2,19.3,100.1
Cleveland Cavaliers,39.9,88.0,10.2,28.4,29.7,59.6,14.9,19.4,.767,10.9,32.9,43.8,24.1,7.6,4.9,13.7,21.5,104.8
Miami Heat,38.1,85.1,8.1,23.7,29.9,61.4,17.7,22.6,.782,10.1,34.4,44.5,20.3,6.7,5.2,13.4,18.8,101.9
Chicago Bulls,39.5,86.6,8.9,24.6,30.6,62.0,14.1,18.6,.759,10.3,32.4,42.7,23.8,7.4,4.9,13.1,19.4,102.0
Detroit Pistons,38.0,82.7,9.0,24.4,29.1,58.3,17.0,21.8,.779,8.3,34.1,42.4,23.2,7.0,4.4,12.7,17.2,102.0
Washington Wizards,38.6,84.4,9.8,27.3,28.8,57.1,17.8,23.8,.745,10.5,31.9,42.5,22.7,7.5,4.3,15.6,19.3,104.7
Milwaukee Bucks,38.0,84.5,10.7,29.7,27.3,54.8,18.5,23.8,.776,10.8,32.0,42.8,24.4,7.6,5.2,14.6,19.6,105.1
Indiana Pacers,38.3,85.5,10.1,29.2,28.1,56.3,19.0,24.0,.792,11.0,34.2,45.2,22.8,8.3,5.2,15.7,20.2,105.6
Memphis Grizzlies,34.4,78.7,9.7,28.1,24.7,50.6,21.4,28.6,.747,9.2,33.4,42.6,19.8,6.6,5.0,14.7,21.1,99.8
Atlanta Hawks,39.0,87.4,10.3,29.0,28.7,58.4,15.5,20.1,.772,10.6,33.2,43.8,22.4,8.9,5.2,15.4,21.0,103.9
Charlotte Hornets,39.4,87.9,11.1,31.0,28.3,56.9,14.5,18.6,.778,9.2,35.4,44.6,23.8,6.9,6.0,12.5,20.2,104.3
Philadelphia 76ers,39.0,85.5,9.2,25.3,29.8,60.2,19.1,25.3,.755,10.9,34.1,45.0,22.3,8.6,5.0,14.9,20.2,106.4
Los Angeles Clippers,38.5,85.9,9.0,25.7,29.6,60.1,18.6,24.2,.771,10.4,32.8,43.3,22.7,7.3,3.4,13.3,22.3,104.7
Golden State Warriors,39.1,89.7,9.2,28.5,29.9,61.2,17.9,23.4,.764,11.2,31.9,43.1,22.4,8.8,3.8,15.0,20.1,105.3
Minnesota Timberwolves,38.8,82.7,9.4,26.3,29.4,56.5,18.3,23.7,.774,9.6,31.0,40.6,22.3,7.9,5.1,14.0,20.6,105.4
Boston Celtics,38.6,85.5,9.3,26.8,29.4,58.7,19.1,24.9,.765,11.0,34.0,45.0,22.8,7.3,5.2,14.1,19.7,105.6
Sacramento Kings,37.7,81.6,11.1,29.7,26.6,51.9,19.5,25.0,.780,9.9,32.6,42.5,23.1,8.2,5.5,14.7,21.4,106.1
New Orleans Pelicans,40.1,89.6,10.6,29.9,29.4,59.7,15.7,20.3,.773,10.3,38.6,49.0,23.6,7.4,4.7,13.5,19.0,106.4
Toronto Raptors,37.9,83.4,10.0,27.4,27.9,55.9,18.8,24.1,.780,10.6,32.7,43.2,22.2,6.4,4.7,15.4,20.5,104.5
Oklahoma City Thunder,39.4,86.4,8.7,24.8,30.8,61.6,18.1,23.9,.756,9.7,31.9,41.7,21.6,8.4,5.3,13.7,21.1,105.5
Orlando Magic,39.5,85.4,9.3,25.7,30.2,59.7,17.0,22.1,.768,9.8,35.4,45.2,22.7,7.3,5.1,13.2,18.8,105.4
Denver Nuggets,42.0,88.0,9.5,25.3,32.5,62.8,18.3,23.2,.789,9.2,31.1,40.3,24.0,8.4,5.3,12.0,21.2,111.8
New York Knicks,39.8,87.9,9.7,27.8,30.1,60.1,19.4,24.8,.782,11.3,33.3,44.6,22.5,7.6,4.7,13.1,18.4,108.6
Portland Trail Blazers,39.1,86.3,10.0,26.3,29.1,60.0,21.6,27.2,.795,10.3,34.7,45.0,21.2,7.9,5.3,13.3,19.5,109.8
Phoenix Suns,40.3,85.0,9.8,25.4,30.5,59.7,22.3,28.3,.787,9.8,33.3,43.1,22.4,7.9,5.6,15.4,21.9,112.6
Brooklyn Nets,42.5,91.8,10.3,28.1,32.2,63.7,18.7,24.4,.767,11.3,36.4,47.7,23.3,9.9,6.0,13.3,20.0,114.2
Houston Rockets,40.4,87.5,9.9,28.1,30.4,59.4,17.5,22.6,.775,10.2,32.7,43.0,23.1,8.8,5.0,15.1,20.1,108.3
Los Angeles Lakers,41.2,86.4,10.1,27.7,31.1,58.7,17.8,23.5,.756,10.5,34.1,44.6,25.0,8.6,5.3,13.8,18.7,110.3
