team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,43,8,12.84,-0.44,12.41,116.5,103.8,100.6,.267,.360,.604,.569,13.4,22.2,.211,.487,13.1,76.3,.199
San Antonio Spurs,29.6,38,12,8.72,-0.42,8.30,113.1,103.9,94.8,.280,.271,.576,.534,12.3,22.9,.226,.494,13.7,77.5,.199
Houston Rockets,27.4,36,18,5.83,-0.04,5.79,114.2,108.3,99.2,.286,.460,.584,.548,13.7,24.3,.218,.518,13.4,76.5,.200
Cleveland Cavaliers,29.0,32,17,5.14,-0.41,4.73,113.0,107.7,96.7,.290,.393,.570,.534,12.6,23.7,.216,.511,12.4,75.8,.170
Toronto Raptors,26.1,34,18,4.56,-0.40,4.16,113.6,108.9,95.4,.297,.292,.563,.517,11.2,25.0,.239,.514,14.1,75.1,.226
Utah Jazz,26.6,33,18,4.10,-0.35,3.74,108.7,104.3,91.3,.304,.334,.562,.523,13.3,22.1,.229,.485,11.7,78.2,.189
Los Angeles Clippers,30.1,31,20,3.57,-0.28,3.29,111.8,108.1,96.5,.310,.324,.569,.530,12.2,22.2,.233,.501,12.1,76.6,.217
Boston Celtics,25.9,30,21,2.67,0.05,2.72,111.9,109.2,96.2,.255,.386,.565,.524,11.6,21.5,.209,.506,12.7,74.5,.223
Washington Wizards,26.0,29,21,2.30,-0.70,1.60,109.9,107.5,96.8,.238,.274,.561,.527,13.1,24.0,.187,.516,14.1,75.7,.211
Memphis Grizzlies,29.2,28,25,0.96,0.42,1.39,106.9,105.9,92.7,.284,.310,.532,.487,11.9,24.4,.223,.498,13.9,77.9,.272
Charlotte Hornets,26.7,27,24,0.75,0.11,0.85,108.2,107.4,96.5,.289,.322,.544,.497,11.0,20.4,.233,.511,11.5,79.6,.165
Oklahoma City Thunder,24.5,26,26,0.29,0.29,0.58,107.3,107.0,97.8,.297,.300,.540,.500,13.3,26.3,.221,.506,12.4,78.0,.209
Milwaukee Bucks,25.5,25,25,0.16,-0.11,0.05,109.4,109.2,95.6,.278,.277,.563,.526,13.3,23.0,.211,.513,13.3,75.2,.219
Chicago Bulls,27.5,26,25,0.43,-0.52,-0.09,107.4,107.0,94.9,.284,.233,.525,.477,12.2,28.7,.228,.507,12.2,76.9,.163
Atlanta Hawks,28.2,25,26,-0.02,-0.61,-0.63,105.5,105.5,97.3,.276,.307,.543,.508,13.9,23.8,.201,.506,13.8,76.1,.178
Detroit Pistons,25.4,24,27,-0.88,0.21,-0.67,106.4,107.3,94.6,.219,.264,.530,.500,11.4,22.8,.161,.514,12.1,80.5,.205
Indiana Pacers,27.1,25,25,0.14,-1.23,-1.09,107.5,107.3,97.4,.270,.266,.558,.514,13.0,19.6,.220,.507,14.1,75.2,.222
Miami Heat,26.4,23,28,-1.51,0.19,-1.32,104.8,106.4,95.3,.251,.301,.529,.503,12.3,22.9,.171,.495,12.3,76.9,.208
Minnesota Timberwolves,23.6,23,28,-1.35,0.01,-1.34,109.3,110.7,94.6,.281,.266,.550,.507,13.4,27.1,.221,.526,13.1,76.6,.221
Denver Nuggets,25.3,23,27,-1.58,0.15,-1.43,111.5,113.1,98.2,.299,.308,.557,.517,13.5,28.7,.228,.531,10.9,78.8,.208
Portland Trail Blazers,25.1,22,30,-2.33,0.72,-1.61,109.2,111.5,97.3,.269,.327,.554,.513,12.3,22.0,.212,.511,11.9,76.1,.250
Dallas Mavericks,27.9,21,29,-2.46,0.74,-1.72,106.0,108.6,91.5,.219,.367,.541,.505,11.6,18.9,.176,.530,14.7,77.8,.228
Sacramento Kings,28.9,21,30,-2.96,0.49,-2.47,108.0,111.1,94.4,.303,.306,.553,.510,13.3,22.1,.235,.531,13.7,76.2,.239
New Orleans Pelicans,25.5,20,31,-3.27,0.39,-2.88,103.9,107.2,97.9,.249,.304,.531,.496,11.6,18.6,.185,.507,12.1,77.5,.175
New York Knicks,27.6,21,31,-2.79,-0.21,-3.00,107.9,110.8,96.7,.239,.286,.531,.494,12.4,27.7,.185,.507,11.7,75.0,.221
Phoenix Suns,25.8,16,35,-6.04,0.81,-5.23,106.4,112.5,99.2,.298,.267,.540,.493,13.6,26.4,.234,.531,13.6,76.8,.262
Los Angeles Lakers,25.9,16,37,-6.23,0.56,-5.67,106.3,112.7,97.9,.266,.303,.537,.498,13.6,25.4,.204,.535,12.5,75.5,.206
Orlando Magic,25.7,17,36,-5.77,0.07,-5.71,103.4,109.3,95.8,.241,.304,.522,.491,12.1,21.5,.174,.518,12.2,77.1,.199
Philadelphia 76ers,25.0,15,35,-5.92,-0.16,-6.08,101.9,108.0,97.8,.256,.348,.537,.500,15.4,21.7,.195,.510,13.4,75.3,.224
Brooklyn Nets,26.3,12,39,-9.02,0.60,-8.42,103.1,111.9,101.6,.274,.378,.548,.505,15.0,19.3,.218,.520,11.5,75.6,.204
