team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Cleveland Cavaliers,.709,0.8275862068965517,0.5769230769230769,0.8,3
Boston Celtics,.649,0.7142857142857143,0.5862068965517241,0.8,-1
Washington Wizards,.618,0.7741935483870968,0.4166666666666667,0.9,4
Toronto Raptors,.579,0.6551724137931034,0.5,0.4,1
Atlanta Hawks,.571,0.5925925925925926,0.5517241379310345,0.5,-1
Indiana Pacers,.509,0.6666666666666666,0.3333333333333333,0.4,-6
Chicago Bulls,.491,0.6071428571428571,0.3793103448275862,0.5,2
Detroit Pistons,.474,0.6071428571428571,0.3448275862068966,0.6,1
Milwaukee Bucks,.455,0.5,0.4074074074074074,0.4,3
Miami Heat,.439,0.48148148148148145,0.4,0.8,1
Charlotte Hornets,.429,0.5517241379310345,0.2962962962962963,0.1,-4
New York Knicks,.404,0.4827586206896552,0.32142857142857145,0.3,-1
Philadelphia 76ers,.375,0.4482758620689655,0.2962962962962963,0.4,-1
Orlando Magic,.362,0.3333333333333333,0.3870967741935484,0.3,-1
Brooklyn Nets,.161,0.22580645161290322,0.08,0.0,-14
Golden State Warriors,.839,0.8888888888888888,0.7931034482758621,0.8,1
San Antonio Spurs,.768,0.76,0.7741935483870968,0.7,2
Houston Rockets,.690,0.75,0.6333333333333333,0.6,-1
Los Angeles Clippers,.625,0.6923076923076923,0.5666666666666667,0.5,4
Utah Jazz,.614,0.6451612903225806,0.5769230769230769,0.6,1
Memphis Grizzlies,.586,0.6206896551724138,0.5517241379310345,0.7,-1
Oklahoma City Thunder,.561,0.7142857142857143,0.41379310344827586,0.4,1
Denver Nuggets,.446,0.5357142857142857,0.35714285714285715,0.4,-1
Sacramento Kings,.421,0.4444444444444444,0.4,0.5,-1
Portland Trail Blazers,.411,0.5185185185185185,0.3103448275862069,0.4,-3
New Orleans Pelicans,.404,0.4827586206896552,0.32142857142857145,0.4,2
Dallas Mavericks,.393,0.5,0.2857142857142857,0.6,-2
Minnesota Timberwolves,.386,0.4375,0.32,0.4,1
Los Angeles Lakers,.328,0.46153846153846156,0.21875,0.3,-2
Phoenix Suns,.316,0.35714285714285715,0.27586206896551724,0.3,1
