team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Boston Celtics,.649,0.7368421052631579,0.5641025641025641,0.8,2
Cleveland Cavaliers,.645,0.7894736842105263,0.5,0.5,2
Toronto Raptors,.610,0.675,0.5405405405405406,0.8,2
Washington Wizards,.597,0.7435897435897436,0.4473684210526316,0.5,-3
Milwaukee Bucks,.519,0.55,0.4864864864864865,0.7,-1
Atlanta Hawks,.506,0.5263157894736842,0.48717948717948717,0.2,-2
Chicago Bulls,.494,0.5897435897435898,0.39473684210526316,0.6,4
Miami Heat,.481,0.5384615384615384,0.42105263157894735,0.5,-2
Indiana Pacers,.481,0.6842105263157895,0.28205128205128205,0.3,-4
Charlotte Hornets,.468,0.5641025641025641,0.3684210526315789,0.7,3
Detroit Pistons,.455,0.6153846153846154,0.2894736842105263,0.2,-1
New York Knicks,.377,0.4594594594594595,0.3,0.3,-1
Philadelphia 76ers,.364,0.4594594594594595,0.275,0.4,-3
Orlando Magic,.351,0.3684210526315789,0.3333333333333333,0.3,-4
Brooklyn Nets,.234,0.3,0.16216216216216217,0.5,2
Golden State Warriors,.818,0.8918918918918919,0.75,1.0,11
San Antonio Spurs,.776,0.7894736842105263,0.7631578947368421,0.7,2
Houston Rockets,.675,0.7368421052631579,0.6153846153846154,0.6,1
Utah Jazz,.610,0.6842105263157895,0.5384615384615384,0.5,-1
Los Angeles Clippers,.603,0.6842105263157895,0.525,0.7,3
Oklahoma City Thunder,.566,0.6923076923076923,0.43243243243243246,0.6,-2
Memphis Grizzlies,.545,0.6216216216216216,0.475,0.5,-1
Portland Trail Blazers,.494,0.5945945945945946,0.4,0.8,-1
Denver Nuggets,.474,0.5384615384615384,0.40540540540540543,0.5,1
New Orleans Pelicans,.429,0.525,0.32432432432432434,0.6,-1
Dallas Mavericks,.421,0.5384615384615384,0.2972972972972973,0.4,1
Minnesota Timberwolves,.408,0.5,0.3055555555555556,0.3,1
Sacramento Kings,.390,0.39473684210526316,0.38461538461538464,0.4,1
Los Angeles Lakers,.286,0.3684210526315789,0.20512820512820512,0.2,1
Phoenix Suns,.282,0.34210526315789475,0.225,0.0,-12
