team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.449,12.8,.694,.330,.118,.095,.152,.306,.498,.617,.342,.386,.428,.339,.535,.054,318,.286,1024,.877,.234,.394,11,0
Boston Celtics,.454,14.1,.610,.296,.131,.072,.110,.390,.514,.632,.392,.423,.404,.361,.562,.032,194,.273,1042,.836,.216,.416,20,0
Brooklyn Nets,.444,13.1,.629,.307,.176,.076,.070,.371,.506,.613,.422,.391,.368,.341,.449,.035,208,.299,1099,.847,.219,.375,20,0
Chicago Bulls,.444,12.7,.746,.278,.170,.121,.177,.254,.480,.595,.450,.395,.386,.337,.511,.038,230,.254,936,.876,.284,.417,8,0
Charlotte Hornets,.443,13.7,.663,.283,.134,.096,.149,.337,.487,.612,.401,.407,.379,.355,.547,.034,207,.255,957,.797,.135,.377,14,0
Cleveland Cavaliers,.470,14.3,.604,.287,.108,.095,.114,.396,.526,.663,.349,.428,.428,.386,.439,.060,355,.234,880,.832,.288,.423,6,0
Dallas Mavericks,.441,15.1,.639,.200,.129,.120,.190,.361,.487,.634,.443,.441,.393,.359,.467,.038,209,.168,599,.815,.197,.375,14,0
Denver Nuggets,.468,12.7,.675,.329,.158,.077,.112,.325,.516,.624,.436,.388,.394,.370,.524,.051,309,.285,1072,.870,.191,.382,18,0
Detroit Pistons,.449,12.9,.739,.252,.189,.142,.156,.261,.492,.643,.390,.445,.416,.326,.458,.043,267,.212,845,.834,.197,.383,30,1
Golden State Warriors,.494,14.0,.641,.303,.103,.107,.128,.359,.556,.688,.408,.437,.464,.384,.658,.073,458,.237,964,.834,.209,.412,28,1
Houston Rockets,.463,14.3,.541,.322,.126,.041,.052,.459,.550,.666,.384,.374,.386,.360,.543,.074,443,.272,1089,.771,.203,.397,13,0
Indiana Pacers,.462,13.4,.728,.237,.186,.106,.197,.272,.494,.617,.465,.418,.417,.374,.499,.035,206,.231,861,.836,.259,.405,19,1
Los Angeles Clippers,.474,14.2,.671,.273,.119,.081,.197,.329,.522,.659,.417,.416,.438,.376,.493,.066,388,.222,832,.782,.201,.422,15,2
Los Angeles Lakers,.449,12.6,.702,.293,.188,.103,.118,.298,.492,.633,.394,.380,.396,.348,.456,.054,328,.246,934,.775,.219,.372,16,1
Memphis Grizzlies,.435,13.4,.683,.289,.158,.092,.144,.317,.474,.577,.419,.384,.382,.351,.503,.032,185,.269,926,.812,.192,.411,27,0
Miami Heat,.454,13.0,.686,.290,.167,.094,.135,.314,.496,.628,.414,.392,.388,.363,.429,.053,327,.238,872,.887,.306,.407,13,0
Milwaukee Bucks,.477,11.7,.711,.357,.170,.076,.108,.289,.520,.644,.399,.383,.396,.371,.534,.074,431,.284,1023,.923,.280,.379,11,0
Minnesota Timberwolves,.467,12.4,.747,.301,.163,.099,.183,.253,.506,.639,.440,.393,.408,.352,.532,.059,349,.248,887,.879,.267,.393,9,0
New Orleans Pelicans,.448,13.3,.689,.279,.169,.093,.147,.311,.492,.619,.414,.429,.378,.353,.502,.047,294,.243,911,.836,.219,.376,11,0
New York Knicks,.447,13.1,.722,.289,.126,.134,.172,.278,.484,.589,.379,.439,.418,.351,.466,.039,241,.256,931,.850,.228,.432,22,0
Oklahoma City Thunder,.454,12.0,.705,.343,.147,.105,.110,.295,.507,.619,.419,.399,.379,.328,.466,.064,378,.282,1035,.777,.254,.341,18,2
Orlando Magic,.440,13.4,.702,.265,.170,.109,.157,.298,.490,.619,.426,.422,.386,.325,.492,.042,255,.232,869,.869,.183,.293,23,0
Philadelphia 76ers,.443,13.2,.652,.305,.151,.093,.102,.348,.496,.643,.377,.385,.343,.343,.544,.048,284,.265,1009,.866,.152,.402,8,0
Phoenix Suns,.450,12.4,.744,.307,.154,.119,.165,.256,.491,.628,.410,.402,.374,.332,.417,.056,339,.258,1007,.798,.275,.333,20,0
Portland Trail Blazers,.462,13.3,.680,.300,.141,.092,.147,.320,.503,.597,.424,.449,.421,.374,.450,.048,287,.248,870,.789,.204,.377,15,0
Sacramento Kings,.459,13.0,.706,.259,.195,.098,.154,.294,.495,.638,.426,.400,.401,.374,.502,.049,280,.253,919,.878,.239,.408,18,0
San Antonio Spurs,.472,13.3,.720,.256,.160,.115,.189,.280,.503,.650,.432,.386,.435,.391,.528,.049,278,.217,810,.878,.271,.434,12,0
Toronto Raptors,.464,13.1,.713,.255,.185,.119,.154,.287,.504,.626,.451,.452,.405,.366,.371,.041,248,.234,850,.811,.273,.381,10,1
Utah Jazz,.464,13.0,.673,.295,.153,.104,.121,.327,.511,.650,.417,.425,.363,.368,.449,.069,386,.233,817,.795,.278,.384,13,1
Washington Wizards,.474,13.0,.718,.300,.139,.109,.171,.282,.514,.629,.426,.428,.439,.371,.498,.047,282,.260,1020,.861,.253,.355,9,0
