Visitor,Home,Prediction,Result,Prediction_Outcome
New York Knicks,Cleveland Cavaliers,1,1,1
San Antonio Spurs,Golden State Warriors,1,0,0
Utah Jazz,Portland Trail Blazers,1,1,1
