team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.456,13.0,.689,.312,.130,.101,.147,.311,.512,.648,.330,.458,.414,.332,.538,.056,79,.263,225,.885,.245,.409,1,0
Boston Celtics,.450,13.8,.644,.295,.144,.070,.135,.356,.499,.624,.343,.437,.426,.362,.545,.028,39,.281,239,.846,.223,.491,3,0
Brooklyn Nets,.438,13.6,.601,.285,.184,.062,.072,.399,.508,.596,.465,.462,.311,.332,.410,.030,39,.285,234,.856,.214,.325,2,0
Chicago Bulls,.443,12.5,.760,.279,.179,.109,.194,.240,.474,.565,.502,.364,.380,.342,.476,.041,49,.264,196,.845,.236,.400,2,0
Charlotte Hornets,.438,13.7,.663,.293,.136,.086,.148,.337,.481,.602,.421,.371,.360,.354,.576,.028,41,.270,234,.810,.142,.392,3,0
Cleveland Cavaliers,.451,14.8,.592,.270,.116,.092,.115,.408,.493,.635,.311,.469,.363,.390,.446,.057,70,.219,169,.837,.261,.459,2,0
Dallas Mavericks,.410,15.1,.648,.209,.128,.121,.189,.352,.462,.610,.406,.398,.378,.315,.436,.038,42,.180,129,.796,.182,.318,2,0
Denver Nuggets,.433,12.1,.714,.344,.168,.085,.117,.286,.463,.566,.391,.344,.352,.359,.465,.044,57,.306,234,.870,.198,.435,4,0
Detroit Pistons,.446,12.4,.772,.255,.210,.140,.167,.228,.480,.642,.383,.429,.399,.327,.465,.045,70,.213,207,.837,.218,.415,8,0
Golden State Warriors,.502,14.4,.635,.286,.111,.107,.134,.365,.570,.706,.465,.428,.476,.384,.668,.069,100,.226,224,.839,.201,.395,5,0
Houston Rockets,.465,13.9,.570,.320,.142,.047,.059,.430,.532,.660,.362,.403,.363,.378,.532,.068,93,.279,256,.755,.199,.351,3,0
Indiana Pacers,.454,13.1,.742,.257,.176,.102,.205,.258,.490,.599,.489,.368,.415,.349,.503,.029,43,.256,236,.847,.235,.381,4,0
Los Angeles Clippers,.462,13.9,.683,.294,.110,.081,.199,.317,.503,.657,.301,.386,.436,.372,.493,.064,86,.240,223,.774,.224,.393,4,0
Los Angeles Lakers,.458,13.1,.697,.268,.178,.123,.127,.303,.503,.661,.393,.385,.445,.354,.472,.066,99,.203,197,.815,.223,.339,5,0
Memphis Grizzlies,.422,13.2,.695,.295,.155,.095,.150,.305,.462,.547,.446,.408,.345,.332,.483,.032,40,.272,208,.821,.218,.434,5,0
Miami Heat,.425,12.5,.701,.324,.167,.077,.133,.299,.467,.597,.366,.339,.351,.329,.418,.050,66,.280,215,.937,.315,.372,1,0
Milwaukee Bucks,.457,11.6,.717,.364,.165,.082,.105,.283,.505,.648,.327,.327,.431,.335,.537,.077,97,.286,225,.954,.265,.320,2,0
Minnesota Timberwolves,.448,12.6,.717,.310,.164,.087,.157,.283,.484,.609,.429,.323,.381,.357,.505,.054,74,.261,199,.846,.239,.385,1,0
New Orleans Pelicans,.447,13.4,.715,.262,.180,.100,.170,.285,.496,.616,.452,.405,.408,.325,.546,.041,60,.234,218,.841,.219,.343,4,0
New York Knicks,.445,13.1,.723,.306,.120,.134,.164,.277,.481,.595,.379,.419,.391,.352,.471,.036,51,.270,222,.851,.190,.463,8,0
Oklahoma City Thunder,.458,12.0,.712,.333,.155,.123,.101,.288,.504,.633,.387,.425,.353,.345,.468,.062,91,.274,268,.826,.293,.430,4,0
Orlando Magic,.412,13.3,.712,.272,.177,.092,.171,.288,.450,.595,.369,.397,.332,.317,.499,.039,53,.239,194,.900,.181,.300,6,0
Philadelphia 76ers,.434,13.9,.655,.270,.143,.108,.133,.345,.470,.659,.339,.348,.335,.366,.514,.032,44,.246,230,.865,.185,.402,3,0
Phoenix Suns,.441,12.7,.744,.295,.156,.123,.171,.256,.482,.597,.432,.378,.403,.323,.393,.045,60,.256,228,.811,.306,.296,5,0
Portland Trail Blazers,.455,13.9,.654,.278,.142,.098,.137,.346,.504,.618,.403,.429,.432,.363,.464,.034,53,.244,237,.794,.233,.373,4,0
Sacramento Kings,.454,12.9,.720,.265,.201,.094,.160,.280,.494,.662,.399,.400,.388,.351,.504,.054,74,.253,221,.857,.274,.322,4,0
San Antonio Spurs,.460,13.8,.727,.230,.172,.111,.216,.273,.485,.612,.426,.404,.436,.392,.527,.043,49,.205,173,.897,.269,.449,4,0
Toronto Raptors,.466,13.2,.728,.248,.180,.129,.171,.272,.503,.643,.421,.484,.399,.369,.396,.038,52,.231,195,.821,.260,.392,2,1
Utah Jazz,.461,13.3,.673,.289,.144,.114,.127,.327,.517,.654,.463,.447,.333,.344,.418,.062,84,.235,206,.762,.230,.357,3,0
Washington Wizards,.448,13.0,.751,.266,.162,.136,.188,.249,.484,.603,.444,.429,.389,.340,.462,.025,30,.260,209,.831,.242,.298,3,0
