team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4888888888888889,0.5909090909090909,0.391304347826087,0.6,-1
Los Angeles Lakers,0.2,0.25,0.16,0.1,-5
Memphis Grizzlies,0.5681818181818182,0.6956521739130435,0.42857142857142855,0.7,4
Philadelphia 76ers,0.13636363636363635,0.15789473684210525,0.12,0.3,1
San Antonio Spurs,0.8636363636363636,1.0,0.7,1.0,13
Houston Rockets,0.5111111111111111,0.56,0.45,0.7,1
Detroit Pistons,0.5348837209302325,0.6666666666666666,0.4090909090909091,0.5,-1
Boston Celtics,0.5227272727272727,0.5454545454545454,0.5,0.4,1
Miami Heat,0.5227272727272727,0.625,0.4,0.2,-4
Orlando Magic,0.47619047619047616,0.5217391304347826,0.42105263157894735,0.1,-5
Portland Trail Blazers,0.4222222222222222,0.5,0.36,0.5,-1
Golden State Warriors,0.9090909090909091,1.0,0.8333333333333334,0.8,3
Chicago Bulls,0.5714285714285714,0.6666666666666666,0.4444444444444444,0.4,-2
Washington Wizards,0.4878048780487805,0.43478260869565216,0.5555555555555556,0.5,1
Dallas Mavericks,0.5555555555555556,0.6190476190476191,0.5,0.5,-1
Minnesota Timberwolves,0.29545454545454547,0.2608695652173913,0.3333333333333333,0.1,-2
Oklahoma City Thunder,0.7333333333333333,0.8076923076923077,0.631578947368421,0.9,7
Charlotte Hornets,0.46511627906976744,0.6521739130434783,0.25,0.3,1
Milwaukee Bucks,0.4222222222222222,0.631578947368421,0.2692307692307692,0.5,-1
Los Angeles Clippers,0.6511627906976745,0.6818181818181818,0.6190476190476191,0.8,1
Toronto Raptors,0.6511627906976745,0.7,0.6086956521739131,0.8,7
Utah Jazz,0.4418604651162791,0.5714285714285714,0.3181818181818182,0.4,1
Phoenix Suns,0.29545454545454547,0.4090909090909091,0.18181818181818182,0.1,-6
Sacramento Kings,0.4523809523809524,0.5,0.4,0.7,4
New Orleans Pelicans,0.35714285714285715,0.5263157894736842,0.21739130434782608,0.5,2
Cleveland Cavaliers,0.7317073170731707,0.8888888888888888,0.6086956521739131,0.8,2
Atlanta Hawks,0.5909090909090909,0.6818181818181818,0.5,0.5,-1
Brooklyn Nets,0.25,0.2916666666666667,0.2,0.1,-5
Indiana Pacers,0.5348837209302325,0.6842105263157895,0.4166666666666667,0.4,-1
Denver Nuggets,0.37209302325581395,0.36363636363636365,0.38095238095238093,0.4,-2
