team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.454,13.0,.693,.323,.127,.095,.149,.307,.508,.632,.356,.424,.421,.331,.539,.053,141,.280,457,.905,.240,.399,4,0
Boston Celtics,.450,14.0,.633,.294,.142,.070,.125,.367,.506,.618,.380,.437,.428,.355,.555,.028,78,.279,473,.856,.210,.442,9,0
Brooklyn Nets,.440,13.3,.614,.302,.180,.066,.068,.386,.504,.594,.448,.406,.346,.337,.433,.029,72,.302,462,.862,.216,.338,3,0
Chicago Bulls,.434,12.3,.771,.292,.177,.126,.177,.229,.472,.565,.467,.414,.363,.307,.497,.039,101,.268,414,.865,.237,.375,4,0
Charlotte Hornets,.441,13.4,.685,.297,.143,.092,.153,.315,.483,.607,.388,.392,.385,.351,.563,.034,94,.270,444,.789,.142,.382,6,0
Cleveland Cavaliers,.461,14.4,.609,.281,.116,.103,.109,.391,.501,.650,.329,.416,.377,.398,.444,.055,133,.233,369,.833,.280,.445,4,0
Dallas Mavericks,.429,15.2,.635,.204,.129,.115,.186,.365,.478,.637,.416,.438,.376,.344,.439,.039,96,.170,271,.835,.190,.376,4,0
Denver Nuggets,.450,12.6,.694,.325,.160,.086,.123,.306,.491,.586,.435,.379,.389,.359,.483,.047,120,.284,428,.883,.204,.391,8,0
Detroit Pistons,.449,12.9,.740,.253,.193,.138,.157,.260,.487,.636,.397,.431,.408,.341,.469,.043,125,.212,380,.847,.220,.418,16,0
Golden State Warriors,.497,14.1,.644,.298,.106,.113,.128,.356,.562,.697,.441,.431,.461,.381,.666,.071,201,.235,429,.858,.209,.376,13,0
Houston Rockets,.470,14.4,.543,.310,.136,.041,.057,.457,.546,.676,.365,.371,.408,.380,.542,.071,194,.263,489,.782,.202,.413,8,0
Indiana Pacers,.454,13.4,.734,.245,.185,.110,.194,.266,.488,.613,.470,.377,.411,.358,.500,.029,83,.241,414,.853,.241,.380,10,1
Los Angeles Clippers,.464,14.3,.673,.273,.114,.088,.199,.327,.507,.640,.355,.431,.444,.377,.494,.062,164,.223,382,.761,.219,.387,5,0
Los Angeles Lakers,.445,12.9,.703,.280,.181,.117,.126,.297,.484,.650,.341,.391,.408,.353,.444,.054,156,.232,433,.809,.217,.383,8,1
Memphis Grizzlies,.424,13.4,.697,.286,.160,.096,.155,.303,.457,.551,.417,.381,.369,.346,.482,.032,84,.267,411,.826,.200,.432,10,0
Miami Heat,.441,12.8,.709,.297,.172,.089,.152,.291,.479,.602,.379,.392,.403,.346,.451,.050,135,.250,403,.914,.318,.387,6,0
Milwaukee Bucks,.474,11.7,.715,.367,.165,.073,.110,.285,.519,.649,.381,.338,.411,.360,.543,.081,198,.285,440,.920,.278,.333,5,0
Minnesota Timberwolves,.454,12.7,.721,.302,.156,.094,.169,.279,.493,.609,.426,.389,.403,.353,.513,.054,143,.253,394,.844,.249,.387,2,0
New Orleans Pelicans,.440,13.4,.707,.269,.169,.107,.160,.293,.479,.609,.420,.394,.381,.346,.526,.040,111,.242,411,.835,.194,.382,5,0
New York Knicks,.442,13.3,.719,.290,.121,.141,.168,.281,.475,.603,.344,.426,.387,.356,.450,.039,106,.256,411,.861,.208,.439,15,0
Oklahoma City Thunder,.459,12.0,.704,.350,.146,.109,.099,.296,.513,.629,.407,.409,.377,.329,.470,.063,165,.287,480,.835,.286,.367,11,1
Orlando Magic,.439,13.7,.695,.251,.173,.114,.158,.305,.485,.622,.401,.465,.367,.334,.487,.035,98,.224,380,.893,.180,.319,10,0
Philadelphia 76ers,.436,13.9,.647,.269,.148,.109,.121,.353,.477,.630,.368,.369,.373,.359,.512,.032,79,.244,385,.851,.167,.403,4,0
Phoenix Suns,.444,12.8,.728,.308,.144,.117,.158,.272,.481,.619,.400,.360,.377,.344,.367,.047,127,.265,453,.830,.299,.331,12,0
Portland Trail Blazers,.457,13.7,.665,.276,.151,.091,.147,.335,.506,.619,.412,.441,.432,.360,.462,.045,130,.237,409,.809,.215,.362,7,0
Sacramento Kings,.447,12.8,.703,.288,.187,.078,.149,.297,.487,.633,.413,.377,.356,.352,.490,.050,123,.274,431,.871,.251,.377,9,0
San Antonio Spurs,.474,13.4,.732,.252,.163,.109,.208,.268,.498,.637,.401,.380,.466,.407,.524,.048,116,.216,347,.879,.287,.456,6,0
Toronto Raptors,.472,13.4,.711,.245,.178,.126,.162,.289,.505,.630,.465,.445,.404,.393,.391,.044,113,.217,344,.799,.262,.394,5,1
Utah Jazz,.467,13.5,.657,.287,.147,.097,.126,.343,.519,.663,.429,.441,.356,.369,.435,.060,145,.230,361,.789,.237,.357,7,0
Washington Wizards,.469,13.0,.739,.283,.150,.124,.182,.261,.509,.616,.459,.434,.436,.356,.493,.035,84,.260,414,.827,.246,.330,4,0
