team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.2,-4
Los Angeles Lakers,0.13043478260869565,0.14285714285714285,0.125,0.1,-5
Memphis Grizzlies,0.5416666666666666,0.5384615384615384,0.5454545454545454,0.6,-1
Philadelphia 76ers,0.041666666666666664,0.09090909090909091,0.0,0.1,-5
San Antonio Spurs,0.7916666666666666,1.0,0.5833333333333334,0.8,1
Houston Rockets,0.4782608695652174,0.46153846153846156,0.5,0.6,1
Detroit Pistons,0.5416666666666666,0.7272727272727273,0.38461538461538464,0.6,1
Boston Celtics,0.5652173913043478,0.5833333333333334,0.5454545454545454,0.6,-1
Miami Heat,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.5,-3
Orlando Magic,0.5217391304347826,0.6363636363636364,0.4166666666666667,0.6,-2
Portland Trail Blazers,0.4166666666666667,0.5,0.35714285714285715,0.5,1
Golden State Warriors,1.0,1.0,1.0,1.0,24
Chicago Bulls,0.6,0.7272727272727273,0.4444444444444444,0.5,1
Washington Wizards,0.42857142857142855,0.36363636363636365,0.5,0.3,-2
Dallas Mavericks,0.5652173913043478,0.5555555555555556,0.5714285714285714,0.4,-1
Minnesota Timberwolves,0.4090909090909091,0.25,0.6,0.4,-1
Oklahoma City Thunder,0.6521739130434783,0.7692307692307693,0.5,0.8,4
Charlotte Hornets,0.6363636363636364,0.7692307692307693,0.4444444444444444,0.8,4
Milwaukee Bucks,0.375,0.5833333333333334,0.16666666666666666,0.3,-2
Los Angeles Clippers,0.5652173913043478,0.6428571428571429,0.4444444444444444,0.7,-1
Toronto Raptors,0.625,0.6363636363636364,0.6153846153846154,0.7,3
Utah Jazz,0.47619047619047616,0.5,0.45454545454545453,0.4,-1
Phoenix Suns,0.4166666666666667,0.5,0.3333333333333333,0.3,-1
Sacramento Kings,0.375,0.5,0.2,0.4,2
New Orleans Pelicans,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.5,1
Cleveland Cavaliers,0.6818181818181818,0.9090909090909091,0.45454545454545453,0.6,2
Atlanta Hawks,0.5833333333333334,0.6666666666666666,0.5,0.5,-1
Brooklyn Nets,0.3181818181818182,0.6,0.08333333333333333,0.5,2
Indiana Pacers,0.6190476190476191,0.7,0.5454545454545454,0.7,1
Denver Nuggets,0.391304347826087,0.36363636363636365,0.4166666666666667,0.3,1
