"team_name","age","wins_pyth","losses_pyth","mov","sos","srs","off_rtg","def_rtg","pace","fta_per_fga_pct","fg3a_per_fga_pct","ts_pct","efg_pct","tov_pct","orb_pct","ft_rate","opp_efg_pct","opp_tov_pct","drb_pct","opp_ft_rate","opp_mp","opp_fg_pct","opp_avg_dist","opp_fg2a_pct_fga","opp_pct_fga_00_03","opp_pct_fga_03_10","opp_pct_fga_10_16","opp_pct_fga_16_xx","opp_fg3a_pct_fga","opp_fg2_pct","opp_fg_pct_00_03","opp_fg_pct_03_10","opp_fg_pct_10_16","opp_fg_pct_16_xx","opp_fg3_pct","opp_fg2_pct_ast","opp_pct_fg2_dunk","opp_fg2_dunk","opp_pct_fg2_layup","opp_fg2_layup","opp_fg3_pct_ast","opp_pct_fg3a_corner","opp_fg3_pct_corner","opp_fg","opp_fga","opp_fg3","opp_fg3a","opp_fg2","opp_fg2a","opp_ft","opp_fta","opp_ft_pct","opp_orb","opp_drb","opp_trb","opp_ast","opp_stl","opp_blk","opp_tov","opp_pf","opp_pts","fg_pct","avg_dist","fg2a_pct_fga","pct_fga_00_03","pct_fga_03_10","pct_fga_10_16","pct_fga_16_xx","fg3a_pct_fga","fg2_pct","fg_pct_00_03","fg_pct_03_10","fg_pct_10_16","fg_pct_16_xx","fg3_pct","fg2_pct_ast","pct_fg2_dunk","fg2_dunk","pct_fg2_layup","fg2_layup","fg3_pct_ast","pct_fg3a_corner","fg3_pct_corner","fg3a_heave","fg3_heave","fg","fga","fg3","fg3a","fg2","fg2a","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts"
"Golden State Warriors",28.1,23,5,12.93,-1.31,11.62,116.9,104.1,100.1,0.276,0.36,0.601,0.566,13.2,22.9,0.216,0.48,12.8,74.8,0.209,6770,0.431,13.5,0.694,0.276,0.161,0.099,0.158,0.306,0.479,0.622,0.356,0.414,0.394,0.322,0.479,0.043,95,0.244,350,0.831,0.215,0.364,38.7,89.8,8.9,27.5,29.8,62.3,18.8,24.4,0.77,12,32.1,44.1,21.6,8.6,3.6,14.8,20.6,105,0.498,14.3,0.64,0.294,0.107,0.11,0.13,0.36,0.563,0.708,0.422,0.428,0.465,0.381,0.669,0.071,165,0.233,358,0.866,0.204,0.383,11,0,43.5,87.4,12,31.5,31.5,55.9,18.9,24.1,0.783,9.5,35.6,45.2,31.5,9.3,6.5,14.9,20,117.9
"Toronto Raptors",26.1,21,6,9.19,0.44,9.63,117.8,108.2,94.8,0.306,0.288,0.583,0.537,11,25.9,0.248,0.511,14.3,73.6,0.209,6505,0.453,13.4,0.663,0.283,0.171,0.09,0.12,0.337,0.51,0.646,0.402,0.399,0.43,0.342,0.497,0.056,117,0.259,322,0.854,0.222,0.367,37.9,83.6,9.6,28.2,28.3,55.4,17.5,23.1,0.758,11.2,31.3,42.5,22.3,6.1,4.2,15.6,20.8,103,0.48,13.4,0.712,0.244,0.179,0.124,0.166,0.288,0.514,0.642,0.478,0.452,0.408,0.395,0.403,0.046,97,0.217,285,0.812,0.277,0.41,4,1,40.7,84.9,9.7,24.4,31,60.4,21.1,25.9,0.813,10.9,31.3,42.3,20.4,8.8,4.5,11.9,21.3,112.1
"Cleveland Cavaliers",29.1,18,7,7.72,0.22,7.94,114.7,106.7,96.2,0.295,0.395,0.58,0.543,12.6,23.7,0.223,0.499,12,74.5,0.159,6000,0.443,13.5,0.685,0.282,0.15,0.109,0.144,0.315,0.484,0.628,0.334,0.411,0.414,0.355,0.516,0.036,69,0.246,317,0.847,0.205,0.343,39.3,88.8,9.9,28,29.4,60.8,14.1,18.5,0.76,11.8,31.8,43.6,23.6,7,4.5,13.2,21.9,102.6,0.464,14.6,0.605,0.27,0.118,0.098,0.12,0.395,0.505,0.657,0.331,0.454,0.377,0.401,0.435,0.056,103,0.222,273,0.841,0.275,0.472,4,0,39.1,84.3,13.4,33.3,25.8,51,18.8,24.8,0.755,9.9,34.3,44.2,22.4,7.1,4.4,13.7,17.9,110.4
"Los Angeles Clippers",29.9,21,7,8.04,-0.6,7.44,112.9,104.7,96.3,0.329,0.316,0.57,0.527,11.7,23.1,0.25,0.495,13.4,77.9,0.217,6770,0.444,13.4,0.722,0.253,0.167,0.129,0.172,0.278,0.476,0.657,0.417,0.367,0.35,0.363,0.494,0.045,99,0.224,311,0.824,0.227,0.336,37.4,84.2,8.5,23.4,28.9,60.8,18.3,24,0.761,9.7,32.3,42,21.3,6.9,3.1,14.6,23.9,101.6,0.467,14.2,0.684,0.269,0.118,0.086,0.21,0.316,0.507,0.652,0.338,0.414,0.455,0.38,0.503,0.061,127,0.222,302,0.78,0.217,0.416,5,0,39.3,84,10.1,26.5,29.2,57.5,21,27.7,0.76,9.7,34.1,43.9,22.5,8.4,4.6,12.7,20.9,109.6
"Houston Rockets",27.2,20,8,7.29,-0.23,7.06,114.3,106.9,97.9,0.263,0.449,0.584,0.554,14.2,26.6,0.195,0.507,13.3,77,0.207,6795,0.451,13.3,0.688,0.274,0.179,0.091,0.142,0.312,0.496,0.677,0.385,0.383,0.359,0.354,0.464,0.042,96,0.248,381,0.858,0.24,0.412,39.1,86.7,9.6,27.1,29.6,59.6,17.9,22.9,0.782,10.1,31.5,41.6,21.9,8.6,5,14.9,19.3,105.8,0.468,14.3,0.551,0.312,0.143,0.041,0.056,0.449,0.537,0.671,0.357,0.38,0.38,0.383,0.542,0.072,155,0.264,391,0.775,0.206,0.387,7,0,40.6,86.8,14.9,38.9,25.7,47.9,17,22.9,0.742,11.4,33.8,45.1,25.5,8.1,4.6,16.1,20,113.1
"San Antonio Spurs",29.8,19,8,6.3,-0.18,6.12,110.8,104.1,94,0.275,0.273,0.568,0.524,12.6,21.9,0.226,0.498,13.4,78.5,0.192,6480,0.446,13.2,0.7,0.286,0.157,0.103,0.154,0.3,0.492,0.595,0.403,0.443,0.421,0.341,0.511,0.049,94,0.251,304,0.833,0.259,0.329,36.8,82.4,8.4,24.7,28.3,57.6,15.8,20.4,0.773,9.1,32,41.1,21.6,7.5,4,14.1,19.6,97.8,0.469,13.6,0.727,0.245,0.16,0.114,0.209,0.273,0.495,0.633,0.406,0.393,0.456,0.4,0.54,0.048,90,0.208,265,0.888,0.267,0.46,6,0,38.3,81.7,8.9,22.3,29.4,59.4,18.5,22.4,0.823,9,33.4,42.4,23.8,8,5.6,13.2,18,104.1
"Utah Jazz",26.4,19,9,5.61,-0.51,5.1,110.1,104,91,0.297,0.342,0.573,0.534,13.1,20.8,0.23,0.472,11.2,77,0.193,6720,0.424,12.5,0.729,0.311,0.164,0.104,0.149,0.271,0.45,0.573,0.337,0.337,0.397,0.354,0.411,0.046,94,0.267,322,0.817,0.196,0.387,35.3,83.2,8,22.6,27.3,60.6,16,21,0.762,10.3,30.6,40.9,17.8,6.9,3.6,11.6,20.4,94.6,0.471,13.5,0.658,0.292,0.145,0.097,0.124,0.342,0.526,0.662,0.452,0.448,0.353,0.366,0.434,0.061,122,0.234,304,0.79,0.228,0.361,5,0,36.4,77.3,9.7,26.5,26.7,50.8,17.8,23,0.773,8,34.4,42.4,19.3,6.1,5.5,13.1,19.7,100.2
"Detroit Pistons",25.7,17,12,2.03,-0.05,1.99,105.8,103.6,93.5,0.212,0.249,0.525,0.494,11,22.1,0.159,0.489,11.7,79.9,0.199,6960,0.441,13.3,0.711,0.261,0.173,0.115,0.162,0.289,0.484,0.628,0.397,0.407,0.399,0.335,0.512,0.03,65,0.234,336,0.848,0.23,0.34,36.3,82.3,8,23.8,28.3,58.5,16.4,21.3,0.767,8.7,34.3,43,21.2,6.7,4.4,12.1,16.8,96.9,0.451,12.7,0.751,0.251,0.2,0.14,0.159,0.249,0.487,0.643,0.391,0.436,0.406,0.345,0.462,0.043,101,0.21,308,0.851,0.222,0.406,11,0,38.9,86.2,7.4,21.5,31.5,64.7,13.7,18.3,0.751,9.8,34.6,44.4,20.9,6.9,3.7,11.7,17.7,98.9
"Boston Celtics",25.8,15,12,1.74,0.07,1.81,108.5,106.7,95.9,0.238,0.359,0.547,0.511,11.5,21.2,0.186,0.495,13.1,74.5,0.221,6480,0.443,13.4,0.689,0.278,0.168,0.098,0.144,0.311,0.49,0.607,0.431,0.393,0.395,0.338,0.506,0.039,81,0.248,315,0.842,0.215,0.359,37.4,84.4,8.9,26.3,28.5,58.1,18.7,24.6,0.759,11.1,34.9,46,21.9,7.4,5.4,14.4,19.1,102.3,0.447,13.9,0.641,0.292,0.141,0.073,0.134,0.359,0.499,0.61,0.367,0.426,0.441,0.354,0.555,0.027,59,0.278,369,0.861,0.212,0.463,8,0,38.5,86.1,11,30.9,27.6,55.2,16,20.5,0.783,9.4,32.6,42,24.7,7.5,4.6,12.4,20.3,104
"Charlotte Hornets",26.7,16,12,1.75,-0.35,1.4,106.1,104.3,96.8,0.3,0.324,0.536,0.493,11,19.8,0.226,0.5,11.7,80.2,0.152,6795,0.442,14,0.658,0.287,0.115,0.091,0.165,0.342,0.492,0.582,0.44,0.453,0.393,0.344,0.514,0.034,77,0.256,347,0.87,0.218,0.357,39.1,88.6,10.4,30.3,28.7,58.3,13.5,17.8,0.759,9.1,36.1,45.2,23.8,6.9,5.3,12.8,20.9,102.1,0.436,13.7,0.676,0.286,0.14,0.093,0.157,0.324,0.475,0.601,0.408,0.374,0.369,0.353,0.566,0.028,64,0.264,356,0.796,0.148,0.374,6,0,37.3,85.6,9.8,27.8,27.5,57.9,19.4,25.7,0.754,8.9,36.8,45.8,23.4,6.6,5,12,17,103.9
"Milwaukee Bucks",25.5,14,11,1.88,-0.55,1.33,107.2,105.3,96.4,0.254,0.29,0.549,0.513,13.1,23.1,0.195,0.487,13.2,75.8,0.223,6025,0.43,13.5,0.653,0.299,0.141,0.097,0.117,0.347,0.486,0.615,0.389,0.379,0.361,0.326,0.545,0.042,78,0.256,308,0.896,0.274,0.384,36.6,85.2,9.6,29.6,27,55.6,19,24.2,0.785,11,33.2,44.2,23.4,7.8,5.2,14.6,19.2,101.9,0.462,11.9,0.71,0.353,0.171,0.074,0.111,0.29,0.507,0.64,0.376,0.329,0.405,0.352,0.533,0.076,148,0.276,329,0.917,0.261,0.323,4,0,39.3,85,8.7,24.6,30.6,60.4,16.6,21.6,0.765,10,34.3,44.3,24.3,8.3,5.4,14.3,20.6,103.8
"Oklahoma City Thunder",24.7,15,12,1.15,-0.32,0.83,106.1,104.9,98.3,0.287,0.29,0.538,0.503,13.7,25.5,0.206,0.5,12.8,77.5,0.194,6580,0.449,12.1,0.703,0.328,0.182,0.093,0.101,0.297,0.494,0.63,0.367,0.382,0.387,0.343,0.462,0.053,110,0.283,383,0.846,0.248,0.362,39.4,87.7,8.9,26,30.5,61.7,17,23,0.74,10.1,32.1,42.1,21.7,8.4,5.4,14.3,20.5,104.7,0.455,11.8,0.71,0.354,0.146,0.115,0.095,0.29,0.506,0.623,0.394,0.406,0.362,0.33,0.477,0.065,135,0.289,387,0.836,0.297,0.379,8,1,39.7,87.4,8.4,25.3,31.4,62,18,25.1,0.718,11,34.7,45.7,22,7.9,5.1,15.7,20.3,105.9
"Chicago Bulls",27.8,14,12,1.15,-0.99,0.16,106.6,105.4,94.9,0.288,0.227,0.519,0.47,12.3,29.2,0.23,0.498,12.1,75.4,0.148,6240,0.447,12.6,0.724,0.305,0.167,0.1,0.151,0.276,0.478,0.607,0.396,0.377,0.375,0.366,0.536,0.053,111,0.272,333,0.874,0.253,0.358,39.1,87.4,8.8,24.2,30.2,63.3,13,17.8,0.726,11.3,32.3,43.7,24,7.6,5,13.2,19.6,100,0.436,12.2,0.773,0.296,0.177,0.121,0.179,0.227,0.475,0.577,0.494,0.37,0.357,0.303,0.492,0.038,75,0.272,331,0.838,0.232,0.347,4,0,37.7,86.4,5.9,19.6,31.7,66.8,19.9,24.9,0.799,13.3,34.7,48,20.6,7.6,5.4,13.6,17.3,101.1
"Memphis Grizzlies",28.2,14,15,-0.34,0.11,-0.24,101.4,101.8,93,0.285,0.295,0.509,0.461,12.8,24.1,0.223,0.488,14.5,79.8,0.258,7110,0.43,13.9,0.654,0.28,0.151,0.085,0.138,0.346,0.478,0.616,0.383,0.373,0.366,0.338,0.455,0.039,82,0.254,321,0.82,0.23,0.381,33.7,78.3,9.2,27.1,24.5,51.2,20.2,27.8,0.727,8.5,34.2,42.8,18.7,7.1,5.8,15.3,21.5,96.7,0.414,13.2,0.705,0.294,0.159,0.098,0.155,0.295,0.453,0.545,0.429,0.374,0.35,0.321,0.487,0.034,70,0.273,334,0.827,0.215,0.4,9,0,34.8,84.1,8,24.8,26.9,59.3,18.8,24,0.782,10.9,33.6,44.5,19.7,8.6,5.2,13.9,24.3,96.4
"Washington Wizards",26.1,12,14,-1.15,-0.08,-1.23,107.8,109,96.5,0.254,0.252,0.546,0.509,12.9,24.5,0.197,0.533,14.7,74.9,0.208,6315,0.472,13.8,0.678,0.276,0.141,0.11,0.152,0.322,0.516,0.65,0.402,0.45,0.426,0.379,0.507,0.047,94,0.24,310,0.842,0.204,0.441,39.4,83.6,10.2,26.9,29.2,56.7,17.4,24.4,0.712,10.4,32.6,43,23.4,7.5,4.5,16.3,20.4,106.4,0.463,12.9,0.748,0.28,0.154,0.127,0.187,0.252,0.497,0.608,0.45,0.436,0.413,0.363,0.486,0.032,62,0.261,338,0.82,0.245,0.324,3,0,40.2,86.7,7.9,21.8,32.2,64.8,17,22,0.774,10.6,31,41.6,22.2,9.2,3.8,14.3,21.9,105.3
"Atlanta Hawks",28.3,12,15,-1.85,0.1,-1.75,103.7,105.6,98.7,0.267,0.307,0.541,0.51,14.9,24.5,0.189,0.515,14,77.6,0.164,6480,0.457,13.7,0.69,0.261,0.146,0.117,0.166,0.31,0.496,0.584,0.431,0.428,0.465,0.371,0.478,0.044,95,0.219,266,0.815,0.216,0.43,39.9,87.3,10,27.1,29.9,60.2,14.3,19,0.754,9.7,32.3,42,22.5,9.8,5,15.6,20.8,104.2,0.459,13,0.693,0.318,0.129,0.1,0.146,0.307,0.515,0.645,0.365,0.437,0.412,0.332,0.545,0.057,120,0.273,358,0.897,0.25,0.4,3,0,38.9,84.7,8.6,26,30.2,58.7,16,22.6,0.709,10.5,33.6,44.1,24.2,8.7,5.3,16.6,17.6,102.4
"Denver Nuggets",25.2,12,15,-2.07,0,-2.08,107.9,110,98.4,0.304,0.296,0.538,0.497,14,29,0.226,0.513,11,79.2,0.227,6555,0.463,13.1,0.72,0.282,0.161,0.109,0.169,0.28,0.505,0.63,0.445,0.455,0.384,0.356,0.469,0.049,110,0.241,325,0.843,0.214,0.404,40.4,87.3,8.7,24.4,31.7,62.9,19.9,25.3,0.785,9.3,32,41.2,22.3,8.9,5.6,12.2,22.3,109.4,0.444,12.4,0.704,0.332,0.165,0.083,0.124,0.296,0.481,0.578,0.421,0.355,0.384,0.357,0.461,0.045,94,0.292,362,0.873,0.206,0.428,6,0,39.1,88,9.3,26.1,29.8,62,19.9,26.7,0.745,13,35.3,48.4,21.9,6.6,4.4,16.3,21.3,107.4
"Miami Heat",26.2,11,17,-3.07,0.91,-2.16,103,106.3,94.1,0.257,0.292,0.51,0.483,12.1,25.6,0.17,0.488,12.1,75.7,0.208,6745,0.443,12.6,0.738,0.289,0.164,0.125,0.159,0.262,0.479,0.572,0.431,0.444,0.389,0.34,0.444,0.038,81,0.255,316,0.877,0.268,0.341,37.6,84.8,7.6,22.3,30,62.6,17.6,22.1,0.797,10.6,34.3,44.9,20,6.5,5.8,13,18.8,100.4,0.435,12.6,0.708,0.31,0.17,0.087,0.142,0.292,0.478,0.604,0.376,0.373,0.388,0.329,0.442,0.053,113,0.261,338,0.926,0.309,0.37,5,0,37.3,85.7,8.2,25,29,60.7,14.6,22,0.662,11.8,33.1,44.9,20.5,6.9,5.5,13.2,20.1,97.3
"Minnesota Timberwolves",23.6,10,16,-2.96,0.7,-2.26,108.4,111.4,95.1,0.301,0.275,0.543,0.499,13.4,27.6,0.232,0.527,13.3,76.3,0.24,6290,0.469,13.1,0.676,0.306,0.147,0.087,0.135,0.324,0.521,0.657,0.429,0.404,0.393,0.359,0.478,0.059,118,0.261,325,0.828,0.223,0.394,38.7,82.7,9.6,26.8,29.1,55.9,19.8,25.2,0.785,9.6,31.7,41.3,21.9,8.1,5.1,14.4,20.9,106.9,0.452,12.6,0.725,0.309,0.157,0.094,0.167,0.275,0.492,0.603,0.442,0.374,0.399,0.344,0.508,0.056,114,0.258,304,0.832,0.248,0.373,2,0,38.2,84.5,8,23.2,30.2,61.2,19.6,25.4,0.773,12.1,31,43.1,22,7.4,4.7,14.8,21.2,103.9
