"Visitor","Home","visitor_age","visitor_wins","visitor_losses","visitor_wins_pyth","visitor_losses_pyth","visitor_mov","visitor_sos","visitor_srs","visitor_off_rtg","visitor_def_rtg","visitor_pace","visitor_fta_per_fga_pct","visitor_fg3a_per_fga_pct","visitor_ts_pct","visitor_efg_pct","visitor_tov_pct","visitor_orb_pct","visitor_ft_rate","visitor_opp_efg_pct","visitor_opp_tov_pct","visitor_drb_pct","visitor_opp_ft_rate","visitor_opp_mp","visitor_opp_fg_pct","visitor_opp_avg_dist","visitor_opp_fg2a_pct_fga","visitor_opp_pct_fga_00_03","visitor_opp_pct_fga_03_10","visitor_opp_pct_fga_10_16","visitor_opp_pct_fga_16_xx","visitor_opp_fg3a_pct_fga","visitor_opp_fg2_pct","visitor_opp_fg_pct_00_03","visitor_opp_fg_pct_03_10","visitor_opp_fg_pct_10_16","visitor_opp_fg_pct_16_xx","visitor_opp_fg3_pct","visitor_opp_fg2_pct_ast","visitor_opp_pct_fg2_dunk","visitor_opp_fg2_dunk","visitor_opp_pct_fg2_layup","visitor_opp_fg2_layup","visitor_opp_fg3_pct_ast","visitor_opp_pct_fg3a_corner","visitor_opp_fg3_pct_corner","visitor_opp_fg","visitor_opp_fga","visitor_opp_fg3","visitor_opp_fg3a","visitor_opp_fg2","visitor_opp_fg2a","visitor_opp_ft","visitor_opp_fta","visitor_opp_ft_pct","visitor_opp_orb","visitor_opp_drb","visitor_opp_trb","visitor_opp_ast","visitor_opp_stl","visitor_opp_blk","visitor_opp_tov","visitor_opp_pf","visitor_opp_pts","visitor_fg_pct","visitor_avg_dist","visitor_fg2a_pct_fga","visitor_pct_fga_00_03","visitor_pct_fga_03_10","visitor_pct_fga_10_16","visitor_pct_fga_16_xx","visitor_fg3a_pct_fga","visitor_fg2_pct","visitor_fg_pct_00_03","visitor_fg_pct_03_10","visitor_fg_pct_10_16","visitor_fg_pct_16_xx","visitor_fg3_pct","visitor_fg2_pct_ast","visitor_pct_fg2_dunk","visitor_fg2_dunk","visitor_pct_fg2_layup","visitor_fg2_layup","visitor_fg3_pct_ast","visitor_pct_fg3a_corner","visitor_fg3_pct_corner","visitor_fg3a_heave","visitor_fg3_heave","visitor_fg","visitor_fga","visitor_fg3","visitor_fg3a","visitor_fg2","visitor_fg2a","visitor_ft","visitor_fta","visitor_ft_pct","visitor_orb","visitor_drb","visitor_trb","visitor_ast","visitor_stl","visitor_blk","visitor_tov","visitor_pf","visitor_pts","visitor_W_PCT","visitor_HOME_RECORD","visitor_ROAD_RECORD","visitor_L10","visitor_CurrentStreak","home_age","home_wins","home_losses","home_wins_pyth","home_losses_pyth","home_mov","home_sos","home_srs","home_off_rtg","home_def_rtg","home_pace","home_fta_per_fga_pct","home_fg3a_per_fga_pct","home_ts_pct","home_efg_pct","home_tov_pct","home_orb_pct","home_ft_rate","home_opp_efg_pct","home_opp_tov_pct","home_drb_pct","home_opp_ft_rate","home_opp_mp","home_opp_fg_pct","home_opp_avg_dist","home_opp_fg2a_pct_fga","home_opp_pct_fga_00_03","home_opp_pct_fga_03_10","home_opp_pct_fga_10_16","home_opp_pct_fga_16_xx","home_opp_fg3a_pct_fga","home_opp_fg2_pct","home_opp_fg_pct_00_03","home_opp_fg_pct_03_10","home_opp_fg_pct_10_16","home_opp_fg_pct_16_xx","home_opp_fg3_pct","home_opp_fg2_pct_ast","home_opp_pct_fg2_dunk","home_opp_fg2_dunk","home_opp_pct_fg2_layup","home_opp_fg2_layup","home_opp_fg3_pct_ast","home_opp_pct_fg3a_corner","home_opp_fg3_pct_corner","home_opp_fg","home_opp_fga","home_opp_fg3","home_opp_fg3a","home_opp_fg2","home_opp_fg2a","home_opp_ft","home_opp_fta","home_opp_ft_pct","home_opp_orb","home_opp_drb","home_opp_trb","home_opp_ast","home_opp_stl","home_opp_blk","home_opp_tov","home_opp_pf","home_opp_pts","home_fg_pct","home_avg_dist","home_fg2a_pct_fga","home_pct_fga_00_03","home_pct_fga_03_10","home_pct_fga_10_16","home_pct_fga_16_xx","home_fg3a_pct_fga","home_fg2_pct","home_fg_pct_00_03","home_fg_pct_03_10","home_fg_pct_10_16","home_fg_pct_16_xx","home_fg3_pct","home_fg2_pct_ast","home_pct_fg2_dunk","home_fg2_dunk","home_pct_fg2_layup","home_fg2_layup","home_fg3_pct_ast","home_pct_fg3a_corner","home_fg3_pct_corner","home_fg3a_heave","home_fg3_heave","home_fg","home_fga","home_fg3","home_fg3a","home_fg2","home_fg2a","home_ft","home_fta","home_ft_pct","home_orb","home_drb","home_trb","home_ast","home_stl","home_blk","home_tov","home_pf","home_pts","home_W_PCT","home_HOME_RECORD","home_ROAD_RECORD","home_L10","home_CurrentStreak"
"Orlando Magic","Brooklyn Nets",25.4,27,49,23,53,-6.04,0.11,-5.94,103.6,109.8,96.6,0.247,0.299,0.523,0.488,12.1,21.8,0.183,0.519,12,77.2,0.204,18365,0.464,12.9,0.698,0.307,0.151,0.103,0.137,0.302,0.506,0.632,0.436,0.371,0.402,0.365,0.502,0.06,339,0.255,936,0.842,0.22,0.396,39.9,86,9.5,26.1,30.4,60,17.6,22.9,0.769,9.8,35.7,45.5,23.3,7.6,5.2,13.1,18.9,106.8,0.44,13.4,0.702,0.265,0.171,0.11,0.156,0.298,0.49,0.623,0.426,0.423,0.381,0.323,0.49,0.042,250,0.231,847,0.871,0.182,0.291,23,0,38.3,87,8.4,26,29.8,61,15.9,21.5,0.74,9.9,33.3,43.2,22,7,4.9,13.3,19.4,100.8,0.351,0.368421052631579,0.333333333333333,0.3,-4,26.1,16,59,21,54,-7.19,0.24,-6.95,104,111.1,101.2,0.289,0.371,0.551,0.507,14.8,19.7,0.227,0.514,11.5,76.1,0.215,18075,0.46,13.1,0.703,0.283,0.153,0.109,0.157,0.297,0.5,0.621,0.42,0.406,0.425,0.365,0.473,0.05,315,0.25,932,0.788,0.22,0.38,41.8,90.9,9.9,27,31.9,63.9,19.5,25.3,0.771,11,36.1,47.1,22.9,9.6,5.7,13.2,20.5,112.9,0.444,13.1,0.629,0.309,0.175,0.075,0.069,0.371,0.504,0.612,0.418,0.385,0.368,0.342,0.447,0.034,200,0.301,1078,0.848,0.222,0.379,18,0,37.8,85.1,10.8,31.6,27,53.5,19.3,24.6,0.784,8.9,35,43.8,21.2,7,4.7,16.6,21.4,105.7,0.224,0.282051282051282,0.162162162162162,0.5,1
"Atlanta Hawks","Chicago Bulls",27.9,39,36,34,41,-1.2,-0.38,-1.58,104.7,105.9,97.4,0.298,0.306,0.54,0.502,14.2,23.8,0.216,0.508,13.9,75.7,0.177,18175,0.445,14,0.654,0.266,0.127,0.104,0.158,0.346,0.491,0.588,0.417,0.421,0.431,0.36,0.508,0.044,259,0.226,775,0.844,0.254,0.409,38.9,87.3,10.9,30.2,28,57.1,15.5,20.2,0.767,10.9,33.1,44,23.4,9.2,5.3,15.5,21.8,104.1,0.45,12.9,0.694,0.33,0.118,0.095,0.152,0.306,0.5,0.618,0.343,0.391,0.429,0.339,0.535,0.054,312,0.285,998,0.877,0.236,0.389,11,0,38,84.3,8.8,25.8,29.2,58.5,18.2,25.1,0.725,10.4,33.9,44.3,23.3,8.3,5,15.8,18.1,102.9,0.513,0.526315789473684,0.5,0.2,-1,27,36,39,35,40,-0.83,0.03,-0.8,107.2,108.1,94.9,0.264,0.252,0.528,0.485,12.2,27.4,0.209,0.514,12.3,76.5,0.166,18100,0.461,12.8,0.704,0.31,0.153,0.094,0.148,0.296,0.506,0.616,0.419,0.423,0.42,0.354,0.523,0.051,309,0.277,991,0.847,0.233,0.391,39.9,86.5,9.1,25.6,30.8,60.9,14.4,18.8,0.766,10.3,32.7,43,23.8,7.3,4.7,13.3,19,103.2,0.443,12.6,0.748,0.278,0.171,0.121,0.177,0.252,0.48,0.594,0.451,0.395,0.385,0.333,0.513,0.038,227,0.254,909,0.872,0.284,0.416,8,0,38.5,86.9,7.3,21.9,31.2,65,18.2,23,0.792,12.4,33.5,45.9,22.3,7.8,4.8,13.5,17.7,102.4,0.487,0.58974358974359,0.378378378378378,0.6,3
"Los Angeles Lakers","Los Angeles Clippers",25.2,21,54,21,54,-7.56,0.41,-7.15,106,113.7,98.6,0.26,0.3,0.538,0.501,13.5,24.8,0.196,0.541,12.7,75.4,0.214,18025,0.483,13.1,0.682,0.302,0.147,0.088,0.145,0.318,0.535,0.675,0.438,0.406,0.418,0.37,0.537,0.068,405,0.243,960,0.848,0.214,0.383,41.8,86.5,10.2,27.5,31.6,59.1,18.5,24.3,0.762,10.5,34.3,44.8,25.6,8.6,5.3,14.2,18.7,112.2,0.449,12.6,0.7,0.292,0.189,0.102,0.118,0.3,0.492,0.632,0.393,0.384,0.395,0.349,0.455,0.054,321,0.245,903,0.776,0.22,0.375,16,1,39.2,87.3,9.1,26.2,30.1,61.2,17.2,22.7,0.757,11.3,32.2,43.5,20.8,7.9,4,15.2,20.9,104.7,0.276,0.351351351351351,0.205128205128205,0.1,-4,30,46,31,47,30,3.51,0.13,3.63,112.3,108.6,96.2,0.311,0.329,0.572,0.535,12.1,21.6,0.231,0.507,12.1,76.8,0.213,18555,0.453,13.5,0.692,0.265,0.153,0.117,0.157,0.308,0.498,0.657,0.425,0.406,0.367,0.352,0.521,0.052,316,0.227,876,0.825,0.221,0.384,38.7,85.4,9.3,26.3,29.4,59.1,18.2,23.6,0.774,10.2,33.1,43.3,23,7.2,3.2,13.2,22.4,104.9,0.473,14.2,0.671,0.275,0.12,0.081,0.196,0.329,0.521,0.658,0.419,0.414,0.436,0.375,0.493,0.066,384,0.223,825,0.779,0.2,0.415,15,2,39.4,83.3,10.3,27.4,29.1,55.9,19.3,25.9,0.743,9.1,34,43.1,22.4,7.4,4.3,13.1,20,108.4,0.603,0.684210526315789,0.525,0.7,3
"Sacramento Kings","Minnesota Timberwolves",28.1,29,47,27,49,-4.33,0.69,-3.64,106.7,111.2,94.7,0.282,0.294,0.553,0.512,13.7,21,0.219,0.529,13.1,76.4,0.227,18440,0.462,14.1,0.64,0.236,0.177,0.087,0.14,0.36,0.515,0.668,0.444,0.419,0.404,0.369,0.525,0.053,296,0.219,804,0.845,0.237,0.425,38.4,82.9,11,29.8,27.4,53.1,18.8,24.1,0.779,10,32.9,42.9,23.7,8.6,5.2,14.1,20.2,106.5,0.459,13,0.704,0.257,0.197,0.097,0.153,0.296,0.495,0.639,0.426,0.401,0.401,0.372,0.503,0.049,271,0.251,893,0.876,0.238,0.409,18,0,37.6,82.1,9,24.2,28.6,57.9,18,23.2,0.775,8.8,32.2,41,22.3,7.7,4,14.7,20.4,102.1,0.39,0.394736842105263,0.384615384615385,0.4,1,23.9,30,44,35,39,-0.68,0.35,-0.33,110.6,111.3,94.5,0.285,0.253,0.555,0.512,13,27.4,0.226,0.531,13.4,75.9,0.21,17885,0.474,12.9,0.68,0.314,0.143,0.09,0.134,0.32,0.526,0.659,0.437,0.407,0.391,0.361,0.486,0.06,355,0.266,950,0.854,0.218,0.411,39.4,83.2,9.6,26.6,29.8,56.6,17.5,22.8,0.768,9.8,30.5,40.3,22.7,7.6,4.9,14.4,20.5,105.9,0.467,12.4,0.747,0.301,0.164,0.099,0.183,0.253,0.506,0.637,0.441,0.396,0.41,0.352,0.531,0.059,346,0.248,869,0.879,0.267,0.392,9,0,39.3,84.2,7.5,21.3,31.9,62.9,19.1,24,0.795,11.5,30.9,42.4,23.5,8,4.6,14.2,20.2,105.2,0.4,0.487179487179487,0.305555555555556,0.3,-1
"Phoenix Suns","Portland Trail Blazers",25.2,22,54,25,51,-5.82,0.35,-5.47,106,111.8,100.2,0.296,0.256,0.537,0.492,13.5,25.5,0.23,0.525,13.3,76.7,0.266,18390,0.468,13.1,0.699,0.303,0.137,0.107,0.152,0.301,0.504,0.633,0.382,0.427,0.413,0.383,0.466,0.052,304,0.257,961,0.816,0.211,0.46,40.1,85.7,9.9,25.8,30.2,59.9,22.8,29.1,0.784,10,33.9,43.9,22.2,8.1,5.4,15.1,22.2,112.9,0.45,12.4,0.744,0.307,0.153,0.12,0.164,0.256,0.49,0.629,0.408,0.399,0.371,0.334,0.418,0.056,329,0.258,985,0.794,0.28,0.333,19,0,39.6,88.2,7.5,22.6,32.1,65.6,20.3,26.1,0.776,11.6,33,44.7,19.4,8.2,4.8,15.5,24.9,107.1,0.286,0.351351351351351,0.225,0,-11,24.9,37,38,36,39,-0.75,0.22,-0.53,110.2,110.9,96.9,0.279,0.319,0.561,0.521,12.7,23,0.216,0.508,11.5,77,0.243,18250,0.453,13.2,0.702,0.28,0.162,0.109,0.152,0.298,0.488,0.578,0.436,0.442,0.411,0.37,0.438,0.04,227,0.24,819,0.804,0.199,0.367,39.2,86.5,9.5,25.8,29.7,60.8,21,26.8,0.784,10.1,33.8,43.9,20.7,7.9,5.2,12.7,19.9,109,0.462,13.3,0.681,0.299,0.142,0.092,0.148,0.319,0.503,0.597,0.423,0.45,0.423,0.373,0.45,0.048,280,0.248,859,0.792,0.204,0.379,15,0,39.7,86,10.2,27.4,29.5,58.6,18.6,24,0.776,10.1,33.8,43.9,21.4,7,5,14,21.4,108.3,0.5,0.594594594594595,0.41025641025641,0.9,6
