team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4,0.4594594594594595,0.34210526315789475,0.4,-2
Los Angeles Lakers,0.20270270270270271,0.2702702702702703,0.13513513513513514,0.2,-4
Memphis Grizzlies,0.5540540540540541,0.6756756756756757,0.43243243243243246,0.3,-3
Philadelphia 76ers,0.12,0.16216216216216217,0.07894736842105263,0.0,-10
San Antonio Spurs,0.8378378378378378,1.0,0.6756756756756757,0.8,1
Houston Rockets,0.49333333333333335,0.5555555555555556,0.4358974358974359,0.4,1
Detroit Pistons,0.5333333333333333,0.6578947368421053,0.40540540540540543,0.7,1
Boston Celtics,0.581081081081081,0.6756756756756757,0.4864864864864865,0.5,-1
Miami Heat,0.589041095890411,0.6578947368421053,0.5142857142857142,0.6,2
Orlando Magic,0.4189189189189189,0.5405405405405406,0.2972972972972973,0.3,2
Portland Trail Blazers,0.52,0.6666666666666666,0.38461538461538464,0.5,2
Golden State Warriors,0.9054054054054054,1.0,0.8157894736842105,0.9,5
Chicago Bulls,0.5,0.631578947368421,0.3611111111111111,0.5,1
Washington Wizards,0.4864864864864865,0.5,0.4722222222222222,0.6,-1
Dallas Mavericks,0.4864864864864865,0.5405405405405406,0.43243243243243246,0.3,1
Minnesota Timberwolves,0.33783783783783783,0.35135135135135137,0.32432432432432434,0.5,1
Oklahoma City Thunder,0.6933333333333334,0.7692307692307693,0.6111111111111112,0.8,-1
Charlotte Hornets,0.581081081081081,0.7105263157894737,0.4444444444444444,0.7,2
Milwaukee Bucks,0.40540540540540543,0.5833333333333334,0.23684210526315788,0.4,-5
Los Angeles Clippers,0.6301369863013698,0.6756756756756757,0.5833333333333334,0.5,3
Toronto Raptors,0.6712328767123288,0.7567567567567568,0.5833333333333334,0.6,-1
Utah Jazz,0.5,0.6388888888888888,0.3684210526315789,0.8,2
Phoenix Suns,0.2702702702702703,0.35135135135135137,0.1891891891891892,0.3,-3
Sacramento Kings,0.3918918918918919,0.4444444444444444,0.34210526315789475,0.4,-1
New Orleans Pelicans,0.3698630136986301,0.5135135135135135,0.2222222222222222,0.3,1
Cleveland Cavaliers,0.7027027027027027,0.8108108108108109,0.5945945945945946,0.6,-1
Atlanta Hawks,0.6,0.6486486486486487,0.5526315789473685,0.9,4
Brooklyn Nets,0.28378378378378377,0.3684210526315789,0.19444444444444445,0.3,-2
Indiana Pacers,0.527027027027027,0.6216216216216216,0.43243243243243246,0.5,-1
Denver Nuggets,0.41333333333333333,0.4594594594594595,0.3684210526315789,0.4,-2
