team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.4,-4
Los Angeles Lakers,0.11764705882352941,0.14285714285714285,0.1,0.1,-7
Memphis Grizzlies,0.5789473684210527,0.6666666666666666,0.5,0.8,2
Philadelphia 76ers,0.05263157894736842,0.125,0.0,0.1,1
San Antonio Spurs,0.7777777777777778,1.0,0.5555555555555556,0.8,-1
Houston Rockets,0.3888888888888889,0.36363636363636365,0.42857142857142855,0.3,-1
Detroit Pistons,0.5,0.7142857142857143,0.36363636363636365,0.4,1
Boston Celtics,0.5555555555555556,0.6,0.5,0.6,1
Miami Heat,0.625,0.7272727272727273,0.4,0.7,-1
Orlando Magic,0.5555555555555556,0.7,0.375,0.7,4
Portland Trail Blazers,0.3684210526315789,0.4444444444444444,0.3,0.3,-2
Golden State Warriors,1.0,1.0,1.0,1.0,19
Chicago Bulls,0.6666666666666666,0.8571428571428571,0.5,0.7,1
Washington Wizards,0.4666666666666667,0.42857142857142855,0.5,0.4,1
Dallas Mavericks,0.5789473684210527,0.7142857142857143,0.5,0.6,1
Minnesota Timberwolves,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.4,-2
Oklahoma City Thunder,0.6111111111111112,0.7272727272727273,0.42857142857142855,0.6,-1
Charlotte Hornets,0.5882352941176471,0.8,0.2857142857142857,0.7,1
Milwaukee Bucks,0.3888888888888889,0.5555555555555556,0.2222222222222222,0.3,1
Los Angeles Clippers,0.5555555555555556,0.6666666666666666,0.3333333333333333,0.5,3
Toronto Raptors,0.6111111111111112,0.6666666666666666,0.5833333333333334,0.6,-1
Utah Jazz,0.5,0.5,0.5,0.4,-1
Phoenix Suns,0.4444444444444444,0.5,0.375,0.4,-1
Sacramento Kings,0.3684210526315789,0.45454545454545453,0.25,0.5,1
New Orleans Pelicans,0.2222222222222222,0.375,0.1,0.3,-3
Cleveland Cavaliers,0.7222222222222222,0.9,0.5,0.6,-1
Atlanta Hawks,0.6,0.7,0.5,0.4,1
Brooklyn Nets,0.2777777777777778,0.5714285714285714,0.09090909090909091,0.4,2
Indiana Pacers,0.6875,0.75,0.625,0.8,5
Denver Nuggets,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,-7
