team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.3902439024390244,0.43902439024390244,0.34146341463414637,0.3,-2
Los Angeles Lakers,0.2073170731707317,0.2926829268292683,0.12195121951219512,0.2,1
Memphis Grizzlies,0.5121951219512195,0.6341463414634146,0.3902439024390244,0.1,-4
Philadelphia 76ers,0.12195121951219512,0.17073170731707318,0.07317073170731707,0.1,-4
San Antonio Spurs,0.8170731707317073,0.975609756097561,0.6585365853658537,0.6,2
Houston Rockets,0.5,0.5609756097560976,0.43902439024390244,0.6,3
Detroit Pistons,0.5365853658536586,0.6341463414634146,0.43902439024390244,0.6,1
Boston Celtics,0.5853658536585366,0.6829268292682927,0.4878048780487805,0.6,1
Miami Heat,0.5853658536585366,0.6829268292682927,0.4878048780487805,0.6,-1
Orlando Magic,0.4268292682926829,0.5609756097560976,0.2926829268292683,0.6,-1
Portland Trail Blazers,0.5365853658536586,0.6829268292682927,0.3902439024390244,0.7,1
Golden State Warriors,0.8902439024390244,0.9512195121951219,0.8292682926829268,0.8,4
Chicago Bulls,0.5121951219512195,0.6341463414634146,0.3902439024390244,0.6,3
Washington Wizards,0.5,0.5365853658536586,0.4634146341463415,0.6,3
Dallas Mavericks,0.5121951219512195,0.5609756097560976,0.4634146341463415,0.7,-1
Minnesota Timberwolves,0.35365853658536583,0.34146341463414637,0.36585365853658536,0.5,1
Oklahoma City Thunder,0.6707317073170732,0.7804878048780488,0.5609756097560976,0.5,-1
Charlotte Hornets,0.5853658536585366,0.7317073170731707,0.43902439024390244,0.7,2
Milwaukee Bucks,0.4024390243902439,0.5609756097560976,0.24390243902439024,0.3,-2
Los Angeles Clippers,0.6463414634146342,0.7073170731707317,0.5853658536585366,0.8,-1
Toronto Raptors,0.6829268292682927,0.7804878048780488,0.5853658536585366,0.7,4
Utah Jazz,0.4878048780487805,0.5853658536585366,0.3902439024390244,0.5,-2
Phoenix Suns,0.2804878048780488,0.34146341463414637,0.21951219512195122,0.3,1
Sacramento Kings,0.4024390243902439,0.43902439024390244,0.36585365853658536,0.5,-1
New Orleans Pelicans,0.36585365853658536,0.5121951219512195,0.21951219512195122,0.4,-3
Cleveland Cavaliers,0.6951219512195121,0.8048780487804879,0.5853658536585366,0.6,-1
Atlanta Hawks,0.5853658536585366,0.6585365853658537,0.5121951219512195,0.6,-2
Brooklyn Nets,0.25609756097560976,0.34146341463414637,0.17073170731707318,0.0,-10
Indiana Pacers,0.5487804878048781,0.6341463414634146,0.4634146341463415,0.7,3
Denver Nuggets,0.4024390243902439,0.43902439024390244,0.36585365853658536,0.3,-2
