team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
San Antonio Spurs,36.8,83.3,8.2,23.9,28.7,59.4,16.8,21.7,.773,9.7,31.7,41.4,21.2,7.6,3.9,14.4,20.1,98.6
Utah Jazz,36.2,82.0,8.2,23.0,27.9,59.0,15.9,20.9,.759,9.0,31.3,40.3,17.9,7.3,3.8,12.3,20.3,96.5
Dallas Mavericks,36.7,78.4,9.4,24.8,27.3,53.6,17.4,22.6,.770,8.7,35.5,44.2,20.8,6.3,3.5,15.1,19.7,100.2
Memphis Grizzlies,34.8,78.7,9.9,28.1,24.9,50.5,21.0,27.8,.754,9.1,33.1,42.2,20.1,6.9,5.1,14.6,21.4,100.4
Miami Heat,37.9,84.4,7.9,22.6,30.0,61.7,18.5,23.7,.778,10.2,33.4,43.7,19.6,6.7,5.0,13.3,18.5,102.1
Detroit Pistons,38.1,83.0,9.2,25.2,28.9,57.8,16.8,21.4,.784,8.0,34.8,42.8,23.1,6.7,4.1,12.8,17.7,102.1
Milwaukee Bucks,38.0,82.8,10.2,28.2,27.9,54.6,18.2,23.6,.772,10.3,31.9,42.2,24.1,7.2,4.8,15.0,19.8,104.5
Toronto Raptors,37.3,82.8,9.7,27.2,27.6,55.6,18.7,24.0,.780,10.1,32.4,42.5,21.9,6.5,4.8,14.7,20.4,103.1
Chicago Bulls,39.8,86.5,9.1,25.7,30.7,60.8,14.4,18.7,.772,10.2,32.8,43.0,24.1,7.3,4.8,12.9,19.0,103.1
Minnesota Timberwolves,39.2,83.4,9.6,26.9,29.6,56.5,17.3,22.7,.764,9.8,30.7,40.5,22.6,7.7,5.0,14.2,20.5,105.5
Charlotte Hornets,39.2,87.2,11.3,31.5,27.9,55.7,14.4,18.7,.771,9.1,35.6,44.7,24.0,6.8,5.8,12.9,20.0,104.0
Atlanta Hawks,39.0,87.1,11.0,30.2,28.0,56.9,15.5,20.2,.768,10.7,33.2,43.9,23.3,9.1,5.3,15.5,21.6,104.5
Golden State Warriors,38.8,89.0,9.1,27.9,29.7,61.1,18.0,23.6,.762,11.6,32.3,43.8,22.5,8.6,4.0,15.7,19.9,104.8
Cleveland Cavaliers,40.4,88.7,10.3,28.3,30.1,60.4,15.2,19.7,.772,11.1,33.1,44.2,24.3,7.2,4.4,12.7,20.8,106.3
Indiana Pacers,38.0,84.8,10.1,29.1,27.9,55.7,18.8,23.9,.784,11.0,33.8,44.8,22.4,8.1,5.1,14.9,19.6,105.0
New Orleans Pelicans,39.7,88.9,10.4,30.0,29.3,58.9,16.1,21.1,.765,10.6,37.6,48.2,23.0,7.6,4.4,13.9,19.4,106.0
Oklahoma City Thunder,39.4,85.7,8.8,24.5,30.6,61.1,18.5,24.3,.761,9.4,31.5,40.9,21.4,8.4,5.5,13.8,20.9,106.0
Los Angeles Clippers,38.4,85.2,9.3,26.4,29.2,58.8,18.6,23.7,.784,10.2,33.2,43.4,23.0,7.2,3.3,13.3,22.2,104.7
Sacramento Kings,38.2,82.7,11.0,29.7,27.2,53.0,18.9,24.3,.778,9.9,32.9,42.9,23.6,8.4,5.2,14.4,20.7,106.4
Boston Celtics,38.6,85.5,9.0,27.0,29.6,58.5,18.7,24.5,.760,10.7,33.8,44.5,22.6,7.5,5.2,14.1,20.0,104.9
Washington Wizards,39.4,85.2,10.0,27.4,29.4,57.8,18.1,24.2,.748,10.7,32.7,43.4,22.8,7.4,4.5,15.5,20.0,106.8
Philadelphia 76ers,39.2,85.8,9.0,25.2,30.2,60.6,20.3,26.2,.773,10.6,34.2,44.8,22.4,8.6,5.4,15.1,20.0,107.6
Orlando Magic,39.8,85.7,9.6,26.1,30.2,59.6,17.4,22.6,.769,9.8,35.5,45.3,23.3,7.6,5.2,13.2,18.9,106.5
Portland Trail Blazers,39.3,86.5,9.9,26.1,29.5,60.4,21.4,27.3,.785,10.2,34.0,44.1,20.8,8.0,5.2,12.8,20.0,110.0
New York Knicks,39.9,88.1,9.8,28.3,30.1,59.8,19.1,24.7,.775,11.7,33.4,45.2,22.1,7.6,4.6,12.8,18.5,108.7
Houston Rockets,40.6,87.9,9.9,28.7,30.7,59.2,17.4,22.4,.776,10.5,33.2,43.7,23.5,8.4,4.9,15.2,20.5,108.6
Denver Nuggets,41.9,87.6,9.7,25.6,32.2,62.0,17.4,22.2,.783,9.2,31.0,40.1,24.3,8.5,4.8,12.2,20.4,111.0
Los Angeles Lakers,41.6,86.3,10.2,27.7,31.4,58.6,18.4,24.3,.759,10.4,34.4,44.8,25.5,8.5,5.3,14.2,18.6,111.9
Brooklyn Nets,42.0,90.7,10.1,27.1,32.0,63.5,19.7,25.5,.775,10.7,36.0,46.7,23.1,9.6,5.7,13.0,20.5,113.9
Phoenix Suns,40.0,85.4,9.8,25.5,30.2,59.9,22.7,29.0,.785,9.9,33.6,43.5,22.0,8.1,5.5,15.1,22.1,112.5
