team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Portland Trail Blazers,39.5,87.3,10.9,30.1,28.6,57.2,18.9,23.6,.801,8.9,33.6,42.5,21.6,6.5,4.8,14.0,22.8,108.9
Golden State Warriors,43.7,87.1,12.3,32.2,31.5,54.9,19.5,24.4,.798,9.3,34.7,44.0,31.9,9.6,6.1,14.4,19.9,119.2
Los Angeles Clippers,39.1,82.8,10.1,25.9,28.9,56.9,22.6,30.1,.753,8.9,34.7,43.6,22.1,9.8,4.9,12.1,20.2,110.9
Los Angeles Lakers,40.6,86.8,10.0,26.9,30.6,59.9,18.4,22.8,.808,10.3,32.6,42.9,22.1,8.4,3.8,15.9,21.7,109.6
Phoenix Suns,39.8,89.4,7.2,22.4,32.6,67.1,20.1,26.8,.748,11.3,35.0,46.3,19.0,8.8,4.2,15.8,25.6,106.9
Oklahoma City Thunder,39.6,88.2,8.6,25.8,31.0,62.4,17.4,23.3,.745,10.8,34.9,45.6,21.4,7.9,5.4,16.3,21.1,105.3
New Orleans Pelicans,39.0,86.8,7.8,24.4,31.2,62.3,18.2,23.4,.776,7.6,35.9,43.6,23.9,8.6,6.9,13.4,19.9,104.0
Indiana Pacers,39.8,88.7,8.0,23.0,31.8,65.7,15.8,20.3,.778,9.4,33.1,42.5,22.7,9.6,6.4,15.3,20.5,103.4
Toronto Raptors,39.7,86.0,7.9,22.9,31.8,63.1,21.3,26.3,.810,11.1,31.7,42.8,19.3,9.3,4.3,11.9,22.7,108.5
Houston Rockets,39.3,84.9,13.3,36.2,26.0,48.7,15.9,21.3,.747,11.7,32.6,44.3,24.5,7.1,4.9,17.0,20.2,107.9
Chicago Bulls,39.1,88.3,7.3,21.2,31.7,67.1,19.9,24.2,.821,14.0,34.9,48.9,21.1,7.4,5.0,13.1,17.2,105.3
Denver Nuggets,37.6,87.5,8.6,24.4,29.0,63.1,20.9,28.2,.740,12.6,37.3,49.9,20.7,6.5,4.2,16.2,20.5,104.7
Atlanta Hawks,39.2,83.7,8.6,25.4,30.6,58.3,17.4,24.7,.705,10.9,35.0,45.9,24.6,9.7,5.5,17.7,17.3,104.4
Boston Celtics,38.4,85.9,11.0,30.6,27.4,55.3,16.3,21.2,.767,9.9,33.3,43.3,23.8,7.3,4.9,13.0,21.1,104.1
Detroit Pistons,37.9,86.8,6.3,19.4,31.6,67.4,15.3,19.9,.767,9.8,34.7,44.5,20.6,7.2,4.3,11.8,16.7,97.4
San Antonio Spurs,37.6,81.7,8.7,22.0,28.9,59.7,19.7,23.4,.840,9.0,32.9,41.9,23.1,8.1,5.9,11.9,18.7,103.6
Utah Jazz,35.7,78.6,8.7,25.5,27.0,53.1,16.7,22.0,.759,8.0,34.8,42.8,17.9,6.0,5.0,12.5,20.3,96.8
Sacramento Kings,37.1,82.5,8.1,22.9,28.9,59.7,20.1,25.7,.784,9.5,31.9,41.4,21.8,6.9,3.8,14.3,21.9,102.4
Brooklyn Nets,37.6,86.1,11.1,34.1,26.6,52.0,19.1,23.9,.797,9.3,34.4,43.6,20.5,8.0,4.4,16.9,20.1,105.4
Charlotte Hornets,37.9,86.3,10.7,29.7,27.1,56.6,18.9,25.2,.751,8.7,36.2,44.9,24.7,7.4,5.1,11.6,17.6,105.4
Philadelphia 76ers,36.7,84.4,10.3,29.0,26.5,55.4,14.3,19.7,.726,8.0,34.9,42.9,22.3,8.4,5.8,17.9,22.0,98.1
Memphis Grizzlies,35.1,83.1,8.7,25.5,26.4,57.6,18.9,23.9,.791,9.9,32.7,42.6,19.9,8.5,5.2,14.7,24.9,97.9
Minnesota Timberwolves,37.5,83.1,8.5,23.2,29.0,59.9,20.0,26.8,.747,12.1,30.9,43.0,21.9,7.9,4.8,14.9,21.9,103.5
Cleveland Cavaliers,39.5,87.5,13.5,34.2,26.1,53.3,18.2,24.0,.760,10.5,35.5,45.9,23.1,6.8,5.2,12.8,18.2,110.8
New York Knicks,39.8,87.9,8.5,24.4,31.3,63.5,14.6,19.1,.765,11.9,32.9,44.8,21.6,7.2,5.0,14.4,21.5,102.7
Orlando Magic,34.6,85.0,8.0,25.1,26.6,59.9,14.7,20.6,.715,10.9,34.1,45.0,20.3,6.1,5.7,13.6,17.7,91.9
Washington Wizards,39.0,87.2,7.4,20.8,31.6,66.3,17.5,22.7,.769,11.8,31.7,43.5,20.3,8.1,4.4,14.5,21.7,102.8
Miami Heat,36.3,86.4,8.1,24.5,28.1,61.9,14.4,21.6,.669,12.3,33.3,45.6,19.6,7.3,6.2,14.1,20.9,95.1
Milwaukee Bucks,38.5,86.2,7.9,24.3,30.5,61.9,16.8,21.4,.788,10.5,34.1,44.6,24.2,9.2,5.2,15.2,22.1,101.7
Dallas Mavericks,33.9,82.7,9.2,28.9,24.7,53.8,14.6,18.2,.800,8.9,31.6,40.5,17.3,8.1,4.1,13.2,19.3,91.6
