Visitor,Home,Prediction,Result,Prediction_Outcome
Atlanta Hawks,Houston Rockets,0,,
Golden State Warriors,Los Angeles Clippers,0,,
Philadelphia 76ers,San Antonio Spurs,0,,
Los Angeles Lakers,Washington Wizards,0,,
