team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.456,13.0,.697,.320,.122,.100,.155,.303,.504,.634,.349,.400,.423,.345,.538,.055,171,.277,529,.899,.236,.412,5,0
Boston Celtics,.452,14.1,.623,.289,.139,.072,.122,.377,.502,.622,.378,.433,.403,.370,.549,.028,89,.275,546,.846,.213,.471,10,0
Brooklyn Nets,.439,13.4,.614,.298,.181,.067,.068,.386,.504,.596,.447,.394,.355,.338,.435,.030,91,.298,572,.864,.215,.354,5,0
Chicago Bulls,.434,12.4,.766,.285,.178,.125,.178,.234,.470,.570,.463,.386,.377,.315,.492,.037,121,.263,508,.856,.251,.400,6,0
Charlotte Hornets,.440,13.4,.686,.291,.146,.097,.152,.314,.479,.607,.390,.395,.375,.353,.559,.033,104,.265,514,.782,.144,.368,6,0
Cleveland Cavaliers,.454,14.3,.612,.281,.123,.098,.110,.388,.498,.645,.318,.416,.396,.385,.428,.051,155,.238,451,.823,.283,.426,5,0
Dallas Mavericks,.433,15.3,.631,.201,.127,.121,.182,.369,.480,.632,.417,.448,.380,.353,.446,.036,106,.169,312,.829,.192,.375,5,0
Denver Nuggets,.454,12.6,.690,.323,.164,.083,.120,.310,.496,.603,.426,.367,.393,.361,.493,.048,144,.281,508,.885,.205,.382,8,0
Detroit Pistons,.450,13.0,.737,.245,.197,.140,.155,.263,.489,.642,.395,.441,.412,.341,.460,.043,147,.206,448,.845,.217,.408,18,1
Golden State Warriors,.499,14.2,.647,.295,.106,.114,.134,.353,.563,.696,.449,.446,.458,.382,.662,.069,232,.234,500,.857,.203,.380,15,0
Houston Rockets,.469,14.5,.539,.307,.133,.041,.058,.461,.550,.675,.392,.349,.395,.375,.545,.069,231,.264,604,.780,.198,.402,9,0
Indiana Pacers,.460,13.4,.735,.239,.189,.112,.194,.265,.493,.616,.469,.405,.414,.368,.496,.030,95,.237,458,.853,.244,.396,11,1
Los Angeles Clippers,.467,14.2,.675,.272,.120,.086,.197,.325,.510,.648,.370,.429,.440,.376,.499,.065,202,.225,452,.779,.214,.404,8,0
Los Angeles Lakers,.446,12.9,.700,.279,.183,.115,.123,.300,.485,.643,.364,.393,.395,.353,.453,.053,187,.233,518,.805,.214,.386,8,1
Memphis Grizzlies,.427,13.4,.693,.281,.163,.097,.152,.307,.462,.563,.420,.387,.366,.348,.486,.029,92,.266,509,.832,.194,.438,16,0
Miami Heat,.439,12.9,.702,.292,.168,.093,.150,.298,.481,.613,.379,.382,.402,.338,.457,.051,162,.243,465,.918,.317,.383,7,0
Milwaukee Bucks,.477,11.5,.719,.375,.164,.071,.109,.281,.518,.641,.382,.354,.407,.371,.545,.079,234,.293,539,.923,.279,.374,6,0
Minnesota Timberwolves,.457,12.8,.726,.297,.159,.093,.178,.274,.498,.619,.431,.408,.400,.348,.523,.055,177,.245,462,.850,.259,.407,5,0
New Orleans Pelicans,.438,13.4,.701,.273,.162,.107,.157,.299,.475,.597,.406,.397,.387,.352,.529,.041,134,.243,471,.816,.199,.382,5,0
New York Knicks,.445,13.3,.716,.292,.120,.137,.167,.284,.478,.597,.354,.421,.401,.362,.455,.041,140,.255,500,.846,.220,.447,16,0
Oklahoma City Thunder,.459,12.0,.700,.350,.146,.104,.099,.300,.516,.631,.412,.410,.374,.325,.471,.062,200,.292,605,.819,.273,.364,11,1
Orlando Magic,.439,13.6,.695,.252,.173,.113,.158,.305,.484,.621,.403,.454,.370,.338,.489,.037,123,.222,455,.890,.178,.325,13,0
Philadelphia 76ers,.433,13.8,.646,.276,.147,.104,.119,.354,.479,.624,.366,.368,.380,.349,.519,.035,102,.250,461,.864,.157,.425,5,0
Phoenix Suns,.446,12.7,.733,.311,.144,.120,.157,.267,.482,.620,.394,.374,.372,.348,.374,.049,156,.268,534,.820,.294,.330,13,0
Portland Trail Blazers,.459,13.8,.666,.277,.148,.094,.147,.334,.509,.615,.419,.431,.447,.361,.476,.046,154,.235,474,.815,.213,.370,10,0
Sacramento Kings,.452,12.9,.699,.278,.193,.079,.148,.301,.492,.639,.422,.383,.369,.359,.490,.048,139,.271,519,.885,.242,.388,11,0
San Antonio Spurs,.480,13.4,.726,.251,.164,.109,.202,.274,.505,.641,.416,.408,.458,.415,.524,.047,134,.215,411,.890,.286,.469,7,0
Toronto Raptors,.471,13.4,.714,.247,.183,.122,.162,.286,.505,.629,.463,.443,.407,.387,.381,.044,137,.219,420,.794,.257,.389,8,1
Utah Jazz,.466,13.6,.661,.282,.148,.101,.130,.339,.515,.655,.433,.433,.367,.370,.442,.062,185,.226,428,.790,.236,.364,8,1
Washington Wizards,.471,13.0,.735,.285,.148,.119,.183,.265,.510,.628,.445,.431,.430,.363,.496,.036,108,.260,517,.830,.257,.332,5,0
