team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4,0.2,0.6,0.4,-2
Los Angeles Lakers,0.1111111111111111,0.0,0.16666666666666666,0.1111111111111111,-4
Memphis Grizzlies,0.4,0.5,0.3333333333333333,0.4,1
Philadelphia 76ers,0.0,0.0,0.0,0.0,-9
San Antonio Spurs,0.75,1.0,0.6666666666666666,0.75,3
Houston Rockets,0.4444444444444444,0.4,0.5,0.4444444444444444,-2
Detroit Pistons,0.625,0.6666666666666666,0.6,0.625,-2
Boston Celtics,0.5,0.5,0.5,0.5,1
Miami Heat,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,3
Orlando Magic,0.5,0.6,0.4,0.5,2
Portland Trail Blazers,0.4,0.4,0.4,0.4,-4
Golden State Warriors,1.0,1.0,1.0,1.0,10
Chicago Bulls,0.6666666666666666,0.8,0.5,0.6666666666666666,2
Washington Wizards,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,-3
Dallas Mavericks,0.5555555555555556,0.6,0.5,0.5555555555555556,2
Minnesota Timberwolves,0.4444444444444444,0.0,0.8,0.4444444444444444,-3
Oklahoma City Thunder,0.6666666666666666,0.8,0.5,0.6666666666666666,3
Charlotte Hornets,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.4444444444444444,-1
Milwaukee Bucks,0.4444444444444444,0.4,0.5,0.4444444444444444,-2
Los Angeles Clippers,0.5555555555555556,0.8,0.25,0.5555555555555556,-2
Toronto Raptors,0.7,0.75,0.6666666666666666,0.7,2
Utah Jazz,0.4444444444444444,0.5,0.42857142857142855,0.4444444444444444,-3
Phoenix Suns,0.5,0.6,0.3333333333333333,0.5,1
Sacramento Kings,0.3,0.375,0.0,0.3,2
New Orleans Pelicans,0.1111111111111111,0.25,0.0,0.1111111111111111,-2
Cleveland Cavaliers,0.8888888888888888,1.0,0.75,0.8888888888888888,8
Atlanta Hawks,0.7272727272727273,0.6666666666666666,0.8,0.8,-1
Brooklyn Nets,0.1111111111111111,0.0,0.16666666666666666,0.1111111111111111,-1
Indiana Pacers,0.6,0.6666666666666666,0.5,0.6,3
Denver Nuggets,0.5555555555555556,0.6,0.5,0.5555555555555556,3
