Visitor,Home,Prediction,Result,Prediction_Outcome
Sacramento Kings,Houston Rockets,0,1,0
Denver Nuggets,Los Angeles Lakers,0,1,0
Charlotte Hornets,Portland Trail Blazers,0,1,0
Oklahoma City Thunder,San Antonio Spurs,0,1,0
New Orleans Pelicans,Toronto Raptors,0,1,0
New York Knicks,Washington Wizards,0,1,0
