team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,-2
Los Angeles Lakers,0.1724137931034483,0.2,0.15789473684210525,0.2,-1
Memphis Grizzlies,0.5161290322580645,0.6,0.4375,0.4,-1
Philadelphia 76ers,0.03225806451612903,0.07692307692307693,0.0,0.0,-12
San Antonio Spurs,0.8333333333333334,1.0,0.6428571428571429,0.9,7
Houston Rockets,0.5,0.5625,0.42857142857142855,0.6,-1
Detroit Pistons,0.5666666666666667,0.7142857142857143,0.4375,0.6,-1
Boston Celtics,0.5517241379310345,0.5333333333333333,0.5714285714285714,0.5,2
Miami Heat,0.5925925925925926,0.6666666666666666,0.4444444444444444,0.5,-1
Orlando Magic,0.5862068965517241,0.6666666666666666,0.5,0.6,2
Portland Trail Blazers,0.3548387096774194,0.5,0.2631578947368421,0.2,-5
Golden State Warriors,0.9642857142857143,1.0,0.9333333333333333,0.9,3
Chicago Bulls,0.5769230769230769,0.6875,0.4,0.4,-3
Washington Wizards,0.48148148148148145,0.5,0.46153846153846156,0.5,3
Dallas Mavericks,0.5517241379310345,0.5833333333333334,0.5294117647058824,0.5,1
Minnesota Timberwolves,0.3793103448275862,0.26666666666666666,0.5,0.3,-2
Oklahoma City Thunder,0.6896551724137931,0.8125,0.5384615384615384,0.9,3
Charlotte Hornets,0.5357142857142857,0.6875,0.3333333333333333,0.5,-3
Milwaukee Bucks,0.4,0.6428571428571429,0.1875,0.5,2
Los Angeles Clippers,0.5517241379310345,0.625,0.46153846153846156,0.6,-3
Toronto Raptors,0.6,0.6428571428571429,0.5625,0.6,1
Utah Jazz,0.4444444444444444,0.5384615384615384,0.35714285714285715,0.4,-1
Phoenix Suns,0.3870967741935484,0.5,0.26666666666666666,0.4,-3
Sacramento Kings,0.41379310344827586,0.5333333333333333,0.2857142857142857,0.5,1
New Orleans Pelicans,0.32142857142857145,0.5,0.1875,0.5,2
Cleveland Cavaliers,0.7307692307692307,0.9285714285714286,0.5,0.7,6
Atlanta Hawks,0.6129032258064516,0.6470588235294118,0.5714285714285714,0.7,5
Brooklyn Nets,0.27586206896551724,0.4,0.14285714285714285,0.3,-1
Indiana Pacers,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.4,-3
Denver Nuggets,0.41379310344827586,0.35714285714285715,0.4666666666666667,0.6,1
