team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,16735,.446,14.1,.652,.264,.126,.102,.159,.348,.490,.582,.422,.416,.439,.364,.499,.042,224,.227,699,.843,.256,.417
Boston Celtics,16635,.453,13.4,.688,.281,.161,.094,.152,.312,.506,.622,.429,.405,.436,.335,.500,.046,245,.244,800,.842,.216,.355
Brooklyn Nets,16395,.464,13.1,.702,.288,.155,.105,.153,.298,.502,.620,.420,.399,.436,.373,.475,.052,287,.255,852,.789,.224,.387
Chicago Bulls,16875,.461,12.9,.702,.308,.151,.092,.151,.298,.506,.614,.413,.424,.429,.356,.531,.051,279,.276,887,.844,.231,.394
Charlotte Hornets,16710,.451,14.0,.641,.289,.116,.088,.148,.359,.502,.599,.427,.436,.408,.360,.508,.039,205,.253,839,.867,.229,.387
Cleveland Cavaliers,16420,.454,13.3,.681,.289,.149,.108,.134,.319,.496,.623,.395,.411,.403,.365,.521,.046,242,.249,838,.838,.240,.375
Dallas Mavericks,16420,.467,13.6,.686,.258,.157,.109,.163,.314,.509,.670,.434,.414,.387,.378,.484,.045,219,.217,702,.798,.258,.410
Denver Nuggets,16635,.478,13.1,.709,.288,.150,.105,.167,.291,.519,.637,.470,.448,.402,.380,.502,.050,279,.245,846,.842,.223,.416
Detroit Pistons,16660,.461,13.3,.696,.261,.171,.112,.152,.304,.503,.651,.381,.455,.420,.366,.531,.038,194,.227,774,.855,.226,.401
Golden State Warriors,16660,.437,13.3,.685,.291,.158,.097,.139,.315,.487,.623,.381,.370,.405,.328,.505,.050,274,.249,854,.832,.200,.375
Houston Rockets,16900,.461,13.3,.675,.289,.165,.082,.139,.325,.517,.691,.411,.373,.366,.346,.498,.049,277,.258,977,.820,.241,.371
Indiana Pacers,16445,.448,14.1,.656,.261,.145,.095,.155,.344,.499,.634,.420,.424,.393,.349,.484,.047,244,.246,795,.882,.253,.386
Los Angeles Clippers,16875,.452,13.5,.690,.266,.151,.118,.155,.310,.495,.654,.430,.394,.362,.355,.528,.051,278,.229,789,.821,.222,.389
Los Angeles Lakers,16560,.482,13.2,.681,.301,.148,.089,.142,.319,.534,.676,.437,.403,.412,.371,.540,.068,363,.243,871,.855,.213,.383
Memphis Grizzlies,17000,.442,14.0,.643,.275,.146,.086,.136,.357,.493,.626,.426,.370,.373,.351,.480,.042,209,.247,763,.824,.245,.398
Miami Heat,16635,.447,12.4,.730,.303,.165,.119,.143,.270,.484,.581,.427,.457,.369,.346,.442,.044,230,.265,790,.840,.242,.372
Milwaukee Bucks,16635,.458,13.1,.659,.318,.139,.092,.110,.341,.509,.624,.429,.371,.389,.358,.545,.053,266,.270,846,.873,.301,.399
Minnesota Timberwolves,16420,.468,13.1,.678,.311,.140,.090,.136,.322,.520,.651,.431,.394,.395,.357,.484,.058,309,.265,851,.857,.216,.409
New Orleans Pelicans,16785,.446,13.6,.664,.284,.151,.097,.132,.336,.496,.647,.373,.388,.388,.348,.495,.053,297,.242,856,.818,.217,.365
New York Knicks,16735,.452,12.7,.680,.328,.143,.084,.124,.320,.502,.603,.413,.395,.412,.347,.464,.053,285,.283,938,.833,.222,.405
Oklahoma City Thunder,16660,.460,12.1,.715,.320,.178,.102,.114,.285,.501,.621,.408,.414,.389,.357,.455,.050,255,.279,933,.842,.238,.390
Orlando Magic,16875,.466,13.0,.694,.308,.149,.101,.136,.306,.508,.629,.440,.374,.407,.371,.505,.061,311,.255,854,.842,.222,.404
Philadelphia 76ers,16445,.460,12.9,.705,.298,.153,.109,.146,.295,.501,.635,.386,.436,.397,.362,.489,.051,274,.255,833,.833,.215,.424
Phoenix Suns,16710,.469,13.1,.700,.303,.140,.106,.150,.300,.505,.635,.385,.433,.409,.384,.462,.050,262,.260,869,.817,.212,.465
Portland Trail Blazers,16570,.456,13.3,.699,.274,.164,.108,.154,.301,.489,.576,.441,.446,.411,.381,.437,.040,203,.236,710,.806,.196,.361
Sacramento Kings,16760,.462,14.2,.639,.236,.177,.087,.141,.361,.513,.660,.450,.422,.403,.370,.521,.052,261,.218,721,.845,.238,.420
San Antonio Spurs,16420,.442,12.8,.712,.291,.168,.103,.150,.288,.483,.603,.368,.424,.422,.338,.500,.052,260,.252,758,.824,.243,.325
Toronto Raptors,16635,.453,13.4,.670,.275,.174,.092,.128,.330,.499,.645,.397,.391,.402,.360,.496,.052,273,.249,774,.842,.238,.367
Utah Jazz,16875,.441,12.7,.718,.293,.164,.112,.149,.282,.474,.596,.384,.388,.397,.357,.409,.050,244,.244,741,.776,.192,.379
Washington Wizards,16735,.463,13.5,.679,.286,.148,.101,.144,.321,.508,.637,.399,.456,.404,.366,.493,.051,268,.242,787,.826,.212,.397
