team_name,fg_pct,avg_dist,fg2a_pct_fga,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,fg3a_pct_fga,fg2_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,fg3_pct,fg2_pct_ast,pct_fg2_dunk,fg2_dunk,pct_fg2_layup,fg2_layup,fg3_pct_ast,pct_fg3a_corner,fg3_pct_corner,fg3a_heave,fg3_heave
Atlanta Hawks,.456,13.0,.693,.326,.119,.094,.155,.307,.506,.629,.354,.401,.427,.343,.533,.053,282,.283,911,.882,.233,.402,11,0
Boston Celtics,.454,14.2,.609,.294,.134,.072,.108,.391,.510,.633,.379,.408,.410,.366,.558,.032,171,.273,919,.836,.215,.427,17,0
Brooklyn Nets,.446,13.2,.623,.305,.178,.072,.067,.377,.507,.611,.428,.393,.362,.345,.443,.034,177,.299,953,.846,.228,.373,17,0
Chicago Bulls,.439,12.6,.752,.277,.171,.123,.181,.248,.476,.592,.453,.391,.376,.325,.505,.039,210,.252,814,.868,.281,.410,7,0
Charlotte Hornets,.440,13.7,.667,.284,.136,.096,.151,.333,.484,.604,.398,.411,.383,.351,.550,.033,176,.257,843,.792,.137,.382,14,0
Cleveland Cavaliers,.469,14.3,.600,.286,.111,.094,.110,.400,.522,.660,.343,.432,.416,.391,.435,.058,300,.234,777,.832,.293,.420,6,0
Dallas Mavericks,.443,15.2,.638,.198,.131,.119,.190,.362,.489,.632,.454,.445,.394,.360,.455,.037,180,.167,525,.816,.194,.383,10,0
Denver Nuggets,.468,12.7,.673,.330,.155,.076,.112,.327,.514,.619,.439,.374,.400,.373,.519,.051,270,.285,953,.874,.198,.372,14,0
Detroit Pistons,.453,13.0,.739,.250,.193,.137,.159,.261,.497,.644,.395,.453,.425,.331,.458,.043,237,.210,740,.829,.199,.391,28,1
Golden State Warriors,.491,14.1,.643,.301,.104,.108,.131,.357,.553,.688,.409,.442,.449,.379,.657,.074,413,.235,845,.830,.206,.396,26,1
Houston Rockets,.463,14.5,.533,.313,.126,.041,.053,.467,.552,.673,.384,.365,.392,.362,.549,.073,393,.265,937,.776,.203,.406,13,0
Indiana Pacers,.464,13.5,.729,.236,.187,.108,.197,.271,.499,.618,.468,.424,.426,.370,.503,.035,179,.230,756,.847,.263,.417,17,1
Los Angeles Clippers,.470,14.2,.673,.276,.120,.081,.196,.327,.516,.653,.404,.412,.435,.376,.497,.064,334,.225,745,.783,.201,.411,12,1
Los Angeles Lakers,.446,12.7,.698,.288,.186,.105,.120,.302,.489,.629,.391,.388,.393,.346,.453,.053,282,.240,804,.777,.225,.377,14,1
Memphis Grizzlies,.435,13.3,.689,.292,.157,.094,.146,.311,.472,.574,.420,.393,.372,.353,.503,.032,162,.272,841,.816,.191,.420,24,0
Miami Heat,.453,13.1,.686,.286,.167,.092,.141,.314,.493,.619,.415,.389,.397,.367,.432,.050,269,.239,762,.889,.306,.404,13,0
Milwaukee Bucks,.477,11.6,.717,.363,.170,.077,.108,.283,.518,.639,.395,.386,.399,.373,.539,.077,387,.287,882,.926,.277,.377,9,0
Minnesota Timberwolves,.465,12.5,.743,.302,.163,.098,.181,.257,.505,.636,.436,.394,.409,.350,.533,.059,311,.248,788,.874,.267,.389,7,0
New Orleans Pelicans,.445,13.3,.694,.275,.171,.097,.149,.306,.486,.617,.409,.420,.373,.351,.501,.047,257,.241,789,.832,.220,.372,10,0
New York Knicks,.447,13.2,.717,.289,.124,.132,.172,.283,.482,.587,.375,.437,.419,.357,.457,.039,219,.256,833,.850,.233,.438,21,0
Oklahoma City Thunder,.453,12.1,.704,.341,.146,.107,.109,.296,.505,.616,.419,.402,.375,.330,.464,.065,339,.280,914,.785,.259,.352,17,2
Orlando Magic,.440,13.4,.701,.262,.172,.112,.155,.299,.489,.624,.422,.427,.378,.324,.488,.041,222,.230,774,.870,.180,.293,23,0
Philadelphia 76ers,.442,13.2,.656,.304,.149,.097,.106,.344,.492,.636,.368,.380,.360,.346,.542,.045,230,.265,876,.867,.151,.405,8,0
Phoenix Suns,.452,12.5,.741,.311,.153,.115,.162,.259,.491,.625,.412,.394,.377,.341,.411,.056,291,.263,892,.794,.287,.336,17,0
Portland Trail Blazers,.459,13.4,.678,.292,.144,.092,.149,.322,.501,.598,.416,.440,.430,.370,.456,.047,245,.245,760,.810,.204,.388,14,0
Sacramento Kings,.458,13.0,.701,.262,.196,.092,.151,.299,.494,.640,.428,.394,.390,.373,.504,.048,241,.259,841,.886,.246,.418,17,0
San Antonio Spurs,.473,13.3,.723,.256,.162,.115,.191,.277,.502,.650,.427,.382,.438,.396,.524,.049,244,.218,719,.878,.271,.435,10,0
Toronto Raptors,.462,13.1,.713,.258,.183,.120,.152,.287,.502,.624,.452,.442,.403,.362,.370,.043,228,.235,748,.788,.257,.369,10,1
Utah Jazz,.464,13.1,.672,.290,.154,.104,.123,.328,.511,.650,.425,.431,.359,.369,.450,.068,338,.228,713,.785,.271,.373,12,1
Washington Wizards,.475,13.0,.721,.295,.141,.109,.176,.279,.513,.634,.430,.425,.434,.377,.498,.044,230,.260,893,.861,.265,.358,9,0
