team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Los Angeles Clippers,29.8,13,2,13.33,0.22,13.55,113.9,100.1,96.6,.363,.309,.574,.529,11.3,22.0,.273,.474,14.9,77.8,.227
Golden State Warriors,28.2,11,3,10.29,-2.14,8.15,116.7,106.4,100.3,.271,.366,.599,.561,13.1,22.9,.219,.488,12.6,73.5,.208
Cleveland Cavaliers,29.2,9,3,7.00,-0.56,6.44,111.8,104.6,97.2,.272,.390,.555,.518,11.7,24.3,.207,.490,11.5,76.9,.157
San Antonio Spurs,29.6,10,4,5.36,1.09,6.44,110.1,104.4,93.1,.291,.263,.559,.508,11.6,21.6,.243,.497,13.3,79.0,.207
Atlanta Hawks,28.3,9,4,7.08,-0.94,6.14,106.1,99.0,99.7,.312,.306,.558,.525,15.5,25.5,.218,.477,14.9,76.9,.171
Chicago Bulls,27.7,10,4,6.29,-0.96,5.33,111.3,104.6,94.5,.281,.244,.533,.484,12.0,31.4,.230,.496,12.1,76.5,.151
Toronto Raptors,26.1,8,6,2.57,1.95,4.52,111.9,109.2,95.9,.311,.266,.554,.503,10.7,24.2,.252,.512,13.8,76.3,.256
Houston Rockets,27.2,9,5,4.07,-0.17,3.90,112.1,107.8,96.7,.258,.419,.570,.539,14.5,27.5,.190,.510,12.7,77.9,.210
Charlotte Hornets,26.9,8,5,3.15,-0.64,2.52,106.5,103.3,97.5,.299,.354,.537,.496,10.3,18.5,.225,.497,12.5,80.0,.161
Oklahoma City Thunder,24.5,8,6,1.50,0.58,2.08,104.2,102.7,99.5,.261,.290,.532,.496,14.6,25.7,.193,.495,13.4,78.0,.201
Memphis Grizzlies,29.0,7,7,0.93,0.67,1.60,103.8,102.8,92.5,.291,.308,.527,.479,13.7,23.6,.231,.496,14.4,80.6,.276
Utah Jazz,26.1,8,7,0.87,0.57,1.44,105.6,104.7,90.9,.272,.324,.545,.507,12.3,20.3,.208,.485,11.4,79.1,.195
Minnesota Timberwolves,23.6,7,6,1.08,-0.34,0.73,109.9,108.7,94.7,.317,.286,.551,.510,13.5,28.6,.235,.516,14.1,77.6,.259
Los Angeles Lakers,25.8,7,7,0.14,0.07,0.21,109.9,109.8,99.9,.269,.317,.567,.526,14.3,25.0,.217,.525,13.5,76.5,.222
Miami Heat,25.7,6,7,-0.92,0.79,-0.14,101.1,102.0,94.2,.240,.280,.498,.471,12.8,26.8,.158,.469,13.0,75.3,.205
Detroit Pistons,25.9,7,8,-0.53,0.33,-0.21,102.5,103.1,94.4,.224,.223,.506,.470,10.8,21.4,.171,.482,12.3,76.2,.184
Boston Celtics,25.7,7,7,-0.21,-0.12,-0.33,107.9,108.2,96.0,.261,.354,.547,.509,12.0,22.0,.200,.489,12.3,73.1,.219
Denver Nuggets,25.0,6,7,-1.00,0.14,-0.86,105.3,106.3,99.0,.334,.282,.534,.488,14.7,27.7,.250,.500,11.1,79.7,.201
Washington Wizards,26.2,5,8,-2.77,0.51,-2.26,105.9,108.7,96.3,.260,.239,.529,.490,13.0,26.3,.200,.526,14.0,75.2,.201
Sacramento Kings,28.9,5,9,-3.57,1.17,-2.41,106.6,110.3,93.8,.322,.275,.544,.496,13.5,22.7,.250,.522,13.0,76.0,.252
Milwaukee Bucks,25.4,6,7,-0.92,-1.68,-2.60,104.2,105.1,96.8,.248,.282,.532,.492,13.7,23.6,.196,.485,13.4,75.7,.239
New York Knicks,27.7,5,8,-3.77,0.98,-2.79,106.7,110.6,96.0,.229,.275,.533,.500,13.1,27.0,.174,.508,12.6,73.7,.234
Portland Trail Blazers,25.1,6,9,-4.00,0.74,-3.26,107.5,111.5,98.6,.273,.352,.554,.512,12.7,19.5,.216,.494,11.0,73.6,.259
New Orleans Pelicans,25.7,5,9,-5.07,-0.01,-5.08,101.5,106.5,98.8,.279,.281,.524,.481,12.0,17.6,.215,.499,12.5,77.7,.199
Indiana Pacers,27.4,6,9,-4.00,-1.32,-5.32,103.7,107.7,98.2,.232,.255,.533,.497,13.2,21.0,.181,.509,14.1,73.8,.208
Brooklyn Nets,26.7,4,9,-6.85,0.24,-6.61,104.1,110.8,102.2,.280,.399,.551,.505,14.8,20.2,.226,.523,12.8,75.3,.197
Phoenix Suns,25.7,5,10,-6.40,-0.41,-6.81,103.4,109.5,102.2,.300,.247,.526,.484,13.2,24.5,.224,.519,13.6,78.5,.263
Dallas Mavericks,27.6,3,10,-7.23,0.23,-7.00,96.9,104.7,92.1,.221,.355,.500,.462,12.5,19.3,.174,.521,16.1,78.8,.209
Orlando Magic,25.3,4,10,-7.07,-1.29,-8.36,98.0,105.5,94.2,.242,.296,.494,.459,12.9,23.6,.175,.488,11.4,76.5,.173
Philadelphia 76ers,25.1,3,11,-9.14,0.09,-9.06,99.0,108.3,97.5,.233,.340,.530,.500,15.7,18.7,.169,.512,12.1,74.5,.178
