Visitor,Home,Prediction,Result,Prediction_Outcome
Milwaukee Bucks,Atlanta Hawks,,,
Golden State Warriors,Los Angeles Clippers,,,
Washington Wizards,Miami Heat,,,
New York Knicks,Minnesota Timberwolves,,,
