Visitor,Home,Prediction,Result,Prediction_Outcome
Houston Rockets,Chicago Bulls,,,
Boston Celtics,Cleveland Cavaliers,,,
Atlanta Hawks,Los Angeles Clippers,,,
Brooklyn Nets,Minnesota Timberwolves,,,
Utah Jazz,New Orleans Pelicans,,,
Detroit Pistons,New York Knicks,,,
Sacramento Kings,San Antonio Spurs,,,
Indiana Pacers,Washington Wizards,,,
