team_name,age,wins_pyth,losses_pyth,mov,sos,srs,off_rtg,def_rtg,pace,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,efg_pct,tov_pct,orb_pct,ft_rate,opp_efg_pct,opp_tov_pct,drb_pct,opp_ft_rate
Golden State Warriors,28.1,27,5,12.91,-0.97,11.93,115.9,103.1,100.5,.272,.357,.599,.563,13.3,22.3,.215,.481,13.3,75.4,.206
Toronto Raptors,26.1,22,7,9.17,0.32,9.50,117.4,107.8,95.1,.303,.284,.582,.537,10.9,25.5,.245,.509,14.3,73.7,.211
Cleveland Cavaliers,29.1,21,8,7.97,0.42,8.38,114.6,106.4,96.4,.292,.391,.575,.538,12.2,23.9,.221,.501,12.4,75.4,.171
San Antonio Spurs,29.7,22,9,6.65,0.08,6.73,111.4,104.3,93.9,.274,.269,.570,.526,12.7,23.1,.225,.496,13.5,77.7,.191
Los Angeles Clippers,30.0,23,9,7.38,-0.71,6.66,112.5,104.9,96.2,.314,.323,.571,.530,12.0,22.5,.239,.493,13.2,76.7,.213
Houston Rockets,27.3,22,9,6.77,-0.22,6.55,114.5,107.6,97.6,.263,.452,.582,.551,14.1,26.9,.195,.511,13.2,76.7,.207
Utah Jazz,26.4,20,11,3.87,0.20,4.07,108.8,104.5,91.1,.295,.345,.568,.528,13.4,20.7,.227,.478,11.1,77.5,.190
Milwaukee Bucks,25.5,16,12,2.04,0.11,2.14,108.1,106.0,96.0,.264,.291,.553,.516,12.9,22.9,.203,.491,13.0,76.3,.220
Boston Celtics,25.9,17,14,1.84,-0.07,1.77,109.2,107.3,96.0,.247,.363,.548,.510,11.3,21.3,.196,.497,13.2,74.0,.228
Charlotte Hornets,26.7,17,13,2.17,-0.51,1.66,106.9,104.7,96.5,.300,.319,.536,.493,10.9,20.5,.228,.501,11.6,79.6,.148
Oklahoma City Thunder,24.7,17,14,1.84,-0.68,1.16,107.8,105.9,98.0,.292,.296,.545,.509,13.5,26.0,.212,.503,12.6,77.8,.198
Detroit Pistons,25.7,16,16,0.31,0.36,0.67,105.1,104.8,93.6,.222,.255,.524,.492,11.2,21.9,.166,.498,12.0,80.1,.198
Memphis Grizzlies,28.4,16,16,0.16,0.30,0.46,102.5,102.4,92.9,.284,.299,.514,.467,12.6,24.1,.223,.487,14.4,79.5,.263
Chicago Bulls,27.8,16,14,0.67,-0.71,-0.05,106.9,106.2,94.5,.270,.225,.520,.474,12.2,29.4,.216,.500,11.9,75.6,.155
Washington Wizards,26.1,13,16,-1.69,-0.03,-1.72,107.6,109.3,96.5,.256,.257,.547,.509,12.9,24.1,.199,.531,14.5,74.8,.209
Sacramento Kings,28.9,13,17,-1.93,0.07,-1.87,107.0,109.1,94.6,.295,.293,.543,.500,12.9,22.2,.226,.519,13.9,75.5,.242
Atlanta Hawks,28.2,13,17,-1.83,-0.06,-1.90,104.2,106.0,98.2,.269,.306,.542,.510,14.5,23.9,.193,.514,14.0,76.9,.171
New York Knicks,27.5,13,17,-2.33,0.22,-2.11,108.2,110.6,96.9,.241,.280,.535,.497,12.5,26.7,.191,.504,11.8,74.0,.231
Minnesota Timberwolves,23.6,12,18,-2.60,0.36,-2.24,108.6,111.3,94.9,.296,.275,.545,.500,13.6,27.9,.232,.528,13.2,76.8,.234
Denver Nuggets,25.2,13,17,-2.13,-0.20,-2.33,108.6,110.7,98.0,.303,.302,.542,.502,13.9,28.6,.225,.519,11.0,79.6,.222
Miami Heat,26.2,12,19,-2.84,0.31,-2.53,103.3,106.3,94.5,.252,.288,.513,.487,12.1,25.1,.167,.489,11.9,76.5,.204
Indiana Pacers,27.2,14,17,-1.87,-0.85,-2.72,105.2,107.1,98.0,.264,.263,.543,.499,12.9,20.0,.214,.504,13.9,75.0,.215
Portland Trail Blazers,25.1,12,20,-4.00,0.69,-3.31,110.3,114.4,97.6,.280,.339,.559,.518,12.2,22.3,.220,.521,11.7,75.2,.265
New Orleans Pelicans,25.6,12,20,-4.09,0.32,-3.78,102.7,106.8,98.0,.266,.289,.525,.486,11.7,18.5,.200,.506,12.0,77.7,.176
Dallas Mavericks,27.5,9,21,-5.57,1.55,-4.02,102.5,108.6,91.1,.216,.360,.523,.487,12.0,19.6,.171,.536,15.3,78.0,.225
Orlando Magic,25.5,11,21,-4.22,-0.67,-4.89,102.6,107.0,95.2,.247,.299,.516,.485,11.9,21.4,.175,.500,11.8,76.4,.188
Los Angeles Lakers,26.1,11,23,-6.06,0.63,-5.43,105.9,112.1,98.6,.267,.298,.538,.497,14.1,25.9,.207,.536,12.7,75.3,.200
Phoenix Suns,26.0,9,21,-6.53,-0.44,-6.97,104.5,110.9,100.7,.295,.276,.534,.492,13.7,25.3,.224,.524,13.8,77.8,.268
Brooklyn Nets,26.5,7,22,-8.52,0.69,-7.83,103.2,111.5,102.1,.295,.386,.545,.501,15.1,20.7,.230,.521,11.9,75.1,.198
Philadelphia 76ers,25.2,8,21,-7.69,-0.35,-8.04,100.5,108.3,96.8,.233,.356,.530,.498,15.4,21.1,.173,.507,12.4,75.6,.218
