"team_name","age","wins_pyth","losses_pyth","mov","sos","srs","off_rtg","def_rtg","pace","fta_per_fga_pct","fg3a_per_fga_pct","ts_pct","efg_pct","tov_pct","orb_pct","ft_rate","opp_efg_pct","opp_tov_pct","drb_pct","opp_ft_rate","opp_mp","opp_fg_pct","opp_avg_dist","opp_fg2a_pct_fga","opp_pct_fga_00_03","opp_pct_fga_03_10","opp_pct_fga_10_16","opp_pct_fga_16_xx","opp_fg3a_pct_fga","opp_fg2_pct","opp_fg_pct_00_03","opp_fg_pct_03_10","opp_fg_pct_10_16","opp_fg_pct_16_xx","opp_fg3_pct","opp_fg2_pct_ast","opp_pct_fg2_dunk","opp_fg2_dunk","opp_pct_fg2_layup","opp_fg2_layup","opp_fg3_pct_ast","opp_pct_fg3a_corner","opp_fg3_pct_corner","opp_fg","opp_fga","opp_fg3","opp_fg3a","opp_fg2","opp_fg2a","opp_ft","opp_fta","opp_ft_pct","opp_orb","opp_drb","opp_trb","opp_ast","opp_stl","opp_blk","opp_tov","opp_pf","opp_pts","fg_pct","avg_dist","fg2a_pct_fga","pct_fga_00_03","pct_fga_03_10","pct_fga_10_16","pct_fga_16_xx","fg3a_pct_fga","fg2_pct","fg_pct_00_03","fg_pct_03_10","fg_pct_10_16","fg_pct_16_xx","fg3_pct","fg2_pct_ast","pct_fg2_dunk","fg2_dunk","pct_fg2_layup","fg2_layup","fg3_pct_ast","pct_fg3a_corner","fg3_pct_corner","fg3a_heave","fg3_heave","fg","fga","fg3","fg3a","fg2","fg2a","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts"
"Oklahoma City Thunder",24.7,17,14,1.84,-0.68,1.16,107.8,105.9,98,0.292,0.296,0.545,0.509,13.5,26,0.212,0.503,12.6,77.8,0.198,7540,0.449,12.1,0.703,0.328,0.182,0.093,0.101,0.297,0.494,0.63,0.367,0.382,0.387,0.343,0.462,0.053,110,0.283,383,0.846,0.248,0.362,39.6,87.3,8.7,25.4,30.8,62,17.3,23.1,0.747,9.8,31.5,41.4,22,8.3,5,14.1,20.7,105.2,0.455,11.8,0.71,0.354,0.146,0.115,0.095,0.29,0.506,0.623,0.394,0.406,0.362,0.33,0.477,0.065,135,0.289,387,0.836,0.297,0.379,8,1,40,87,8.6,25.7,31.4,61.3,18.4,25.4,0.725,11.1,34.5,45.6,22,7.8,5,15.3,20.4,107
"Detroit Pistons",25.7,16,16,0.31,0.36,0.67,105.1,104.8,93.6,0.222,0.255,0.524,0.492,11.2,21.9,0.166,0.498,12,80.1,0.198,7680,0.441,13.3,0.711,0.261,0.173,0.115,0.162,0.289,0.484,0.628,0.397,0.407,0.399,0.335,0.512,0.03,65,0.234,336,0.848,0.23,0.34,36.8,82.1,8.2,23.8,28.7,58.3,16.3,20.9,0.777,8.5,34.4,42.9,22.2,6.9,4.4,12.4,17.1,98.1,0.451,12.7,0.751,0.251,0.2,0.14,0.159,0.249,0.487,0.643,0.391,0.436,0.406,0.345,0.462,0.043,101,0.21,308,0.851,0.222,0.406,11,0,38.5,85.6,7.3,21.8,31.2,63.8,14.2,19,0.747,9.7,34.2,43.8,20.7,6.9,3.6,11.9,17.5,98.4
"Memphis Grizzlies",28.4,16,16,0.16,0.3,0.46,102.5,102.4,92.9,0.284,0.299,0.514,0.467,12.6,24.1,0.223,0.487,14.4,79.5,0.263,7855,0.43,13.9,0.654,0.28,0.151,0.085,0.138,0.346,0.478,0.616,0.383,0.373,0.366,0.338,0.455,0.039,82,0.254,321,0.82,0.23,0.381,33.5,78.6,9.5,28.1,24,50.5,20.7,28,0.738,8.6,34.2,42.8,19,6.8,5.6,15.3,21.4,97.3,0.414,13.2,0.705,0.294,0.159,0.098,0.155,0.295,0.453,0.545,0.429,0.374,0.35,0.321,0.487,0.034,70,0.273,334,0.827,0.215,0.4,9,0,35.1,84.3,8.4,25.2,26.8,59.1,18.8,23.9,0.785,10.9,33.4,44.3,20.1,8.7,5.1,13.7,24.3,97.4
"Chicago Bulls",27.8,16,14,0.67,-0.71,-0.05,106.9,106.2,94.5,0.27,0.225,0.52,0.474,12.2,29.4,0.216,0.5,11.9,75.6,0.155,7200,0.447,12.6,0.724,0.305,0.167,0.1,0.151,0.276,0.478,0.607,0.396,0.377,0.375,0.366,0.536,0.053,111,0.272,333,0.874,0.253,0.358,39.3,86.9,8.3,23.5,30.9,63.4,13.5,18.3,0.736,11.1,32.3,43.4,24,7.5,5.1,12.9,18.8,100.3,0.436,12.2,0.773,0.296,0.177,0.121,0.179,0.227,0.475,0.577,0.494,0.37,0.357,0.303,0.492,0.038,75,0.272,331,0.838,0.232,0.347,4,0,38.1,86.9,6.1,19.5,32,67.3,18.7,23.4,0.799,13.5,34.3,47.8,21.1,7.5,5.3,13.5,17.3,101
"Washington Wizards",26.1,13,16,-1.69,-0.03,-1.72,107.6,109.3,96.5,0.256,0.257,0.547,0.509,12.9,24.1,0.199,0.531,14.5,74.8,0.209,7035,0.472,13.8,0.678,0.276,0.141,0.11,0.152,0.322,0.516,0.65,0.402,0.45,0.426,0.379,0.507,0.047,94,0.24,310,0.842,0.204,0.441,39.6,84,9.9,26.4,29.7,57.5,17.6,24.2,0.725,10.5,32.6,43,23.4,7.4,4.7,16,20.1,106.7,0.463,12.9,0.748,0.28,0.154,0.127,0.187,0.252,0.497,0.608,0.45,0.436,0.413,0.363,0.486,0.032,62,0.261,338,0.82,0.245,0.324,3,0,40.1,86.3,7.7,22.2,32.3,64.1,17.1,22.1,0.775,10.3,31.2,41.5,22.2,8.8,3.8,14.2,21.8,105
"Sacramento Kings",28.9,13,17,-1.93,0.07,-1.87,107,109.1,94.6,0.295,0.293,0.543,0.5,12.9,22.2,0.226,0.519,13.9,75.5,0.242,7275,0.452,14.2,0.647,0.241,0.171,0.083,0.154,0.353,0.495,0.631,0.454,0.401,0.378,0.374,0.527,0.047,90,0.215,274,0.838,0.255,0.437,37,81.5,10.5,28.8,26.5,52.6,19.7,25.5,0.773,10.3,33.3,43.7,22.8,7.8,5.9,14.9,21.8,104.2,0.442,12.8,0.71,0.287,0.191,0.081,0.149,0.29,0.484,0.639,0.403,0.373,0.353,0.34,0.503,0.052,106,0.272,358,0.866,0.252,0.343,8,0,37.4,83.4,8.6,24.4,28.8,59,18.9,24.6,0.767,9.5,31.9,41.4,21.6,8,4.2,13.9,20.8,102.3
"Atlanta Hawks",28.2,13,17,-1.83,-0.06,-1.9,104.2,106,98.2,0.269,0.306,0.542,0.51,14.5,23.9,0.193,0.514,14,76.9,0.171,7200,0.457,13.7,0.69,0.261,0.146,0.117,0.166,0.31,0.496,0.584,0.431,0.428,0.465,0.371,0.478,0.044,95,0.219,266,0.815,0.216,0.43,39.6,86.8,9.9,27.3,29.7,59.5,14.9,19.6,0.759,10,32.5,42.5,22.3,9.4,5,15.5,20.6,104.1,0.459,13,0.693,0.318,0.129,0.1,0.146,0.307,0.515,0.645,0.365,0.437,0.412,0.332,0.545,0.057,120,0.273,358,0.897,0.25,0.4,3,0,38.7,84.3,8.6,25.8,30.1,58.5,16.3,22.7,0.717,10.2,33.2,43.4,24.1,8.7,5.2,16,17.8,102.2
"New York Knicks",27.5,13,17,-2.33,0.22,-2.11,108.2,110.6,96.9,0.241,0.28,0.535,0.497,12.5,26.7,0.191,0.504,11.8,74,0.231,7250,0.45,12.6,0.693,0.326,0.15,0.086,0.131,0.307,0.493,0.605,0.416,0.388,0.376,0.355,0.469,0.056,117,0.278,350,0.824,0.232,0.419,39.2,87.1,9.3,26.8,29.9,60.3,20.1,26.2,0.768,11.9,33.3,45.2,21.8,7.9,4.9,13.2,18.9,107.9,0.444,13.3,0.715,0.29,0.123,0.134,0.171,0.285,0.48,0.605,0.339,0.424,0.407,0.354,0.464,0.039,85,0.255,333,0.86,0.208,0.444,12,0,39.8,89.2,9.1,25,30.7,64.2,17,21.5,0.789,12.1,33.7,45.8,21.7,7.3,5.9,14.1,21.2,105.6
"Minnesota Timberwolves",23.6,12,18,-2.6,0.36,-2.24,108.6,111.3,94.9,0.296,0.275,0.545,0.5,13.6,27.9,0.232,0.528,13.2,76.8,0.234,7250,0.469,13.1,0.676,0.306,0.147,0.087,0.135,0.324,0.521,0.657,0.429,0.404,0.393,0.359,0.478,0.059,118,0.261,325,0.828,0.223,0.394,38.7,82.5,9.6,26.5,29.1,56,19.3,24.7,0.78,9.4,31.3,40.7,21.9,8.2,5.1,14.2,21,106.4,0.452,12.6,0.725,0.309,0.157,0.094,0.167,0.275,0.492,0.603,0.442,0.374,0.399,0.344,0.508,0.056,114,0.258,304,0.832,0.248,0.373,2,0,38.1,84.2,8,23.2,30.1,61,19.5,24.9,0.783,12.1,31,43.1,21.8,7.4,4.7,14.9,20.9,103.8
"Denver Nuggets",25.2,13,17,-2.13,-0.2,-2.33,108.6,110.7,98,0.303,0.302,0.542,0.502,13.9,28.6,0.225,0.519,11,79.6,0.222,7275,0.463,13.1,0.72,0.282,0.161,0.109,0.169,0.28,0.505,0.63,0.445,0.455,0.384,0.356,0.469,0.049,110,0.241,325,0.843,0.214,0.404,40.6,87,9.1,24.9,31.5,62.1,19.3,24.6,0.785,9,31.7,40.7,22.7,8.7,5.4,12.1,21.9,109.7,0.444,12.4,0.704,0.332,0.165,0.083,0.124,0.296,0.481,0.578,0.421,0.355,0.384,0.357,0.461,0.045,94,0.292,362,0.873,0.206,0.428,6,0,39.2,87.5,9.4,26.4,29.8,61.1,19.7,26.5,0.743,12.7,35.2,47.9,22.4,6.5,4.2,16,21,107.5
"Miami Heat",26.2,12,19,-2.84,0.31,-2.53,103.3,106.3,94.5,0.252,0.288,0.513,0.487,12.1,25.1,0.167,0.489,11.9,76.5,0.204,7515,0.443,12.6,0.738,0.289,0.164,0.125,0.159,0.262,0.479,0.572,0.431,0.444,0.389,0.34,0.444,0.038,81,0.255,316,0.877,0.268,0.341,38,85.8,8,22.9,30,62.8,17.5,22.2,0.789,10.4,34.6,45,19.9,6.5,5.7,12.9,18.8,101.4,0.435,12.6,0.708,0.31,0.17,0.087,0.142,0.292,0.478,0.604,0.376,0.373,0.388,0.329,0.442,0.053,113,0.261,338,0.926,0.309,0.37,5,0,37.9,86.4,8.4,24.9,29.5,61.5,14.4,21.8,0.661,11.6,33.9,45.5,20.6,6.7,5.5,13.2,20.3,98.6
"Indiana Pacers",27.2,14,17,-1.87,-0.85,-2.72,105.2,107.1,98,0.264,0.263,0.543,0.499,12.9,20,0.214,0.504,13.9,75,0.215,7540,0.445,14.1,0.654,0.268,0.139,0.089,0.157,0.346,0.5,0.614,0.454,0.433,0.384,0.342,0.494,0.045,100,0.252,335,0.878,0.262,0.373,38.7,86.9,10.3,30.2,28.5,56.7,18.6,23.6,0.789,11.3,35.5,46.8,22.8,8.2,5.5,15.6,20.1,106.3,0.454,13.3,0.736,0.248,0.186,0.111,0.192,0.264,0.487,0.62,0.462,0.371,0.407,0.36,0.486,0.028,62,0.241,344,0.856,0.23,0.404,8,1,39,86.2,8,22.7,31,63.5,18.4,22.8,0.809,8.8,34,42.8,21.8,8.6,5.6,14.3,19.6,104.5
"Portland Trail Blazers",25.1,12,20,-4,0.69,-3.31,110.3,114.4,97.6,0.28,0.339,0.559,0.518,12.2,22.3,0.22,0.521,11.7,75.2,0.265,7755,0.462,13.1,0.703,0.286,0.165,0.104,0.15,0.297,0.496,0.581,0.458,0.42,0.423,0.381,0.446,0.047,105,0.244,321,0.804,0.188,0.369,40,86.3,9.8,25.8,30.2,60.5,22.8,28.7,0.795,10.6,34.3,44.9,21.1,7.8,5.3,13.1,19.8,112.8,0.456,13.7,0.662,0.28,0.152,0.092,0.139,0.338,0.502,0.609,0.417,0.448,0.416,0.366,0.464,0.041,96,0.244,345,0.796,0.217,0.366,6,0,39.6,86.6,10.6,29.4,29,57.2,19,24.3,0.785,9.9,32,41.8,22.1,6.9,4.8,13.6,22.8,108.8
"New Orleans Pelicans",25.6,12,20,-4.09,0.32,-3.78,102.7,106.8,98,0.266,0.289,0.525,0.486,11.7,18.5,0.2,0.506,12,77.7,0.176,7830,0.447,13.7,0.661,0.277,0.157,0.097,0.129,0.339,0.495,0.666,0.358,0.38,0.382,0.351,0.532,0.054,131,0.236,372,0.872,0.235,0.373,40.1,89.8,10.7,30.3,29.4,59.6,15.8,20.7,0.766,10.3,38.7,49,24.6,7.3,4.5,13.5,19.7,106.7,0.438,13.5,0.706,0.262,0.17,0.109,0.163,0.294,0.483,0.607,0.43,0.404,0.393,0.331,0.526,0.04,92,0.235,331,0.841,0.196,0.363,5,0,38.3,87.5,8.6,25.3,29.7,62.2,17.5,23.3,0.753,8.8,35.9,44.7,22.9,7.5,6.1,13,18.7,102.6
"Dallas Mavericks",27.5,9,21,-5.57,1.55,-4.02,102.5,108.6,91.1,0.216,0.36,0.523,0.487,12,19.6,0.171,0.536,15.3,78,0.225,7250,0.467,13.6,0.673,0.27,0.151,0.095,0.158,0.327,0.504,0.662,0.416,0.386,0.386,0.393,0.493,0.043,83,0.23,297,0.794,0.256,0.414,36.1,76.9,10.1,25.3,26,51.6,17.3,22.4,0.77,8.4,35.8,44.2,20.8,6.6,3.5,15.6,19.2,99.6,0.423,15.1,0.637,0.205,0.132,0.112,0.189,0.363,0.47,0.625,0.402,0.429,0.375,0.34,0.434,0.04,77,0.171,209,0.835,0.188,0.377,3,0,35,82.1,10,29.6,25,52.5,14,17.7,0.793,8.7,29.8,38.5,19,8.1,3.7,12.3,19.1,94.1
"Orlando Magic",25.5,11,21,-4.22,-0.67,-4.89,102.6,107,95.2,0.247,0.299,0.516,0.485,11.9,21.4,0.175,0.5,11.8,76.4,0.188,7730,0.455,12.7,0.719,0.31,0.16,0.105,0.144,0.281,0.497,0.618,0.437,0.367,0.398,0.347,0.482,0.061,120,0.255,361,0.846,0.195,0.363,38.9,86.3,8.4,24,30.5,62.4,16.2,21.3,0.763,10.4,35.4,45.8,21.7,6.9,5.7,12.8,19.2,102.5,0.43,13.6,0.698,0.255,0.175,0.104,0.163,0.302,0.472,0.615,0.387,0.428,0.364,0.333,0.498,0.037,83,0.227,310,0.895,0.18,0.328,8,0,37.3,85.8,8.6,25.7,28.8,60.2,15,21.2,0.708,9.6,33.5,43.2,21.8,6.5,5.7,12.8,18.4,98.3
"Los Angeles Lakers",26.1,11,23,-6.06,0.63,-5.43,105.9,112.1,98.6,0.267,0.298,0.538,0.497,14.1,25.9,0.207,0.536,12.7,75.3,0.2,8160,0.477,13.3,0.674,0.306,0.141,0.089,0.137,0.326,0.536,0.697,0.425,0.378,0.391,0.355,0.549,0.066,159,0.257,425,0.854,0.212,0.4,41.5,87,10.1,28,31.4,59,17.4,23.4,0.744,10.7,33.7,44.4,25.8,9.4,5.4,14.1,18.9,110.6,0.446,12.9,0.707,0.273,0.186,0.118,0.129,0.293,0.488,0.661,0.344,0.378,0.43,0.345,0.454,0.056,131,0.225,348,0.806,0.216,0.352,7,1,38.7,86.9,9.1,25.9,29.6,61,18,23.2,0.777,11.8,32.5,44.2,20.6,8.2,3.7,16,20.3,104.5
"Phoenix Suns",26,9,21,-6.53,-0.44,-6.97,104.5,110.9,100.7,0.295,0.276,0.534,0.492,13.7,25.3,0.224,0.524,13.8,77.8,0.268,7325,0.461,13.2,0.712,0.292,0.135,0.124,0.16,0.288,0.491,0.621,0.367,0.422,0.413,0.388,0.485,0.039,87,0.253,336,0.843,0.193,0.469,40.2,86.4,10,25.4,30.3,61,23.2,29.5,0.786,9.5,34.3,43.8,23.2,8.1,5.6,16,22.5,113.6,0.44,12.8,0.725,0.303,0.148,0.116,0.158,0.275,0.48,0.609,0.407,0.376,0.376,0.335,0.367,0.046,97,0.262,354,0.838,0.296,0.316,8,0,39.4,88.7,8.4,24.5,31,64.2,19.9,26.2,0.759,11.6,33.5,45.1,18.5,8.6,4.5,16,25.4,107.1
"Brooklyn Nets",26.5,7,22,-8.52,0.69,-7.83,103.2,111.5,102.1,0.295,0.386,0.545,0.501,15.1,20.7,0.23,0.521,11.9,75.1,0.198,7010,0.463,13.5,0.676,0.281,0.15,0.098,0.148,0.324,0.509,0.62,0.427,0.4,0.448,0.368,0.486,0.051,109,0.249,332,0.807,0.241,0.406,42.8,92.5,10.8,29.8,32,62.7,18.3,23.9,0.767,11.7,36.4,48.1,24.3,10.4,5.8,14,21.1,114.7,0.439,13.3,0.613,0.302,0.182,0.065,0.065,0.387,0.507,0.601,0.458,0.386,0.322,0.331,0.426,0.028,56,0.302,384,0.867,0.22,0.332,2,0,37.7,86.2,10.9,33.3,26.8,52.9,19.8,25.4,0.779,9.5,35.3,44.8,21,7.7,4.5,17.3,20.9,106.1
"Philadelphia 76ers",25.2,8,21,-7.69,-0.35,-8.04,100.5,108.3,96.8,0.233,0.356,0.53,0.498,15.4,21.1,0.173,0.507,12.4,75.6,0.218,7060,0.452,13.2,0.696,0.291,0.155,0.108,0.142,0.304,0.5,0.637,0.385,0.43,0.398,0.342,0.468,0.045,97,0.256,346,0.848,0.187,0.406,39.2,86.4,9.1,26,30.1,60.4,18.8,25.2,0.746,10.9,34.8,45.7,22,8.7,5.2,13.8,19.5,106.4,0.433,13.9,0.647,0.27,0.146,0.109,0.121,0.353,0.476,0.641,0.344,0.383,0.354,0.356,0.527,0.031,65,0.245,333,0.861,0.169,0.375,4,0,36.7,84.4,10.7,30,26,54.3,14.6,19.7,0.741,9.3,33.8,43.1,22.7,7.6,5.8,17,21.9,98.7
