team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.46808510638297873,0.5652173913043478,0.375,0.4,-3
Los Angeles Lakers,0.19148936170212766,0.23809523809523808,0.15384615384615385,0.1,-7
Memphis Grizzlies,0.5652173913043478,0.7083333333333334,0.4090909090909091,0.7,1
Philadelphia 76ers,0.15217391304347827,0.19047619047619047,0.12,0.4,1
San Antonio Spurs,0.8444444444444444,1.0,0.6666666666666666,0.9,-1
Houston Rockets,0.5319148936170213,0.5769230769230769,0.47619047619047616,0.7,3
Detroit Pistons,0.5333333333333333,0.6666666666666666,0.4166666666666667,0.5,1
Boston Celtics,0.5434782608695652,0.5454545454545454,0.5416666666666666,0.6,3
Miami Heat,0.5434782608695652,0.625,0.45454545454545453,0.3,2
Orlando Magic,0.45454545454545453,0.5217391304347826,0.38095238095238093,0.1,-7
Portland Trail Blazers,0.44680851063829785,0.5454545454545454,0.36,0.6,2
Golden State Warriors,0.9111111111111111,1.0,0.8333333333333334,0.8,4
Chicago Bulls,0.5681818181818182,0.64,0.47368421052631576,0.3,-1
Washington Wizards,0.46511627906976744,0.4166666666666667,0.5263157894736842,0.5,-2
Dallas Mavericks,0.5531914893617021,0.6190476190476191,0.5,0.5,1
Minnesota Timberwolves,0.30434782608695654,0.2916666666666667,0.3181818181818182,0.2,-1
Oklahoma City Thunder,0.723404255319149,0.8076923076923077,0.6190476190476191,0.8,1
Charlotte Hornets,0.4888888888888889,0.6666666666666666,0.2857142857142857,0.5,3
Milwaukee Bucks,0.425531914893617,0.65,0.25925925925925924,0.6,1
Los Angeles Clippers,0.6444444444444445,0.6818181818181818,0.6086956521739131,0.7,1
Toronto Raptors,0.6666666666666666,0.7272727272727273,0.6086956521739131,0.9,9
Utah Jazz,0.4318181818181818,0.5454545454545454,0.3181818181818182,0.4,-1
Phoenix Suns,0.30434782608695654,0.43478260869565216,0.17391304347826086,0.2,-1
Sacramento Kings,0.4444444444444444,0.5,0.38095238095238093,0.6,-2
New Orleans Pelicans,0.36363636363636365,0.5238095238095238,0.21739130434782608,0.5,-1
Cleveland Cavaliers,0.7209302325581395,0.85,0.6086956521739131,0.7,1
Atlanta Hawks,0.5869565217391305,0.6818181818181818,0.5,0.6,1
Brooklyn Nets,0.2608695652173913,0.3076923076923077,0.2,0.2,-1
Indiana Pacers,0.5111111111111111,0.65,0.4,0.3,-3
Denver Nuggets,0.37777777777777777,0.375,0.38095238095238093,0.5,-1
