Visitor,Home,Prediction,Result,Prediction_Outcome
Milwaukee Bucks,Chicago Bulls,0,,
Cleveland Cavaliers,Charlotte Hornets,0,,
New York Knicks,Houston Rockets,0,,
Los Angeles Clippers,Oklahoma City Thunder,0,,
Memphis Grizzlies,Sacramento Kings,0,,
Phoenix Suns,Utah Jazz,0,,
