team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,3840,.434,13.5,.697,.279,.136,.105,.176,.303,.478,.561,.425,.395,.440,.333,.489,.042,46,.235,140,.839,.220,.390
Boston Celtics,3840,.439,13.2,.699,.281,.167,.106,.145,.301,.482,.610,.379,.383,.420,.337,.506,.040,44,.248,168,.837,.211,.364
Brooklyn Nets,3600,.468,12.9,.691,.307,.148,.101,.136,.309,.516,.604,.440,.450,.447,.358,.513,.055,57,.274,181,.817,.254,.409
Chicago Bulls,3840,.442,12.7,.709,.281,.192,.097,.139,.291,.475,.612,.401,.378,.368,.361,.518,.044,53,.266,192,.877,.267,.314
Charlotte Hornets,3650,.436,14.0,.644,.295,.110,.086,.153,.356,.490,.576,.429,.408,.411,.339,.501,.036,36,.263,160,.870,.224,.286
Cleveland Cavaliers,3360,.436,13.5,.688,.276,.150,.113,.146,.312,.474,.622,.292,.463,.401,.350,.440,.033,30,.243,152,.872,.189,.365
Dallas Mavericks,3650,.455,13.9,.668,.265,.152,.078,.174,.332,.484,.626,.374,.405,.395,.396,.502,.046,44,.230,135,.754,.260,.386
Denver Nuggets,3915,.458,12.8,.743,.291,.157,.114,.182,.257,.505,.629,.480,.483,.342,.320,.498,.049,59,.246,178,.864,.208,.328
Detroit Pistons,4080,.431,13.2,.712,.263,.179,.108,.162,.288,.464,.621,.364,.355,.393,.350,.496,.035,37,.239,183,.836,.235,.360
Golden State Warriors,3840,.437,13.4,.704,.273,.167,.098,.165,.296,.477,.632,.370,.419,.365,.342,.488,.042,48,.249,180,.852,.201,.427
Houston Rockets,3840,.455,13.2,.703,.267,.183,.099,.153,.297,.490,.656,.392,.432,.352,.371,.440,.038,42,.240,175,.847,.255,.433
Indiana Pacers,4180,.450,13.9,.659,.284,.126,.092,.156,.341,.507,.590,.494,.415,.425,.340,.494,.046,55,.264,184,.864,.238,.389
Los Angeles Clippers,4080,.423,13.4,.717,.252,.165,.134,.166,.283,.448,.617,.389,.376,.307,.361,.485,.042,48,.228,153,.778,.249,.322
Los Angeles Lakers,4080,.476,12.7,.694,.322,.148,.089,.136,.306,.539,.701,.401,.365,.418,.332,.512,.061,75,.272,228,.886,.232,.413
Memphis Grizzlies,3940,.441,13.5,.670,.299,.146,.083,.144,.330,.494,.642,.387,.386,.359,.333,.476,.043,42,.270,168,.846,.251,.364
Miami Heat,3625,.424,12.6,.749,.257,.192,.138,.162,.251,.448,.527,.420,.414,.385,.354,.427,.024,22,.243,133,.888,.289,.400
Milwaukee Bucks,3385,.433,13.4,.663,.302,.143,.089,.130,.337,.497,.628,.342,.459,.396,.306,.558,.049,47,.251,160,.904,.288,.364
Minnesota Timberwolves,3600,.463,12.7,.683,.329,.140,.074,.140,.317,.523,.654,.414,.416,.379,.334,.457,.062,59,.275,166,.800,.207,.412
New Orleans Pelicans,4155,.441,13.4,.672,.287,.174,.094,.116,.328,.482,.650,.346,.354,.372,.358,.517,.048,58,.256,205,.873,.204,.378
New York Knicks,3625,.451,12.6,.696,.321,.155,.087,.133,.304,.492,.589,.435,.423,.367,.359,.442,.050,53,.280,174,.808,.243,.466
Oklahoma City Thunder,4155,.449,12.2,.706,.310,.185,.103,.107,.294,.488,.634,.361,.381,.393,.355,.445,.050,56,.269,204,.824,.256,.337
Orlando Magic,3840,.443,12.6,.732,.303,.157,.121,.151,.268,.481,.627,.400,.356,.377,.338,.479,.065,63,.241,169,.873,.215,.357
Philadelphia 76ers,3940,.462,12.9,.704,.300,.155,.094,.156,.296,.512,.650,.415,.436,.390,.341,.469,.049,55,.260,194,.841,.203,.427
Phoenix Suns,4155,.463,13.2,.709,.289,.135,.136,.150,.291,.495,.618,.376,.436,.416,.386,.496,.036,44,.254,192,.851,.193,.500
Portland Trail Blazers,4395,.448,12.9,.713,.294,.163,.113,.144,.287,.496,.593,.443,.423,.413,.330,.429,.049,60,.248,191,.781,.188,.321
Sacramento Kings,3890,.464,14.0,.672,.239,.181,.087,.167,.328,.517,.664,.488,.424,.381,.355,.546,.048,48,.219,153,.841,.280,.413
San Antonio Spurs,3840,.443,13.6,.678,.267,.167,.087,.157,.322,.495,.607,.418,.444,.410,.334,.476,.051,50,.240,151,.836,.279,.284
Toronto Raptors,3865,.456,13.0,.676,.307,.163,.082,.124,.324,.509,.627,.415,.379,.427,.345,.506,.059,59,.269,169,.829,.214,.400
Utah Jazz,4080,.438,12.8,.730,.300,.157,.104,.170,.270,.470,.578,.365,.362,.442,.350,.452,.042,44,.255,168,.784,.181,.417
Washington Wizards,3385,.461,13.8,.670,.275,.142,.107,.148,.330,.493,.625,.404,.470,.352,.395,.494,.040,41,.258,160,.832,.166,.483
