team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Cleveland Cavaliers,.700,0.8148148148148148,0.5652173913043478,0.6,3
Boston Celtics,.647,0.7037037037037037,0.5833333333333334,0.7,7
Toronto Raptors,.604,0.6666666666666666,0.5384615384615384,0.4,2
Washington Wizards,.588,0.7586206896551724,0.36363636363636365,0.8,-1
Atlanta Hawks,.577,0.5769230769230769,0.5769230769230769,0.6,-1
Indiana Pacers,.569,0.7692307692307693,0.36,0.7,7
Chicago Bulls,.500,0.5769230769230769,0.4230769230769231,0.5,1
Detroit Pistons,.462,0.6,0.3333333333333333,0.6,1
Charlotte Hornets,.462,0.6153846153846154,0.3076923076923077,0.3,1
Milwaukee Bucks,.440,0.52,0.36,0.2,1
Miami Heat,.423,0.5,0.34615384615384615,1.0,11
New York Knicks,.415,0.5,0.3333333333333333,0.3,-2
Orlando Magic,.370,0.36,0.3793103448275862,0.3,-2
Philadelphia 76ers,.353,0.4444444444444444,0.25,0.3,-4
Brooklyn Nets,.173,0.25925925925925924,0.08,0.0,-10
Golden State Warriors,.843,0.88,0.8076923076923077,0.8,-1
San Antonio Spurs,.765,0.76,0.7692307692307693,0.7,-1
Houston Rockets,.691,0.7692307692307693,0.6206896551724138,0.5,2
Utah Jazz,.635,0.6785714285714286,0.5833333333333334,0.7,3
Los Angeles Clippers,.596,0.68,0.5185185185185185,0.3,-3
Memphis Grizzlies,.593,0.6538461538461539,0.5357142857142857,0.7,2
Oklahoma City Thunder,.566,0.72,0.42857142857142855,0.5,-1
Denver Nuggets,.451,0.5384615384615384,0.36,0.6,1
Portland Trail Blazers,.434,0.56,0.32142857142857145,0.5,1
Sacramento Kings,.385,0.375,0.39285714285714285,0.4,-1
Dallas Mavericks,.385,0.48,0.2962962962962963,0.6,-2
New Orleans Pelicans,.385,0.5,0.25,0.4,1
Minnesota Timberwolves,.365,0.42857142857142855,0.2916666666666667,0.5,-4
Los Angeles Lakers,.333,0.48,0.20689655172413793,0.3,1
Phoenix Suns,.308,0.32,0.2962962962962963,0.3,-2
