team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.41818181818181815,0.4827586206896552,0.34615384615384615,0.1,-6
Los Angeles Lakers,0.2,0.25,0.16129032258064516,0.2,-3
Memphis Grizzlies,0.5849056603773585,0.6785714285714286,0.48,0.7,1
Philadelphia 76ers,0.1509433962264151,0.19230769230769232,0.1111111111111111,0.3,-2
San Antonio Spurs,0.8490566037735849,1.0,0.68,0.8,6
Houston Rockets,0.4909090909090909,0.5517241379310345,0.4230769230769231,0.4,-3
Detroit Pistons,0.5,0.6153846153846154,0.39285714285714285,0.4,-3
Boston Celtics,0.5818181818181818,0.6296296296296297,0.5357142857142857,0.8,1
Miami Heat,0.5471698113207547,0.5925925925925926,0.5,0.6,-2
Orlando Magic,0.4423076923076923,0.5185185185185185,0.36,0.3,-1
Portland Trail Blazers,0.5,0.5925925925925926,0.4074074074074074,0.8,3
Golden State Warriors,0.9230769230769231,1.0,0.8571428571428571,1.0,11
Chicago Bulls,0.5192307692307693,0.6153846153846154,0.4230769230769231,0.3,-4
Washington Wizards,0.45098039215686275,0.4074074074074074,0.5,0.3,-1
Dallas Mavericks,0.5272727272727272,0.5769230769230769,0.4827586206896552,0.4,-1
Minnesota Timberwolves,0.3148148148148148,0.32142857142857145,0.3076923076923077,0.4,1
Oklahoma City Thunder,0.7407407407407407,0.8333333333333334,0.625,0.8,2
Charlotte Hornets,0.5094339622641509,0.6785714285714286,0.32,0.7,3
Milwaukee Bucks,0.4074074074074074,0.6521739130434783,0.22580645161290322,0.3,2
Los Angeles Clippers,0.660377358490566,0.68,0.6428571428571429,0.7,-1
Toronto Raptors,0.6730769230769231,0.75,0.6071428571428571,0.8,-1
Utah Jazz,0.5,0.6296296296296297,0.36,0.8,-1
Phoenix Suns,0.25925925925925924,0.35714285714285715,0.15384615384615385,0.1,-9
Sacramento Kings,0.41509433962264153,0.5,0.3333333333333333,0.2,1
New Orleans Pelicans,0.37735849056603776,0.5384615384615384,0.2222222222222222,0.4,-1
Cleveland Cavaliers,0.7307692307692307,0.8461538461538461,0.6153846153846154,0.8,3
Atlanta Hawks,0.5636363636363636,0.6538461538461539,0.4827586206896552,0.5,1
Brooklyn Nets,0.25925925925925924,0.3225806451612903,0.17391304347826086,0.3,-1
Indiana Pacers,0.5283018867924528,0.6538461538461539,0.4074074074074074,0.5,-1
Denver Nuggets,0.4074074074074074,0.4230769230769231,0.39285714285714285,0.5,1
