team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Utah Jazz,35.8,83.1,8.0,22.3,27.8,60.8,15.9,20.8,.762,10.1,30.8,41.0,17.7,7.2,3.6,11.6,20.3,95.3
Milwaukee Bucks,37.1,85.1,9.9,29.5,27.1,55.7,18.3,23.5,.780,10.6,32.9,43.5,23.8,7.2,4.9,14.3,19.0,102.4
Cleveland Cavaliers,39.2,87.9,9.9,27.9,29.3,60.1,14.7,19.4,.758,11.1,32.6,43.7,23.6,7.1,4.7,13.5,21.8,103.0
San Antonio Spurs,36.8,82.4,8.5,24.9,28.3,57.5,15.9,20.6,.771,9.5,31.3,40.8,21.3,7.8,3.9,14.5,19.8,97.9
Philadelphia 76ers,39.2,86.4,9.1,25.9,30.1,60.5,18.8,25.1,.748,11.0,34.6,45.5,22.1,8.8,5.2,14.0,19.5,106.2
Toronto Raptors,37.9,83.6,9.7,28.0,28.2,55.6,17.4,22.8,.763,11.2,32.2,43.4,22.5,6.2,4.3,15.9,20.6,103.0
Chicago Bulls,39.0,86.7,8.5,23.8,30.5,62.8,13.3,18.0,.737,11.0,32.1,43.2,24.0,7.5,5.1,13.1,19.0,99.8
Dallas Mavericks,36.3,76.7,10.4,25.5,25.9,51.2,17.7,22.8,.776,8.3,35.9,44.2,21.0,6.6,3.5,15.5,19.3,100.7
Miami Heat,38.1,85.7,7.9,22.8,30.2,62.8,17.5,22.3,.785,10.5,34.5,45.1,20.0,6.4,5.7,13.0,18.9,101.6
Charlotte Hornets,39.3,88.4,10.6,30.3,28.8,58.1,13.3,17.5,.764,9.2,35.5,44.7,24.0,6.7,5.7,12.8,20.7,102.6
Washington Wizards,39.5,83.8,9.8,26.3,29.7,57.5,17.7,24.3,.728,10.3,32.4,42.6,23.6,7.5,4.5,15.9,20.4,106.5
Boston Celtics,37.5,84.7,9.0,26.3,28.6,58.4,19.3,25.3,.762,11.4,34.6,46.1,21.7,7.4,5.3,14.4,19.7,103.3
Atlanta Hawks,39.4,86.9,10.0,27.4,29.4,59.4,15.1,19.8,.763,10.1,32.7,42.8,22.3,9.4,5.0,15.6,20.7,103.9
Sacramento Kings,37.0,81.2,10.5,28.6,26.5,52.6,19.5,25.2,.775,10.1,33.4,43.5,22.6,7.9,5.8,15.2,21.7,104.0
Memphis Grizzlies,34.1,79.0,9.7,28.1,24.4,50.9,20.4,27.5,.741,8.8,34.1,42.9,19.4,6.8,5.6,15.2,21.5,98.1
New York Knicks,39.2,87.6,9.3,26.8,29.9,60.8,20.2,26.2,.769,12.1,33.5,45.5,21.7,7.9,4.8,13.2,18.9,107.7
Detroit Pistons,37.0,82.1,8.4,23.9,28.6,58.2,16.2,20.8,.778,8.4,34.5,42.9,22.5,7.0,4.4,12.5,17.1,98.5
Oklahoma City Thunder,39.5,87.2,8.7,25.3,30.8,61.9,17.2,23.0,.746,9.8,31.3,41.1,21.8,8.3,5.0,14.0,20.8,104.8
Minnesota Timberwolves,38.7,82.5,9.6,26.8,29.1,55.7,18.8,24.2,.779,9.6,31.2,40.8,22.1,8.1,5.1,14.4,20.8,105.8
Golden State Warriors,38.4,89.7,9.2,28.3,29.2,61.4,18.4,24.2,.758,12.0,32.0,44.0,21.4,8.8,3.6,15.0,20.2,104.5
Los Angeles Clippers,37.5,84.7,8.6,24.4,29.0,60.3,18.0,23.9,.755,10.3,32.7,43.1,21.2,7.2,3.3,14.3,22.8,101.6
Denver Nuggets,40.6,87.1,9.0,24.9,31.6,62.3,18.9,24.2,.782,9.1,31.6,40.7,22.8,8.6,5.3,12.0,21.6,109.2
Indiana Pacers,38.5,86.5,10.1,29.8,28.4,56.8,18.9,24.2,.783,11.6,35.4,47.0,22.5,8.3,5.2,15.6,20.2,106.0
Orlando Magic,39.0,86.0,8.5,24.0,30.5,62.0,16.4,21.4,.769,10.1,35.4,45.5,21.6,6.9,5.6,12.6,19.0,103.0
Houston Rockets,39.3,86.9,9.8,27.2,29.5,59.6,18.1,23.2,.780,10.4,31.4,41.8,21.7,8.8,5.0,14.7,19.3,106.4
Brooklyn Nets,42.5,92.4,10.5,29.2,32.1,63.2,18.8,24.1,.778,11.9,36.3,48.2,24.1,10.4,5.8,14.0,21.1,114.3
New Orleans Pelicans,39.9,89.6,10.8,30.5,29.1,59.1,15.8,20.6,.765,10.3,38.4,48.8,24.4,7.2,4.4,13.4,19.8,106.4
Phoenix Suns,40.6,86.6,10.0,25.7,30.7,60.9,23.1,29.3,.787,9.8,34.2,44.0,23.3,8.3,5.6,16.1,22.4,114.3
Portland Trail Blazers,39.5,86.3,9.9,26.1,29.6,60.2,22.6,28.4,.795,10.5,34.4,44.9,21.0,7.9,5.2,13.0,19.6,111.5
Los Angeles Lakers,41.4,86.6,10.1,27.9,31.3,58.7,17.4,23.4,.743,10.8,33.5,44.3,25.6,9.3,5.3,14.3,18.9,110.3
