team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Golden State Warriors,43.4,87.2,11.8,31.0,31.5,56.2,18.7,23.6,.793,9.2,36.2,45.5,31.2,9.5,6.3,15.2,19.9,117.3
Houston Rockets,40.7,86.9,14.9,39.2,25.8,47.7,17.4,23.2,.751,11.5,33.6,45.1,25.5,8.0,4.7,16.1,20.1,113.8
Los Angeles Clippers,39.2,84.1,10.4,27.3,28.8,56.9,19.6,25.9,.758,9.4,34.3,43.7,22.3,8.2,4.6,13.0,20.4,108.4
Portland Trail Blazers,39.3,86.1,10.6,29.1,28.7,57.0,18.9,24.0,.787,9.8,32.5,42.3,22.0,6.9,4.7,13.8,22.5,108.0
Los Angeles Lakers,38.7,86.8,8.9,25.7,29.8,61.2,18.0,23.1,.778,11.9,32.3,44.1,20.6,8.2,3.7,16.0,20.3,104.4
New Orleans Pelicans,38.3,87.0,8.7,25.4,29.5,61.6,17.6,23.4,.751,8.6,35.9,44.6,22.9,7.6,6.0,12.7,18.6,102.8
Toronto Raptors,40.5,85.8,9.7,24.8,30.8,61.1,20.6,25.5,.808,11.1,31.5,42.6,20.1,9.3,4.6,11.7,20.8,111.4
Denver Nuggets,39.2,87.1,9.5,26.6,29.7,60.5,19.5,26.2,.747,12.5,35.2,47.7,22.6,6.6,4.1,15.9,20.8,107.4
Indiana Pacers,38.7,85.8,8.2,22.9,30.6,62.9,18.3,22.6,.809,8.7,33.7,42.5,22.0,8.5,5.6,14.3,19.9,103.9
Phoenix Suns,39.4,88.6,8.3,24.4,31.1,64.2,19.9,26.1,.762,11.6,33.4,45.0,18.5,8.8,4.5,16.3,25.4,107.0
Oklahoma City Thunder,40.1,86.8,8.5,25.5,31.6,61.3,18.4,25.4,.723,11.2,34.4,45.6,21.9,7.7,5.0,15.3,20.4,107.0
Boston Celtics,38.7,86.5,11.0,31.4,27.7,55.1,17.0,21.4,.796,9.6,32.4,42.0,24.8,7.6,4.4,12.4,20.9,105.4
Charlotte Hornets,38.0,86.1,9.7,27.2,28.3,58.8,19.6,25.5,.768,9.4,36.3,45.7,23.7,6.7,5.0,11.9,16.7,105.2
San Antonio Spurs,38.8,82.0,8.9,21.9,29.9,60.2,18.5,22.5,.821,9.7,33.3,43.0,23.5,8.3,5.5,13.4,18.2,105.0
Orlando Magic,37.7,85.9,8.7,25.9,28.9,60.0,14.7,20.7,.709,9.6,33.3,42.9,21.9,6.5,5.7,12.7,18.4,98.8
Detroit Pistons,38.6,85.9,7.5,22.1,31.0,63.8,13.9,18.8,.739,9.7,34.1,43.9,21.1,7.0,3.6,11.9,17.4,98.5
Memphis Grizzlies,35.2,84.1,8.4,25.3,26.7,58.8,18.9,24.2,.781,10.7,33.1,43.8,20.0,8.8,5.0,13.4,23.9,97.7
Minnesota Timberwolves,38.2,84.5,8.2,23.5,30.0,61.0,19.2,24.5,.783,12.2,30.8,43.0,22.2,7.5,4.6,14.7,20.7,103.8
Cleveland Cavaliers,39.0,85.3,13.2,33.3,25.8,52.0,18.9,24.9,.760,10.2,34.3,44.5,22.6,7.3,4.2,13.7,18.3,110.1
Brooklyn Nets,37.7,85.8,11.1,33.2,26.6,52.6,19.7,25.3,.780,9.4,35.1,44.4,21.1,7.6,4.6,17.2,20.9,106.4
New York Knicks,39.6,89.3,9.0,25.1,30.6,64.2,17.1,21.7,.790,12.2,34.0,46.1,21.7,7.3,5.9,14.2,21.3,105.4
Washington Wizards,40.0,85.8,7.9,22.4,32.1,63.4,17.4,22.5,.772,10.4,31.5,41.9,22.4,8.7,3.7,14.4,21.8,105.3
Sacramento Kings,37.3,83.3,8.6,24.5,28.7,58.8,18.8,24.4,.769,9.5,31.8,41.4,21.6,8.1,4.1,14.0,20.8,101.9
Atlanta Hawks,38.5,84.8,8.5,26.1,30.0,58.8,16.3,22.7,.719,10.7,33.2,43.9,23.8,8.6,5.2,16.1,17.9,101.8
Chicago Bulls,37.8,86.8,6.0,19.5,31.8,67.3,19.1,23.8,.803,13.7,34.3,48.0,21.0,7.6,5.3,13.6,17.3,100.7
Utah Jazz,36.0,77.1,9.6,26.6,26.4,50.5,17.5,22.8,.768,8.3,34.0,42.3,19.1,6.2,5.3,13.8,19.5,99.2
Miami Heat,37.8,86.3,8.4,24.8,29.4,61.5,14.4,21.8,.663,11.5,33.6,45.1,20.4,6.8,5.5,13.2,20.3,98.4
Milwaukee Bucks,39.7,84.6,8.6,24.4,31.1,60.2,16.9,22.2,.764,9.6,34.3,43.9,24.8,8.2,5.4,13.8,20.2,105.0
Dallas Mavericks,35.1,82.0,10.3,29.9,24.8,52.1,14.3,18.1,.792,8.7,29.7,38.3,19.4,7.9,3.6,12.2,19.2,94.8
Philadelphia 76ers,36.8,84.2,10.7,29.9,26.1,54.3,14.5,19.6,.740,9.3,33.7,42.9,22.6,7.8,5.8,17.1,21.9,98.7
