team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.5,0.0,1.0,0.5,-1
Los Angeles Lakers,0.0,0.0,0.0,0.0,-1
Memphis Grizzlies,0.5,0.0,1.0,0.5,1
Philadelphia 76ers,0.0,0.0,0.0,0.0,-1
San Antonio Spurs,0.0,0.0,0.0,0.0,-1
Houston Rockets,0.0,0.0,0.0,0.0,-1
Detroit Pistons,1.0,1.0,1.0,1.0,2
Boston Celtics,1.0,1.0,0.0,1.0,1
Miami Heat,1.0,1.0,0.0,1.0,1
Orlando Magic,0.0,0.0,0.0,0.0,-1
Portland Trail Blazers,1.0,1.0,0.0,1.0,1
Golden State Warriors,1.0,1.0,0.0,1.0,1
Chicago Bulls,1.0,1.0,1.0,1.0,2
Washington Wizards,1.0,0.0,1.0,1.0,1
Dallas Mavericks,0.5,0.0,0.5,0.5,-1
Minnesota Timberwolves,1.0,0.0,1.0,1.0,1
Oklahoma City Thunder,1.0,1.0,0.0,1.0,1
Charlotte Hornets,0.0,0.0,0.0,0.0,-1
Milwaukee Bucks,0.0,0.0,0.0,0.0,-1
Los Angeles Clippers,1.0,1.0,1.0,1.0,2
Toronto Raptors,1.0,1.0,0.0,1.0,1
Utah Jazz,0.0,0.0,0.0,0.0,-1
Phoenix Suns,0.0,0.0,0.0,0.0,-1
Sacramento Kings,0.0,0.0,0.0,0.0,-1
New Orleans Pelicans,0.0,0.0,0.0,0.0,-2
Cleveland Cavaliers,0.5,0.0,0.5,0.5,1
Atlanta Hawks,0.5,0.0,1.0,0.5,1
Brooklyn Nets,0.0,0.0,0.0,0.0,-1
Indiana Pacers,0.0,0.0,0.0,0.0,-2
Denver Nuggets,1.0,0.0,1.0,1.0,1
