team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Miami Heat,35.4,85.2,6.9,20.4,28.5,64.8,17.6,21.6,.815,11.3,35.6,46.9,18.4,6.5,5.2,14.3,17.9,95.3
Dallas Mavericks,35.8,78.6,10.7,27.0,25.1,51.6,16.0,21.7,.736,8.4,37.2,45.5,20.5,6.9,3.3,16.9,21.1,98.4
Charlotte Hornets,37.8,87.5,10.2,31.4,27.6,56.1,13.6,18.3,.746,9.4,37.0,46.4,22.7,6.1,5.0,14.3,21.4,99.5
Milwaukee Bucks,36.7,84.7,8.5,28.1,28.3,56.6,20.0,24.6,.812,10.4,33.8,44.2,23.3,9.2,5.5,14.2,19.7,101.9
Minnesota Timberwolves,37.5,79.7,8.7,24.8,28.8,54.9,20.5,26.7,.765,8.7,30.7,39.5,20.2,7.9,5.4,15.7,21.6,104.3
Washington Wizards,38.5,83.6,10.8,28.0,27.6,55.6,17.5,24.1,.728,9.5,32.6,42.2,23.2,8.7,4.1,14.7,21.2,105.3
Chicago Bulls,38.3,86.8,8.7,25.2,29.7,61.7,12.4,16.8,.738,10.6,31.8,42.4,23.2,7.3,5.3,13.1,19.9,97.8
Atlanta Hawks,37.2,87.8,8.6,26.8,28.6,61.0,15.4,20.2,.764,10.4,30.8,41.2,21.3,10.9,4.7,17.1,22.8,98.3
Memphis Grizzlies,34.6,77.3,8.4,24.8,26.2,52.5,21.6,28.3,.762,8.0,32.5,40.5,19.3,8.3,5.2,14.8,22.5,99.2
Utah Jazz,34.8,80.4,7.4,21.3,27.4,59.1,16.2,20.5,.793,8.7,32.5,41.2,17.1,6.6,4.6,12.5,20.2,93.2
Orlando Magic,39.6,87.3,7.4,22.3,32.2,65.0,14.3,19.2,.748,11.3,36.0,47.3,21.8,6.7,5.9,11.9,18.9,100.9
Cleveland Cavaliers,38.9,89.3,9.8,27.8,29.2,61.5,14.0,18.9,.740,10.8,32.9,43.7,21.3,6.5,5.3,12.8,21.5,101.6
Los Angeles Clippers,34.5,82.8,8.4,23.1,26.2,59.7,17.9,23.0,.779,9.9,33.3,43.2,19.5,6.3,3.2,16.8,25.1,95.4
Toronto Raptors,37.6,83.3,9.0,26.8,28.6,56.4,20.2,26.3,.768,10.9,33.8,44.7,21.6,5.9,4.6,15.2,20.8,104.3
Houston Rockets,38.8,85.3,9.3,25.8,29.4,59.6,18.3,22.7,.809,9.5,30.6,40.1,20.8,9.6,5.1,13.8,18.3,105.2
Detroit Pistons,37.0,85.6,8.2,23.4,28.8,62.2,15.3,19.4,.790,10.8,36.0,46.8,20.9,7.2,4.8,13.2,17.1,97.5
Boston Celtics,38.3,86.8,9.3,26.8,28.9,60.0,19.8,25.4,.780,11.9,34.3,46.2,22.1,7.9,5.8,14.2,20.7,105.7
San Antonio Spurs,35.9,81.5,8.8,26.0,27.2,55.5,17.0,22.3,.762,8.8,33.1,41.8,20.6,7.0,4.5,13.6,19.9,97.6
New York Knicks,38.8,84.9,9.8,26.6,28.9,58.3,19.8,25.3,.783,11.6,32.3,43.8,20.8,8.3,4.3,14.0,19.4,107.2
Golden State Warriors,39.4,89.3,9.3,27.6,30.1,61.7,19.4,25.2,.772,12.3,32.2,44.5,23.0,9.1,3.6,14.8,20.2,107.6
Denver Nuggets,41.4,89.3,7.5,23.2,33.9,66.2,17.9,23.8,.754,9.2,31.5,40.7,23.8,9.8,5.5,12.6,24.2,108.3
Philadelphia 76ers,41.9,89.0,9.4,26.4,32.5,62.6,15.2,20.8,.731,10.8,35.6,46.4,23.5,8.9,5.8,13.3,19.1,108.4
Oklahoma City Thunder,38.7,87.1,8.5,25.7,30.2,61.4,17.0,23.6,.720,9.6,31.9,41.5,20.4,8.5,6.2,14.6,19.1,102.9
Brooklyn Nets,42.1,91.7,9.7,27.5,32.4,64.2,18.2,23.3,.781,11.5,36.4,47.9,25.1,10.6,5.2,14.8,20.7,112.0
Sacramento Kings,37.8,80.7,9.5,26.8,28.4,53.9,20.3,27.5,.737,9.5,31.8,41.3,23.8,8.1,6.1,13.8,22.6,105.5
New Orleans Pelicans,39.5,89.4,10.2,28.4,29.3,61.0,17.6,21.7,.812,10.4,38.1,48.5,24.0,7.7,4.0,14.2,20.8,106.9
Indiana Pacers,39.6,87.5,10.1,29.3,29.5,58.2,18.2,23.0,.793,11.5,35.4,46.9,22.6,8.0,5.5,16.3,20.3,107.5
Los Angeles Lakers,40.6,86.1,8.7,26.8,31.9,59.3,19.1,25.0,.763,9.7,31.7,41.4,23.8,9.5,4.3,14.9,19.2,109.0
Phoenix Suns,40.6,87.7,9.3,24.6,31.3,63.1,23.9,30.2,.791,9.5,36.2,45.7,22.8,7.3,6.3,16.0,22.2,114.5
Portland Trail Blazers,40.4,89.7,8.4,25.1,32.0,64.6,23.1,29.2,.792,12.3,37.2,49.5,19.9,8.5,5.1,12.9,20.7,112.4
