team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,8690,.450,13.8,.681,.260,.143,.118,.160,.319,.491,.584,.422,.407,.463,.362,.481,.043,121,.220,358,.820,.223,.408
Boston Celtics,8425,.448,13.6,.685,.272,.168,.098,.146,.315,.496,.610,.431,.390,.424,.346,.504,.038,106,.243,400,.858,.219,.376
Brooklyn Nets,8210,.464,13.3,.690,.287,.150,.103,.151,.310,.509,.620,.426,.420,.440,.362,.480,.054,156,.251,432,.798,.238,.381
Chicago Bulls,8640,.454,12.5,.728,.310,.165,.101,.152,.272,.488,.606,.405,.397,.398,.363,.542,.050,143,.282,472,.856,.245,.374
Charlotte Hornets,8955,.445,13.9,.661,.290,.116,.098,.157,.339,.493,.573,.441,.447,.412,.350,.505,.031,92,.264,467,.871,.226,.355
Cleveland Cavaliers,8185,.448,13.4,.679,.290,.148,.105,.136,.321,.490,.632,.346,.399,.412,.359,.524,.040,101,.248,435,.842,.230,.379
Dallas Mavericks,8690,.472,13.7,.671,.272,.145,.098,.156,.329,.507,.662,.415,.418,.378,.402,.490,.044,112,.229,393,.799,.247,.425
Denver Nuggets,8715,.472,13.3,.712,.281,.149,.111,.171,.288,.511,.635,.455,.450,.396,.374,.491,.050,147,.237,430,.841,.206,.428
Detroit Pistons,9120,.452,13.3,.709,.261,.168,.117,.164,.291,.491,.634,.398,.423,.404,.358,.540,.032,89,.232,435,.858,.236,.364
Golden State Warriors,8690,.430,13.6,.684,.275,.156,.102,.150,.316,.479,.621,.359,.396,.399,.326,.478,.044,130,.241,443,.832,.199,.348
Houston Rockets,8955,.452,13.3,.686,.280,.172,.088,.144,.314,.495,.681,.373,.359,.363,.358,.456,.043,133,.252,517,.811,.238,.387
Indiana Pacers,8980,.446,14.2,.656,.263,.142,.096,.155,.344,.502,.615,.449,.455,.390,.338,.480,.043,128,.249,441,.880,.257,.361
Los Angeles Clippers,9170,.445,13.5,.709,.259,.158,.126,.166,.291,.484,.650,.433,.384,.349,.349,.499,.048,144,.229,432,.838,.222,.349
Los Angeles Lakers,9360,.480,13.4,.674,.299,.142,.091,.142,.326,.535,.691,.432,.391,.397,.366,.536,.064,198,.248,521,.855,.217,.376
Memphis Grizzlies,9295,.433,14.0,.644,.278,.152,.081,.134,.356,.480,.609,.392,.365,.379,.348,.476,.040,110,.254,416,.822,.218,.407
Miami Heat,8955,.448,12.6,.729,.289,.167,.120,.153,.271,.483,.578,.437,.460,.373,.353,.441,.039,112,.256,421,.860,.261,.359
Milwaukee Bucks,8210,.439,13.4,.657,.305,.137,.097,.119,.343,.487,.617,.388,.361,.372,.346,.549,.044,115,.260,424,.892,.288,.404
Minnesota Timberwolves,8450,.470,12.9,.677,.320,.138,.091,.126,.323,.525,.650,.426,.408,.405,.353,.470,.059,160,.272,450,.857,.233,.398
New Orleans Pelicans,9030,.441,13.7,.664,.281,.152,.101,.130,.336,.488,.647,.358,.377,.381,.348,.507,.050,157,.241,466,.876,.224,.394
New York Knicks,8475,.449,12.8,.682,.322,.147,.086,.127,.318,.494,.601,.416,.408,.378,.353,.475,.052,140,.277,458,.840,.222,.412
Oklahoma City Thunder,8980,.455,12.1,.704,.329,.177,.093,.106,.296,.500,.621,.388,.404,.395,.350,.469,.053,148,.281,508,.842,.234,.362
Orlando Magic,8930,.458,12.7,.723,.314,.156,.108,.146,.277,.495,.613,.427,.380,.400,.361,.478,.061,160,.260,462,.839,.200,.403
Philadelphia 76ers,8020,.453,13.1,.698,.291,.158,.107,.143,.302,.495,.638,.371,.427,.390,.357,.483,.048,126,.253,413,.852,.206,.426
Phoenix Suns,9005,.465,13.2,.704,.292,.141,.117,.153,.296,.501,.632,.377,.433,.420,.380,.472,.043,126,.257,468,.829,.203,.458
Portland Trail Blazers,9195,.458,13.4,.695,.274,.167,.100,.155,.305,.493,.584,.448,.421,.425,.377,.442,.044,129,.235,403,.814,.199,.387
Sacramento Kings,8475,.459,14.3,.642,.239,.172,.079,.153,.358,.505,.642,.453,.396,.404,.378,.517,.047,120,.212,352,.841,.240,.439
San Antonio Spurs,8665,.445,13.1,.701,.292,.153,.098,.158,.299,.490,.607,.382,.423,.418,.340,.496,.048,128,.257,420,.834,.249,.339
Toronto Raptors,8425,.455,13.3,.669,.284,.172,.089,.124,.331,.503,.649,.383,.387,.417,.358,.498,.057,154,.256,409,.855,.216,.368
Utah Jazz,8880,.431,12.5,.729,.304,.171,.112,.142,.271,.458,.575,.362,.353,.404,.359,.403,.046,121,.261,416,.786,.186,.381
Washington Wizards,8235,.469,13.7,.679,.278,.147,.104,.150,.321,.513,.646,.401,.453,.416,.376,.514,.050,133,.237,389,.837,.220,.398
