team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Houston Rockets,40.5,87.0,14.7,40.3,25.8,46.7,19.5,25.5,.763,10.7,33.2,43.8,25.6,8.4,4.5,15.4,20.2,115.2
Golden State Warriors,43.7,87.5,12.3,31.5,31.4,56.0,18.5,23.4,.791,8.9,35.9,44.8,31.0,9.6,6.7,14.7,19.3,118.2
Denver Nuggets,40.6,88.1,10.4,28.1,30.2,59.9,18.9,24.8,.760,12.7,33.9,46.6,24.8,6.9,4.1,15.3,19.8,110.6
Toronto Raptors,39.5,84.9,9.1,24.7,30.4,60.3,20.3,25.3,.801,10.6,32.0,42.6,18.5,8.5,4.9,12.2,21.0,108.5
Boston Celtics,38.8,85.3,12.2,33.2,26.6,52.1,18.3,22.4,.816,9.0,32.2,41.3,24.9,7.4,4.2,12.8,20.5,108.1
Los Angeles Clippers,39.3,84.2,10.4,27.5,28.9,56.7,19.1,25.6,.747,9.4,34.1,43.5,22.5,7.9,4.6,13.1,20.4,108.1
Cleveland Cavaliers,39.8,85.4,13.2,33.8,26.6,51.6,18.4,24.5,.754,9.8,34.2,44.0,22.5,7.2,4.1,13.8,17.9,111.3
Phoenix Suns,39.4,87.8,7.9,23.1,31.4,64.7,20.3,25.8,.786,12.0,32.6,44.5,18.9,8.3,4.5,15.8,24.8,107.0
Oklahoma City Thunder,39.3,87.3,8.4,25.9,30.9,61.4,19.2,25.8,.745,11.9,34.6,46.5,21.0,7.7,5.2,15.1,20.6,106.2
New York Knicks,40.2,89.8,9.2,25.5,31.0,64.2,16.5,21.2,.777,12.3,33.7,46.0,21.8,7.2,6.0,14.2,20.8,106.1
Los Angeles Lakers,38.6,87.1,9.3,26.5,29.4,60.6,17.7,23.2,.761,11.6,32.4,44.0,20.6,7.9,3.9,15.3,20.8,104.2
Portland Trail Blazers,39.3,86.6,10.2,28.2,29.1,58.4,18.6,23.7,.783,10.1,33.2,43.3,21.6,6.9,4.9,13.8,22.0,107.3
Indiana Pacers,39.3,84.4,8.3,22.4,31.0,62.0,18.5,22.7,.814,8.5,33.0,41.4,22.5,8.3,5.2,13.9,19.5,105.3
Minnesota Timberwolves,39.2,84.1,7.7,22.1,31.5,62.0,18.9,23.9,.790,11.4,31.3,42.7,23.4,7.8,4.5,14.4,20.3,105.1
San Antonio Spurs,39.6,83.4,9.0,22.6,30.6,60.9,18.6,23.0,.809,9.8,34.2,43.9,24.0,8.2,5.8,13.2,18.4,106.9
New Orleans Pelicans,38.5,86.5,9.3,26.4,29.2,60.1,16.8,22.6,.746,8.6,35.2,43.8,22.4,7.8,5.8,13.2,18.8,103.1
Charlotte Hornets,37.5,85.6,10.0,28.3,27.5,57.3,19.7,24.3,.812,8.9,36.1,45.0,23.2,6.5,5.0,12.1,17.2,104.7
Washington Wizards,41.2,86.5,8.9,23.9,32.2,62.6,16.6,21.3,.782,10.2,32.7,42.8,23.5,8.6,4.2,14.4,21.4,107.9
Brooklyn Nets,37.9,85.7,10.9,32.3,27.0,53.4,18.6,23.6,.787,8.8,35.1,43.9,21.4,7.0,4.7,17.0,21.0,105.3
Sacramento Kings,37.4,82.1,9.2,25.3,28.2,56.8,18.8,24.2,.780,9.1,32.1,41.2,22.6,8.1,4.1,14.6,20.7,102.9
Chicago Bulls,38.3,86.7,6.7,20.6,31.6,66.1,19.5,24.5,.797,12.7,33.8,46.5,21.6,7.8,4.9,13.3,17.6,102.8
Memphis Grizzlies,36.2,83.8,9.2,26.1,27.0,57.7,19.2,24.4,.787,11.0,32.5,43.4,20.8,8.4,4.5,13.1,23.3,100.8
Milwaukee Bucks,39.5,82.5,8.5,22.9,31.0,59.7,18.0,23.6,.762,9.2,32.1,41.3,24.5,8.4,5.5,14.2,20.5,105.4
Miami Heat,38.7,85.6,9.4,26.2,29.3,59.4,15.0,21.5,.696,10.4,33.6,44.0,21.3,6.9,5.5,13.6,20.8,101.8
Atlanta Hawks,38.4,84.8,8.8,26.0,29.5,58.8,17.7,24.4,.725,10.1,34.0,44.1,23.7,8.2,4.9,15.4,17.8,103.2
Detroit Pistons,39.7,87.4,7.8,23.2,31.8,64.2,14.2,19.4,.733,10.3,34.5,44.8,21.2,7.0,3.8,12.3,18.1,101.4
Orlando Magic,37.9,86.0,8.5,25.7,29.4,60.3,15.5,21.2,.728,9.7,33.1,42.8,22.0,6.9,5.2,13.5,19.0,99.7
Utah Jazz,36.5,78.5,9.5,26.1,26.9,52.4,17.9,23.7,.757,9.1,34.1,43.2,19.5,6.8,4.9,13.8,19.1,100.4
Philadelphia 76ers,37.2,84.8,10.2,29.4,27.0,55.4,16.9,22.3,.761,9.6,33.3,42.9,23.5,8.4,5.4,16.7,21.6,101.6
Dallas Mavericks,36.3,82.3,10.7,30.0,25.6,52.3,14.4,18.0,.801,7.9,30.4,38.3,20.3,7.9,3.8,11.8,19.4,97.8
