team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
Cleveland Cavaliers,.662,0.8,0.5277777777777778,0.5,1
Boston Celtics,.644,0.7428571428571429,0.5526315789473685,0.7,3
Washington Wizards,.611,0.7435897435897436,0.45454545454545453,0.6,2
Toronto Raptors,.597,0.6666666666666666,0.5277777777777778,0.6,4
Atlanta Hawks,.514,0.5277777777777778,0.5,0.3,-6
Milwaukee Bucks,.514,0.5675675675675675,0.45714285714285713,0.8,3
Indiana Pacers,.500,0.6944444444444444,0.3055555555555556,0.4,-2
Miami Heat,.486,0.5675675675675675,0.4,0.7,-1
Chicago Bulls,.466,0.5675675675675675,0.3611111111111111,0.3,-1
Detroit Pistons,.466,0.6216216216216216,0.3055555555555556,0.3,-3
Charlotte Hornets,.444,0.5555555555555556,0.3333333333333333,0.5,-1
Philadelphia 76ers,.375,0.4722222222222222,0.2777777777777778,0.4,1
New York Knicks,.375,0.47058823529411764,0.2894736842105263,0.2,-4
Orlando Magic,.370,0.3783783783783784,0.3611111111111111,0.4,1
Brooklyn Nets,.208,0.2702702702702703,0.14285714285714285,0.4,-1
Golden State Warriors,.806,0.8823529411764706,0.7368421052631579,0.7,6
San Antonio Spurs,.775,0.7941176470588235,0.7567567567567568,0.7,3
Houston Rockets,.694,0.75,0.6388888888888888,0.7,3
Utah Jazz,.611,0.6666666666666666,0.5555555555555556,0.6,1
Los Angeles Clippers,.589,0.6764705882352942,0.5128205128205128,0.5,-1
Oklahoma City Thunder,.577,0.7297297297297297,0.4117647058823529,0.6,1
Memphis Grizzlies,.556,0.6,0.5135135135135135,0.4,-2
Denver Nuggets,.486,0.5526315789473685,0.4117647058823529,0.7,2
Portland Trail Blazers,.465,0.5454545454545454,0.39473684210526316,0.7,1
Dallas Mavericks,.437,0.5675675675675675,0.29411764705882354,0.6,1
New Orleans Pelicans,.417,0.5135135135135135,0.3142857142857143,0.6,-1
Minnesota Timberwolves,.394,0.4864864864864865,0.29411764705882354,0.3,-5
Sacramento Kings,.375,0.3888888888888889,0.3611111111111111,0.2,-4
Phoenix Suns,.301,0.3611111111111111,0.24324324324324326,0.1,-7
Los Angeles Lakers,.292,0.37142857142857144,0.21621621621621623,0.2,1
