team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,19880,.444,14.0,.650,.264,.127,.104,.155,.350,.491,.591,.420,.423,.424,.357,.510,.043,278,.226,851,.843,.255,.399
Boston Celtics,19755,.450,13.4,.685,.281,.160,.093,.151,.315,.505,.626,.432,.403,.416,.332,.504,.047,304,.243,966,.849,.209,.343
Brooklyn Nets,19755,.458,13.1,.700,.282,.152,.108,.158,.300,.498,.619,.419,.401,.424,.366,.478,.049,338,.250,1015,.793,.219,.387
Chicago Bulls,19780,.456,12.7,.701,.313,.149,.094,.145,.299,.503,.607,.418,.415,.424,.344,.525,.050,332,.281,1086,.851,.225,.397
Charlotte Hornets,19830,.457,14.0,.637,.289,.116,.088,.144,.363,.507,.607,.427,.427,.417,.369,.521,.040,252,.253,1011,.864,.228,.389
Cleveland Cavaliers,19880,.458,13.2,.677,.293,.147,.104,.134,.323,.504,.634,.403,.406,.406,.361,.525,.048,314,.250,1043,.848,.239,.364
Dallas Mavericks,19780,.469,13.5,.680,.260,.156,.105,.159,.320,.511,.670,.435,.417,.386,.380,.491,.048,277,.216,865,.807,.257,.417
Denver Nuggets,19755,.477,13.0,.703,.290,.150,.103,.161,.297,.519,.640,.465,.446,.399,.375,.494,.052,350,.245,1032,.822,.222,.404
Detroit Pistons,19805,.460,13.3,.693,.262,.170,.113,.147,.307,.502,.660,.373,.440,.421,.366,.533,.038,237,.227,958,.864,.229,.401
Golden State Warriors,19780,.435,13.1,.689,.297,.157,.096,.138,.311,.485,.622,.373,.369,.400,.324,.511,.052,343,.252,1042,.826,.203,.350
Houston Rockets,19780,.463,13.3,.672,.291,.164,.080,.137,.328,.522,.689,.411,.390,.374,.343,.508,.051,356,.259,1184,.832,.233,.370
Indiana Pacers,19855,.451,14.0,.654,.261,.147,.095,.151,.346,.501,.625,.434,.432,.397,.355,.477,.046,293,.247,943,.883,.250,.398
Los Angeles Clippers,19755,.452,13.5,.692,.261,.154,.118,.159,.308,.498,.658,.428,.404,.370,.349,.526,.052,338,.224,920,.827,.219,.377
Los Angeles Lakers,19705,.483,13.1,.682,.301,.145,.087,.148,.318,.536,.679,.436,.402,.419,.370,.544,.070,454,.241,1033,.853,.215,.382
Memphis Grizzlies,19905,.443,13.9,.644,.276,.144,.089,.136,.356,.492,.620,.421,.381,.381,.354,.476,.043,248,.246,897,.820,.243,.398
Miami Heat,19780,.450,12.4,.730,.305,.163,.119,.144,.270,.490,.586,.427,.463,.382,.343,.437,.043,273,.267,968,.831,.234,.362
Milwaukee Bucks,19780,.458,13.0,.661,.322,.137,.091,.110,.339,.512,.622,.427,.394,.392,.354,.551,.054,335,.273,1039,.863,.289,.390
Minnesota Timberwolves,19805,.475,12.9,.676,.316,.140,.088,.132,.324,.528,.661,.435,.397,.394,.366,.494,.063,407,.264,1048,.855,.220,.413
New Orleans Pelicans,19905,.450,13.5,.665,.289,.146,.100,.130,.335,.499,.645,.378,.396,.390,.353,.500,.056,381,.243,1021,.823,.215,.371
New York Knicks,19855,.455,12.7,.677,.328,.143,.084,.122,.323,.506,.613,.419,.395,.401,.348,.459,.055,352,.280,1109,.820,.230,.395
Oklahoma City Thunder,19805,.459,12.1,.709,.321,.173,.102,.112,.291,.502,.622,.415,.406,.384,.355,.462,.052,314,.276,1109,.834,.231,.391
Orlando Magic,19805,.466,12.9,.695,.307,.150,.101,.137,.305,.510,.638,.438,.373,.402,.367,.503,.059,364,.256,1044,.848,.221,.406
Philadelphia 76ers,19830,.461,12.7,.710,.304,.155,.106,.145,.290,.503,.636,.393,.427,.399,.357,.494,.050,331,.261,1054,.845,.217,.411
Phoenix Suns,19830,.467,13.0,.695,.304,.136,.105,.149,.305,.504,.629,.392,.428,.408,.382,.465,.052,326,.259,1047,.807,.211,.458
Portland Trail Blazers,19930,.455,13.0,.709,.281,.165,.109,.155,.291,.489,.583,.431,.443,.412,.370,.440,.039,241,.240,909,.801,.199,.369
Sacramento Kings,19880,.462,14.1,.640,.240,.172,.087,.140,.360,.517,.677,.449,.413,.391,.364,.527,.055,337,.221,907,.838,.231,.415
San Antonio Spurs,19805,.443,12.7,.716,.295,.163,.104,.153,.284,.483,.597,.368,.414,.434,.344,.508,.054,326,.252,916,.832,.245,.330
Toronto Raptors,19780,.449,13.3,.671,.268,.180,.094,.128,.329,.495,.649,.394,.381,.398,.354,.495,.051,321,.243,915,.841,.242,.355
Utah Jazz,19755,.443,12.7,.721,.293,.164,.112,.153,.279,.476,.595,.392,.381,.406,.358,.409,.049,288,.244,883,.775,.189,.383
Washington Wizards,19855,.466,13.3,.681,.295,.148,.099,.140,.319,.514,.636,.410,.452,.411,.364,.491,.052,335,.248,990,.826,.211,.403
