team_name,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
Golden State Warriors,43.5,87.4,12.0,31.5,31.5,55.9,18.9,24.1,.783,9.5,35.6,45.2,31.5,9.3,6.5,14.9,20.0,117.9
Portland Trail Blazers,39.8,87.3,10.8,29.5,29.0,57.8,19.0,23.9,.796,9.7,32.4,42.1,22.1,6.9,4.9,13.5,22.7,109.4
Houston Rockets,40.6,86.8,14.9,38.9,25.7,47.9,17.0,22.9,.742,11.4,33.8,45.1,25.5,8.1,4.6,16.1,20.0,113.1
Los Angeles Lakers,38.7,86.8,8.8,25.4,29.9,61.4,18.2,23.6,.773,11.8,32.5,44.3,20.7,8.4,3.4,16.2,20.7,104.4
Los Angeles Clippers,39.1,83.9,10.2,26.7,28.9,57.3,21.2,27.8,.762,9.6,34.4,44.0,22.3,8.4,4.8,12.6,20.8,109.6
Toronto Raptors,40.6,84.8,9.8,24.3,30.8,60.4,21.3,26.1,.814,11.0,31.1,42.1,20.4,8.8,4.4,11.9,21.5,112.3
Indiana Pacers,39.1,86.1,8.2,22.7,30.9,63.4,17.9,22.3,.804,8.8,33.8,42.5,22.0,8.8,5.8,14.3,19.8,104.2
Charlotte Hornets,37.3,85.6,9.8,27.8,27.5,57.9,19.4,25.7,.754,8.9,36.8,45.8,23.4,6.6,5.0,12.0,17.0,103.9
Denver Nuggets,39.1,88.0,9.3,26.1,29.8,62.0,19.9,26.7,.745,13.0,35.3,48.4,21.9,6.6,4.4,16.3,21.3,107.4
New Orleans Pelicans,38.1,87.2,8.4,25.6,29.7,61.5,17.9,23.6,.761,8.5,36.1,44.6,22.6,7.8,6.2,13.3,18.9,102.6
Phoenix Suns,39.2,89.1,8.2,24.6,31.0,64.6,19.6,25.7,.765,11.7,34.0,45.7,18.3,8.6,4.3,16.0,25.6,106.3
Detroit Pistons,38.9,86.2,7.4,21.5,31.5,64.7,13.7,18.3,.751,9.8,34.6,44.4,20.9,6.9,3.7,11.7,17.7,98.9
Oklahoma City Thunder,39.7,87.4,8.4,25.3,31.4,62.0,18.0,25.1,.718,11.0,34.7,45.7,22.0,7.9,5.1,15.7,20.3,105.9
New York Knicks,39.5,89.0,9.0,25.3,30.6,63.7,16.8,21.5,.781,12.0,33.6,45.5,21.9,7.4,5.7,13.9,21.4,104.8
Atlanta Hawks,38.9,84.7,8.6,26.0,30.2,58.7,16.0,22.6,.709,10.5,33.6,44.1,24.2,8.7,5.3,16.6,17.6,102.4
Cleveland Cavaliers,39.1,84.3,13.4,33.3,25.8,51.0,18.8,24.8,.755,9.9,34.3,44.2,22.4,7.1,4.4,13.7,17.9,110.4
Orlando Magic,36.6,85.0,8.8,25.9,27.9,59.1,15.4,21.8,.709,9.8,33.2,43.0,21.9,6.5,5.6,12.5,18.3,97.4
Utah Jazz,36.6,77.7,9.7,26.4,26.9,51.3,17.9,22.9,.782,8.1,34.3,42.4,19.3,6.2,5.3,13.1,19.7,100.9
Memphis Grizzlies,35.1,83.8,8.2,24.9,26.9,58.9,18.9,24.2,.780,10.6,33.8,44.4,20.0,8.6,5.4,14.0,24.2,97.2
Boston Celtics,38.4,86.0,11.0,31.0,27.4,54.9,16.1,20.5,.785,9.3,32.9,42.2,24.9,7.3,4.7,12.4,20.5,104.0
Minnesota Timberwolves,38.2,84.5,8.0,23.2,30.2,61.2,19.6,25.4,.773,12.1,31.0,43.1,22.0,7.4,4.7,14.8,21.2,103.9
San Antonio Spurs,38.2,81.5,8.8,22.3,29.3,59.2,18.5,22.5,.824,8.8,33.3,42.2,23.5,8.1,5.5,13.2,18.1,103.7
Brooklyn Nets,37.8,86.2,11.0,33.2,26.8,53.0,20.1,25.8,.780,9.6,35.0,44.6,20.7,7.8,4.3,17.0,21.0,106.7
Sacramento Kings,37.5,84.6,8.3,24.2,29.2,60.4,19.0,24.6,.770,10.1,32.0,42.1,22.0,8.3,4.3,14.2,20.5,102.3
Miami Heat,37.3,86.3,8.2,25.0,29.1,61.3,14.6,21.9,.667,12.0,33.0,45.0,20.4,6.9,5.6,12.8,20.1,97.4
Chicago Bulls,37.7,86.4,5.9,19.6,31.7,66.8,19.9,24.9,.799,13.3,34.7,48.0,20.6,7.6,5.4,13.6,17.3,101.1
Washington Wizards,40.0,86.9,7.8,22.0,32.2,64.9,16.9,21.7,.779,10.6,31.3,41.9,22.1,9.2,3.8,14.3,21.8,104.8
Milwaukee Bucks,39.3,85.0,8.7,24.6,30.6,60.4,16.6,21.6,.765,10.0,34.3,44.3,24.3,8.3,5.4,14.3,20.6,103.8
Philadelphia 76ers,36.6,84.4,10.6,30.0,26.0,54.4,14.2,19.4,.729,9.3,34.2,43.5,22.9,7.8,5.7,17.0,21.8,97.9
Dallas Mavericks,34.7,82.1,10.0,29.6,24.7,52.5,14.2,17.8,.797,8.7,29.8,38.5,19.0,7.9,3.5,12.4,19.6,93.5
