team_name,opp_mp,opp_fg_pct,opp_avg_dist,opp_fg2a_pct_fga,opp_pct_fga_00_03,opp_pct_fga_03_10,opp_pct_fga_10_16,opp_pct_fga_16_xx,opp_fg3a_pct_fga,opp_fg2_pct,opp_fg_pct_00_03,opp_fg_pct_03_10,opp_fg_pct_10_16,opp_fg_pct_16_xx,opp_fg3_pct,opp_fg2_pct_ast,opp_pct_fg2_dunk,opp_fg2_dunk,opp_pct_fg2_layup,opp_fg2_layup,opp_fg3_pct_ast,opp_pct_fg3a_corner,opp_fg3_pct_corner
Atlanta Hawks,6960,.457,13.7,.690,.261,.146,.117,.166,.310,.496,.584,.431,.428,.465,.371,.478,.044,95,.219,266,.815,.216,.430
Boston Celtics,6985,.443,13.4,.689,.278,.168,.098,.144,.311,.490,.607,.431,.393,.395,.338,.506,.039,81,.248,315,.842,.215,.359
Brooklyn Nets,6770,.463,13.5,.676,.281,.150,.098,.148,.324,.509,.620,.427,.400,.448,.368,.486,.051,109,.249,332,.807,.241,.406
Chicago Bulls,6720,.447,12.6,.724,.305,.167,.100,.151,.276,.478,.607,.396,.377,.375,.366,.536,.053,111,.272,333,.874,.253,.358
Charlotte Hornets,7035,.442,14.0,.658,.287,.115,.091,.165,.342,.492,.582,.440,.453,.393,.344,.514,.034,77,.256,347,.870,.218,.357
Cleveland Cavaliers,6505,.443,13.5,.685,.282,.150,.109,.144,.315,.484,.628,.334,.411,.414,.355,.516,.036,69,.246,317,.847,.205,.343
Dallas Mavericks,7010,.467,13.6,.673,.270,.151,.095,.158,.327,.504,.662,.416,.386,.386,.393,.493,.043,83,.230,297,.794,.256,.414
Denver Nuggets,7035,.463,13.1,.720,.282,.161,.109,.169,.280,.505,.630,.445,.455,.384,.356,.469,.049,110,.241,325,.843,.214,.404
Detroit Pistons,7440,.441,13.3,.711,.261,.173,.115,.162,.289,.484,.628,.397,.407,.399,.335,.512,.030,65,.234,336,.848,.230,.340
Golden State Warriors,7250,.431,13.5,.694,.276,.161,.099,.158,.306,.479,.622,.356,.414,.394,.322,.479,.043,95,.244,350,.831,.215,.364
Houston Rockets,7275,.451,13.3,.688,.274,.179,.091,.142,.312,.496,.677,.385,.383,.359,.354,.464,.042,96,.248,381,.858,.240,.412
Indiana Pacers,7540,.445,14.1,.654,.268,.139,.089,.157,.346,.500,.614,.454,.433,.384,.342,.494,.045,100,.252,335,.878,.262,.373
Los Angeles Clippers,7250,.444,13.4,.722,.253,.167,.129,.172,.278,.476,.657,.417,.367,.350,.363,.494,.045,99,.224,311,.824,.227,.336
Los Angeles Lakers,7680,.477,13.3,.674,.306,.141,.089,.137,.326,.536,.697,.425,.378,.391,.355,.549,.066,159,.257,425,.854,.212,.400
Memphis Grizzlies,7615,.430,13.9,.654,.280,.151,.085,.138,.346,.478,.616,.383,.373,.366,.338,.455,.039,82,.254,321,.820,.230,.381
Miami Heat,7275,.443,12.6,.738,.289,.164,.125,.159,.262,.479,.572,.431,.444,.389,.340,.444,.038,81,.255,316,.877,.268,.341
Milwaukee Bucks,6530,.430,13.5,.653,.299,.141,.097,.117,.347,.486,.615,.389,.379,.361,.326,.545,.042,78,.256,308,.896,.274,.384
Minnesota Timberwolves,6770,.469,13.1,.676,.306,.147,.087,.135,.324,.521,.657,.429,.404,.393,.359,.478,.059,118,.261,325,.828,.223,.394
New Orleans Pelicans,7590,.447,13.7,.661,.277,.157,.097,.129,.339,.495,.666,.358,.380,.382,.351,.532,.054,131,.236,372,.872,.235,.373
New York Knicks,7010,.450,12.6,.693,.326,.150,.086,.131,.307,.493,.605,.416,.388,.376,.355,.469,.056,117,.278,350,.824,.232,.419
Oklahoma City Thunder,7060,.449,12.1,.703,.328,.182,.093,.101,.297,.494,.630,.367,.382,.387,.343,.462,.053,110,.283,383,.846,.248,.362
Orlando Magic,7490,.455,12.7,.719,.310,.160,.105,.144,.281,.497,.618,.437,.367,.398,.347,.482,.061,120,.255,361,.846,.195,.363
Philadelphia 76ers,6820,.452,13.2,.696,.291,.155,.108,.142,.304,.500,.637,.385,.430,.398,.342,.468,.045,97,.256,346,.848,.187,.406
Phoenix Suns,7085,.461,13.2,.712,.292,.135,.124,.160,.288,.491,.621,.367,.422,.413,.388,.485,.039,87,.253,336,.843,.193,.469
Portland Trail Blazers,7515,.462,13.1,.703,.286,.165,.104,.150,.297,.496,.581,.458,.420,.423,.381,.446,.047,105,.244,321,.804,.188,.369
Sacramento Kings,7035,.452,14.2,.647,.241,.171,.083,.154,.353,.495,.631,.454,.401,.378,.374,.527,.047,90,.215,274,.838,.255,.437
San Antonio Spurs,6960,.446,13.2,.700,.286,.157,.103,.154,.300,.492,.595,.403,.443,.421,.341,.511,.049,94,.251,304,.833,.259,.329
Toronto Raptors,6745,.453,13.4,.663,.283,.171,.090,.120,.337,.510,.646,.402,.399,.430,.342,.497,.056,117,.259,322,.854,.222,.367
Utah Jazz,7200,.424,12.5,.729,.311,.164,.104,.149,.271,.450,.573,.337,.337,.397,.354,.411,.046,94,.267,322,.817,.196,.387
Washington Wizards,6795,.472,13.8,.678,.276,.141,.110,.152,.322,.516,.650,.402,.450,.426,.379,.507,.047,94,.240,310,.842,.204,.441
