team_name,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_fg2,opp_fg2a,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
Milwaukee Bucks,36.9,85.5,10.1,29.9,26.8,55.6,18.9,24.1,.783,10.9,33.2,44.1,23.5,7.6,5.1,14.3,19.3,102.8
Cleveland Cavaliers,39.2,88.3,9.8,27.7,29.4,60.6,14.6,19.3,.756,11.5,32.1,43.7,23.5,7.0,4.7,13.1,21.9,102.8
Chicago Bulls,39.0,87.1,8.4,23.9,30.6,63.2,13.1,17.9,.729,11.1,32.2,43.3,23.8,7.6,4.9,13.0,19.2,99.6
San Antonio Spurs,36.8,82.8,8.4,25.3,28.3,57.4,16.1,20.7,.778,9.4,32.1,41.5,21.4,7.6,4.1,14.2,19.6,98.1
Utah Jazz,35.4,83.1,8.1,22.5,27.3,60.6,16.0,21.0,.762,10.1,31.0,41.2,17.8,7.0,3.6,11.5,20.3,94.9
Toronto Raptors,37.9,83.9,9.6,28.4,28.2,55.5,17.6,23.3,.759,11.3,31.5,42.8,22.2,6.2,4.2,15.6,20.9,103.0
Dallas Mavericks,36.2,77.0,10.0,25.2,26.2,51.8,17.6,22.8,.772,8.5,35.8,44.3,20.9,6.5,3.5,15.5,19.3,100.0
Philadelphia 76ers,39.1,86.6,9.0,26.0,30.1,60.7,18.5,24.8,.747,10.9,34.9,45.8,21.9,8.8,5.2,13.6,19.3,105.8
Minnesota Timberwolves,38.5,82.6,9.5,26.5,29.0,56.1,19.6,25.1,.780,9.5,31.4,40.9,21.6,8.3,5.2,14.3,20.8,106.1
Washington Wizards,39.4,84.1,9.9,26.5,29.5,57.6,17.3,24.1,.719,10.6,32.5,43.1,23.3,7.4,4.6,16.2,20.3,106.1
Charlotte Hornets,39.3,88.6,10.6,30.4,28.7,58.2,13.3,17.5,.760,9.1,35.9,45.0,24.0,6.9,5.6,12.8,20.9,102.5
Boston Celtics,37.3,84.7,8.9,26.3,28.4,58.4,19.0,24.8,.765,11.3,35.2,46.4,21.9,7.4,5.2,14.5,19.6,102.5
Memphis Grizzlies,33.4,78.2,9.2,27.3,24.2,50.9,20.9,28.5,.736,8.6,34.3,42.8,18.7,6.9,5.7,15.3,21.4,96.9
Atlanta Hawks,39.7,87.1,10.0,27.4,29.7,59.7,14.5,19.1,.759,10.1,32.3,42.4,22.1,9.6,4.9,15.5,20.3,103.9
Detroit Pistons,36.6,82.3,8.1,23.7,28.5,58.5,16.1,20.8,.772,8.6,34.3,43.0,21.8,6.8,4.5,12.1,16.9,97.5
Sacramento Kings,37.0,81.6,10.5,28.7,26.6,52.8,19.7,25.5,.771,10.3,33.4,43.7,22.9,7.9,6.0,15.0,21.8,104.2
Los Angeles Clippers,37.4,84.6,8.5,23.8,28.9,60.8,18.2,23.9,.760,10.1,32.4,42.6,21.2,6.9,3.2,14.5,23.5,101.6
Oklahoma City Thunder,39.6,87.3,8.9,25.7,30.7,61.6,17.1,23.0,.744,9.8,31.8,41.6,21.9,8.2,5.2,14.1,20.4,105.1
Miami Heat,38.1,85.7,7.9,22.8,30.2,62.9,17.6,22.2,.793,10.4,34.4,44.8,20.0,6.4,5.6,13.0,18.8,101.8
Golden State Warriors,38.3,89.2,9.0,27.8,29.3,61.4,18.3,23.9,.763,11.8,32.4,44.2,21.4,8.4,3.6,15.4,20.3,103.8
New York Knicks,39.0,86.9,9.2,26.5,29.9,60.4,20.3,26.4,.769,11.9,33.5,45.4,21.7,7.9,5.0,13.3,18.8,107.6
Houston Rockets,39.2,86.6,9.6,26.9,29.6,59.7,17.8,22.9,.777,10.2,31.5,41.7,21.8,8.7,5.1,14.8,19.3,105.8
Denver Nuggets,40.8,87.0,9.1,24.9,31.6,62.2,19.0,24.3,.783,9.0,31.7,40.7,22.6,8.7,5.4,12.2,21.8,109.7
Orlando Magic,39.2,86.3,8.5,24.0,30.7,62.3,16.1,21.2,.761,10.3,35.5,45.8,21.9,6.9,5.7,12.6,19.3,102.9
Brooklyn Nets,42.7,92.3,10.9,29.6,31.8,62.6,18.3,23.9,.763,11.8,36.3,48.0,24.2,10.4,5.8,14.1,21.1,114.5
Phoenix Suns,40.2,86.5,9.9,25.2,30.3,61.3,23.3,29.7,.784,9.6,34.8,44.3,23.2,8.1,5.6,15.8,22.2,113.5
Indiana Pacers,38.7,86.9,10.3,30.2,28.5,56.7,18.6,23.6,.789,11.3,35.5,46.8,22.8,8.2,5.5,15.6,20.1,106.3
New Orleans Pelicans,40.2,89.9,10.8,30.6,29.5,59.3,16.1,20.9,.770,10.3,38.4,48.6,24.8,7.4,4.5,13.5,19.7,107.3
Portland Trail Blazers,40.1,86.5,9.8,26.0,30.3,60.6,22.9,29.0,.792,10.5,34.4,44.9,21.2,7.8,5.4,13.1,19.9,112.8
Los Angeles Lakers,41.6,87.0,10.1,28.0,31.5,59.0,17.7,23.7,.745,10.8,33.6,44.4,25.9,9.4,5.2,14.1,18.8,110.9
