team_name,W_PCT,HOME_RECORD,ROAD_RECORD,L10,CurrentStreak
New York Knicks,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.6,4
Los Angeles Lakers,0.16666666666666666,0.2,0.14285714285714285,0.2,-2
Memphis Grizzlies,0.5,0.6666666666666666,0.375,0.5,-1
Philadelphia 76ers,0.0,0.0,0.0,0.0,-14
San Antonio Spurs,0.7692307692307693,1.0,0.5714285714285714,0.8,1
Houston Rockets,0.35714285714285715,0.3333333333333333,0.4,0.4,-2
Detroit Pistons,0.5384615384615384,0.6,0.5,0.4,-1
Boston Celtics,0.5833333333333334,0.5,0.75,0.6,1
Miami Heat,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7,2
Orlando Magic,0.46153846153846156,0.5714285714285714,0.3333333333333333,0.6,-1
Portland Trail Blazers,0.35714285714285715,0.5,0.25,0.3,1
Golden State Warriors,1.0,1.0,1.0,1.0,14
Chicago Bulls,0.6666666666666666,0.8333333333333334,0.5,0.6,-1
Washington Wizards,0.6,0.6,0.6,0.6,3
Dallas Mavericks,0.6923076923076923,0.6666666666666666,0.7142857142857143,0.7,6
Minnesota Timberwolves,0.38461538461538464,0.0,0.7142857142857143,0.3,-2
Oklahoma City Thunder,0.5384615384615384,0.625,0.4,0.4,-1
Charlotte Hornets,0.5384615384615384,0.8333333333333334,0.2857142857142857,0.7,2
Milwaukee Bucks,0.38461538461538464,0.5,0.2857142857142857,0.5,-3
Los Angeles Clippers,0.5,0.7142857142857143,0.2,0.4,-2
Toronto Raptors,0.5714285714285714,0.75,0.5,0.4,1
Utah Jazz,0.5,0.6666666666666666,0.4444444444444444,0.5,-1
Phoenix Suns,0.5833333333333334,0.625,0.5,0.6,1
Sacramento Kings,0.35714285714285715,0.4444444444444444,0.2,0.4,1
New Orleans Pelicans,0.15384615384615385,0.3333333333333333,0.0,0.2,1
Cleveland Cavaliers,0.7692307692307693,1.0,0.5,0.8,2
Atlanta Hawks,0.6,0.625,0.5714285714285714,0.5,-1
Brooklyn Nets,0.15384615384615385,0.25,0.1111111111111111,0.2,-2
Indiana Pacers,0.6153846153846154,0.7142857142857143,0.5,0.8,2
Denver Nuggets,0.46153846153846156,0.5,0.42857142857142855,0.5,-2
